iteration,uncertainty
5,0.3414733035513085
6,0.3671491898336643
7,0.5216268360229038
8,0.5687201387912617
9,0.6893965506921593
10,0.6687598893833827
11,0.6679641422382995
12,0.6795062918449528
17,0.6936042273107941
18,0.6771267506889452
19,0.682707926905503
20,0.6845481501260221
25,0.681953957627175
26,0.6815053949362527
27,0.6784343907505174
28,0.6651564591741169
29,0.6577746563458808
30,0.6504864679291935
35,0.6536817525749582
36,0.6444018615969003
37,0.6354738380406497
38,0.6249418009039333
39,0.7195057484726123
40,0.7112476785577466
41,0.7802081751594149
46,0.759210201107501
47,0.7713480212074293
48,0.7698705471981085
49,0.7828256128334434
50,0.8110075184255526
51,0.8151289749604593
52,0.8065362942789818
53,0.802359399770297
58,0.7805923235696174
59,0.7965615435182377
60,0.7973868763207959
61,0.7901039379299828
62,0.7938108753873948
63,0.7947601176157163
64,0.7849656757465553
65,0.7780021623606185
66,0.7800229147854499
71,0.7572356297313517
72,0.752493061777675
73,0.7442036532763315
74,0.7398782465732833
75,0.7247290676412731
76,0.7197720520988604
77,0.7118746156838566
78,0.7124377460793304
79,0.7044435161633911
80,0.6996078260864107
85,0.6786996625703128
86,0.6734876766714095
87,0.6728588322892816
88,0.6670838011059089
89,0.6625859321474199
90,0.6549322629206383
91,0.6515136947019111
92,0.6433033537412177
93,0.6415050728964856
94,0.6337720742354339
95,0.6275379601205382
100,0.6156144914434738
101,0.6100844182324824
102,0.6031921677841166
103,0.6021795594131847
104,0.5973256792591095
105,0.5961157569211221
