iteration,uncertainty
5,0.7277437185476888
6,0.6006742110586689
7,0.6066025505323107
8,0.5902455754886142
9,0.6188508067014709
10,0.6356397735956858
11,0.616505596895934
12,0.7670341101817624
13,0.8297763037989007
18,0.9927438147855493
19,0.9736336608065769
20,0.9821500300391782
21,0.9665401971185551
22,0.965225856755639
23,0.955998445494364
24,0.9433188556754613
25,0.9318139478097482
30,0.8886716117946893
31,0.8863712113652739
32,0.8836509250275117
33,0.8732843397545683
34,0.8705456032004113
35,0.8676085164433691
36,0.862638083420606
37,0.8602502242692259
38,0.8499934059657845
43,0.8161799966951497
44,0.807327155384095
45,0.79800567131503
46,0.7888262219580761
47,0.7824978606155953
48,0.7781531990996146
49,0.7722413089282482
50,0.7651338235928926
51,0.7622099185394478
52,0.7552219165536784
57,0.7294530529134348
58,0.7228463882243826
59,0.7169226261019412
60,0.7312824818070001
61,0.7277839365793137
62,0.738467622050345
63,0.7325266885775774
64,0.7607577005199928
65,0.8006800221285012
66,0.8437856349148631
67,0.881950114168421
72,0.8747473620183107
73,0.869543396262105
74,0.8805911997962621
75,0.874615345009944
76,0.8704939511272581
77,0.8646239729212383
78,0.859990216839093
79,0.8581489053685093
80,0.8683692481013663
81,0.8669126128737389
82,0.8702738711267022
83,0.8798971393251113
87,0.8783689828357149
88,0.8736295875383492
89,0.871324406789777
90,0.8678477757915994
91,0.8661464632494446
92,0.864743685364505
93,0.8604752718025226
94,0.8566155233017242
95,0.8521607124379934
96,0.849125255405994
97,0.8462289505756715
99,0.8385529931056468
100,0.8345192530690161
101,0.8316217337780497
102,0.827474777804226
103,0.8237694999231441
104,0.8216814509959622
105,0.8185341441593922
