iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,cum_regret_0,cum_regret_1,cum_regret_2,cum_regret_3,cum_regret_4,cum_regret_5,cum_regret_6,cum_regret_7,cum_regret_8,cum_regret_9,mean_cum_regret,std_cum_regret
1,2.15,2.26,2.15,2.15,2.73,2.15,2.78,2.15,2.82,2.15,2.3489999999999998,0.29782358685787275,1.23,1.12,1.23,1.23,0.6499999999999999,1.23,0.6000000000000001,1.23,0.56,1.23,1.0310000000000001,0.29782358685787275,1.23,1.12,1.23,1.23,0.6499999999999999,1.23,0.6000000000000001,1.23,0.56,1.23,1.0310000000000001,0.29782358685787275
2,2.64,2.26,2.77,2.77,2.73,2.15,2.78,2.15,2.82,2.15,2.522,0.3017283546503378,0.7399999999999998,1.12,0.6099999999999999,0.6099999999999999,0.6499999999999999,1.23,0.6000000000000001,1.23,0.56,1.23,0.858,0.30172835465033776,1.9699999999999998,2.24,1.8399999999999999,1.8399999999999999,1.2999999999999998,2.46,1.2000000000000002,2.46,1.12,2.46,1.8890000000000002,0.5995519415082105
3,2.64,2.26,2.77,2.77,2.73,2.15,2.78,2.15,2.82,2.15,2.522,0.3017283546503378,0.7399999999999998,1.12,0.6099999999999999,0.6099999999999999,0.6499999999999999,1.23,0.6000000000000001,1.23,0.56,1.23,0.858,0.30172835465033776,2.7099999999999995,3.3600000000000003,2.4499999999999997,2.4499999999999997,1.9499999999999997,3.69,1.8000000000000003,3.69,1.6800000000000002,3.69,2.7470000000000003,0.9012802961585482
4,2.64,2.26,2.77,2.77,2.73,2.15,2.78,2.15,2.82,2.15,2.522,0.3017283546503378,0.7399999999999998,1.12,0.6099999999999999,0.6099999999999999,0.6499999999999999,1.23,0.6000000000000001,1.23,0.56,1.23,0.858,0.30172835465033776,3.4499999999999993,4.48,3.0599999999999996,3.0599999999999996,2.5999999999999996,4.92,2.4000000000000004,4.92,2.24,4.92,3.6050000000000004,1.203008650808886
5,2.64,2.26,2.77,2.82,2.73,2.15,2.78,2.15,2.82,2.18,2.5300000000000002,0.3026916289265731,0.7399999999999998,1.12,0.6099999999999999,0.56,0.6499999999999999,1.23,0.6000000000000001,1.23,0.56,1.1999999999999997,0.85,0.3026916289265731,4.1899999999999995,5.6000000000000005,3.6699999999999995,3.6199999999999997,3.2499999999999996,6.15,3.0000000000000004,6.15,2.8000000000000003,6.119999999999999,4.455,1.505700279735459
6,2.84,2.26,3.34,2.82,2.73,2.15,2.78,2.34,2.82,2.18,2.6260000000000003,0.381027849667478,0.54,1.12,0.040000000000000036,0.56,0.6499999999999999,1.23,0.6000000000000001,1.04,0.56,1.1999999999999997,0.7539999999999999,0.381027849667478,4.7299999999999995,6.720000000000001,3.7099999999999995,4.18,3.8999999999999995,7.380000000000001,3.6000000000000005,7.19,3.3600000000000003,7.3199999999999985,5.209,1.886728129402937
7,2.84,2.67,3.34,3.1,2.73,2.15,2.78,2.92,3.25,2.9,2.868,0.33475695993096577,0.54,0.71,0.040000000000000036,0.2799999999999998,0.6499999999999999,1.23,0.6000000000000001,0.45999999999999996,0.1299999999999999,0.48,0.5119999999999999,0.33475695993096577,5.27,7.430000000000001,3.7499999999999996,4.459999999999999,4.549999999999999,8.610000000000001,4.200000000000001,7.65,3.49,7.799999999999999,5.720999999999999,2.221485089333903
8,2.91,2.68,3.34,3.1,2.73,3.17,3.2,3.04,3.27,3.05,3.049,0.21880737342847165,0.46999999999999975,0.6999999999999997,0.040000000000000036,0.2799999999999998,0.6499999999999999,0.20999999999999996,0.17999999999999972,0.33999999999999986,0.10999999999999988,0.33000000000000007,0.33099999999999985,0.21880737342847167,5.739999999999999,8.13,3.7899999999999996,4.739999999999998,5.199999999999999,8.82,4.380000000000001,7.99,3.6,8.129999999999999,6.051999999999999,2.4402924627623745
9,3.18,3.31,3.34,3.1,3.18,3.37,3.2,3.04,3.27,3.17,3.2159999999999997,0.10553567064162606,0.19999999999999973,0.06999999999999984,0.040000000000000036,0.2799999999999998,0.19999999999999973,0.009999999999999787,0.17999999999999972,0.33999999999999986,0.10999999999999988,0.20999999999999996,0.16399999999999984,0.10553567064162606,5.9399999999999995,8.200000000000001,3.8299999999999996,5.019999999999998,5.399999999999999,8.83,4.5600000000000005,8.33,3.71,8.34,6.215999999999998,2.5458281334040005
10,3.18,3.37,3.35,3.1,3.22,3.37,3.2,3.04,3.27,3.17,3.2269999999999994,0.1131419953470466,0.19999999999999973,0.009999999999999787,0.029999999999999805,0.2799999999999998,0.1599999999999997,0.009999999999999787,0.17999999999999972,0.33999999999999986,0.10999999999999988,0.20999999999999996,0.1529999999999998,0.1131419953470466,6.139999999999999,8.21,3.8599999999999994,5.299999999999997,5.559999999999999,8.84,4.74,8.67,3.82,8.55,6.368999999999998,2.658970128751047
11,3.19,3.37,3.35,3.1,3.22,3.37,3.2,3.29,3.27,3.17,3.253,0.09226170506890832,0.18999999999999995,0.009999999999999787,0.029999999999999805,0.2799999999999998,0.1599999999999997,0.009999999999999787,0.17999999999999972,0.08999999999999986,0.10999999999999988,0.20999999999999996,0.12699999999999984,0.09226170506890834,6.329999999999998,8.22,3.8899999999999992,5.5799999999999965,5.719999999999999,8.85,4.92,8.76,3.9299999999999997,8.760000000000002,6.495999999999998,2.7512318338199555
12,3.19,3.37,3.35,3.1,3.22,3.37,3.2,3.33,3.27,3.17,3.257,0.09487418569406073,0.18999999999999995,0.009999999999999787,0.029999999999999805,0.2799999999999998,0.1599999999999997,0.009999999999999787,0.17999999999999972,0.04999999999999982,0.10999999999999988,0.20999999999999996,0.12299999999999982,0.09487418569406071,6.519999999999998,8.23,3.919999999999999,5.859999999999996,5.879999999999999,8.86,5.1,8.809999999999999,4.039999999999999,8.970000000000002,6.618999999999998,2.8461060195140164
