iteration,uncertainty
5,0.9755482768544811
6,1.0668352954935147
7,1.1755109599074247
8,1.214966935017882
9,1.2106663644223914
10,1.1896704269425766
11,1.142569280846986
16,1.0059114388671657
17,0.974358093524785
18,0.9397623683077192
19,0.9126027002723246
20,0.9742149035291553
21,0.9521567299648995
22,0.9192928738360122
23,0.9134688509795408
28,0.8254318981191018
29,0.7985456590109852
30,0.8128897405093642
31,0.7942269518104992
32,0.7769280741067729
33,0.7573450690714785
34,0.7426690520267817
35,0.7308760887883359
36,0.7168097719126283
41,0.685766591954421
42,0.6751042826357154
43,0.6630890803622277
44,0.6558386327384347
45,0.6440139467861787
46,0.6260098480640172
47,0.6129203335238183
48,0.6025823523699347
49,0.5891034292709939
50,0.5811575617973795
52,0.5528830892617576
53,0.5436478920716576
54,0.5297316778509265
55,0.6374784695142546
56,0.633660774456318
57,0.6230120743377436
58,0.6154281170831523
59,0.6283609250786855
60,0.6447067668081119
61,0.6359928012742714
62,0.630831513092374
67,0.6267644704688635
68,0.6173589162414707
69,0.6098587219491981
70,0.5957116377320796
71,0.5896485678625805
72,0.5831382420807778
73,0.5718781440432616
74,0.5730210326441094
75,0.7442573721338537
76,0.7419026882034438
81,0.7216813306219673
82,0.7467570036040467
83,0.737463978992329
84,0.7282750396885169
85,0.7216357417140107
86,0.7141165910602886
87,0.7099445211310431
88,0.70601406192666
89,0.7032304030405796
94,0.6950659126126251
95,0.690780456006318
96,0.6842707965274303
97,0.680681048398003
98,0.6711620606731272
99,0.6643901290699842
100,0.6598464866086345
101,0.6524798919553032
105,0.6727996424843121
