iteration,uncertainty
5,1.1946941700703155
6,1.3639245763604377
7,1.3660896973568357
8,1.354125726945249
9,1.3882908845940438
10,1.414911431857132
11,1.4079197302908106
12,1.3566433044671522
13,1.3034703111582582
14,1.2747411762105005
15,1.2336975678377942
16,1.2175987373734853
17,1.1845045509164869
18,1.1622144995395258
19,1.1333012083329235
20,1.1064490092182289
21,1.106181883784112
26,2.128043843414509
27,2.32210389116195
28,2.5388187540754754
29,2.6440487303173197
30,2.7913700366811347
31,2.870046390987266
32,3.0241381613006166
33,3.151558542209313
34,3.2145950611992293
35,3.273928316241123
36,3.3971259771739963
37,3.4650535272105554
38,3.528921883048016
39,3.6063851670043965
40,3.7509162620672645
41,3.830156588414323
42,3.816611483803216
43,3.802018249513181
44,3.7871698744644817
45,3.7440197641779145
46,3.7305819040145085
47,3.7160455610970486
48,3.700957286369061
49,3.6852302777763866
50,3.6697957999557156
51,3.6543056495323456
52,3.638051008633182
53,3.6243043203570124
54,3.60727229642917
55,3.583030125923117
60,3.5186647815797616
61,3.6144420333733325
62,3.71014266649756
63,3.7014936522621924
64,3.7677263521739457
65,3.8518068857421213
66,3.914843510424958
67,3.9044843107822023
68,3.896661771693179
69,3.888237986556167
70,3.8772757099363715
71,3.8660261588647504
72,3.854859284990412
73,3.8429005757080623
74,3.831398508505868
75,3.8195982489414337
76,3.8090523511680616
77,3.7964738870583106
78,3.864291189857947
83,3.777279075539939
84,3.7679508787636906
85,3.758406536953949
86,3.749175394553191
87,3.7397911251505516
88,3.731495681150243
89,3.7219269523634417
90,3.711828254943803
91,3.7028011470422686
92,3.692875623072742
93,3.7648776257086576
94,3.755186926150088
95,3.747745931590232
96,3.7380955190036866
97,3.7285327214623116
98,3.7191656544788785
99,3.866178244257324
100,3.9798144299574036
101,3.9676012988403
102,3.9624819344488307
103,3.9550917416394324
104,3.9507209043342986
105,4.110426103494365
