iteration,uncertainty
5,3.215552232509993
6,2.966603468427975
7,2.9322638673480768
8,2.9300306499036837
9,2.945681853195779
10,2.8950173488253914
11,2.806305476913029
12,2.748893060043543
13,2.7092390342332293
14,3.2393076475015845
15,3.284764481576158
16,3.5651790711132607
17,3.6496586927267627
18,3.7661746233069047
19,3.808025379438537
20,3.8249679924303885
21,3.812670984976849
25,4.283607638589368
26,4.371799697986006
27,4.356039857594901
28,4.402228502293797
29,4.394628610448383
30,4.398421376359265
31,4.48135185952109
32,4.439820045770792
33,4.428468637192533
34,4.413936917933757
35,4.481588047906042
36,4.48498654404597
37,4.5293692843560915
38,4.498566970362774
39,4.514814619118839
40,4.544117573244454
41,4.559346539424864
42,4.576041829754001
43,4.527950956505641
44,4.529952417167013
45,4.56866177806194
46,4.580755388851974
50,4.538413573529604
51,4.5952951269028794
52,4.601603932761179
53,4.699005769800793
54,4.6842010274873465
55,4.735588410952124
56,4.700502129120839
57,4.666127532031173
58,4.628877642308246
59,4.592868346192002
60,4.568951627889815
61,4.543076631991924
62,4.609643330234437
63,4.702571370792297
64,4.686879448772871
65,4.680808483764584
66,4.770273996797775
67,4.747168986510668
68,4.726912355701813
69,4.747421350578318
70,4.771300679221446
71,4.8634745095416845
75,4.848789246719719
76,4.845432237777658
77,4.8728043557539715
78,4.893286436998857
79,4.907258464059173
80,4.88289098774309
81,4.8584612753508605
82,4.882618185673424
83,4.862376489410284
84,4.8730309539881365
85,4.851180775793066
86,4.831166572394289
87,4.846845448376604
88,4.819265652194418
89,4.833403821293689
90,4.806540106763788
91,4.822716318671403
92,4.833413917817383
93,4.841690914523056
94,4.852545768240269
95,4.859606179636011
100,4.875875736131394
101,4.857400539498532
102,4.840603737654249
103,4.843438580930328
104,4.853700218004797
105,4.859847841480118
