iteration,uncertainty
5,7.665157078625329
6,7.3272577787024495
7,6.964983036151457
8,6.652412975547466
9,7.228019962176525
10,6.882672315050057
11,6.562972553675409
12,6.286420111991207
13,6.044694956953748
14,5.826460097616246
15,5.629326540747194
16,5.450573492012774
17,5.297860811099371
18,5.158265206730565
19,5.022779905369788
20,4.896408402433484
21,4.787489688241179
26,5.50851567047009
27,5.406176064752188
28,5.317956369033735
29,5.2258454401337895
30,5.1446482832707074
31,5.060995238735057
32,4.987459032492132
33,4.914848700968601
34,4.848773825021784
35,4.781217916254829
36,4.726558674678148
37,4.672078843039143
38,4.614251030909375
39,4.554712766364779
40,4.499613624441782
41,4.45398766216549
42,4.40158937873355
43,4.359680364582855
44,4.309859132993745
45,4.26690777470812
48,4.667378716440823
49,4.619992053156335
50,4.581748294287312
51,4.541014736338643
52,4.49750634007772
53,4.46360147918809
54,4.426086003594628
55,4.390289063828068
56,4.3530696146507255
57,4.3204299727136934
58,4.287147081376323
59,4.25120100817645
60,4.217815074527978
61,4.188593166147661
62,4.160316963070153
63,4.12805535857402
64,4.098320450293647
65,4.0679646956819555
66,4.044956812543814
67,4.01500156159872
68,3.98556484457191
72,4.8257578684088225
73,4.798831209962699
74,4.772612716415489
75,4.743098991405635
76,4.71358031495889
77,4.6897327186661295
78,4.667045407727977
79,4.639227422648542
80,4.61665609600951
81,4.592369189916509
82,4.566412300434192
83,4.5415973885115735
84,4.518110525163503
85,4.495471600303589
86,4.47394362600095
87,4.454335070692632
88,4.429486343956625
89,4.407558254388065
90,4.383578023565683
91,4.366490276723269
92,4.349850865926995
93,4.327716135533348
94,4.304848287091494
99,4.8961488074157025
100,4.87572347119744
101,4.858462552482095
102,4.8399341436515835
103,4.8219878178009745
104,4.799568225308961
105,4.778736476669981
