iteration,uncertainty
5,2.745322756981409
6,2.8067967161081615
7,2.792665130410778
8,2.7480539602726024
9,3.073454749750748
10,2.9235416002469155
11,2.885846436124514
12,2.871094287849534
13,2.849823050763091
14,2.9496632574044903
15,2.853339163445871
16,2.930389900960475
17,2.9651406447902433
18,2.8879529634154593
19,2.8112130445156662
20,2.745475561930466
21,2.6838315540866677
25,3.3280870126270266
26,3.2635265725324314
27,3.205313344227663
28,3.151641380035674
29,3.0977737217773407
30,3.0465248764859947
31,2.9971212587206097
32,2.95613437243933
33,2.9112771376529456
34,2.868482986438946
35,2.8306629513930086
36,2.79107633942662
37,2.7533134405452513
38,2.7213631907208384
39,2.6862599249427555
40,2.6527540859200736
44,3.1902836942516486
45,3.1563103334638414
46,3.1218290523949452
47,3.088653532992483
48,3.0598124208540196
49,3.0286832543511113
50,3.0009044971096452
51,2.9718162702711517
52,2.9520343598028487
53,2.9240981791244898
54,2.9025030251103088
55,2.875997717535263
56,2.8510283635373934
57,2.8287647937545217
58,2.804402834348482
59,2.78407731298981
63,3.1317405909950353
64,3.1080663611143833
65,3.099721469560349
66,3.0765477518550863
67,3.0650596951090114
68,3.044028721519105
69,3.022311753463649
70,3.001519943247193
71,2.9832191586533905
72,2.963109743093797
73,2.9455401686667857
74,2.9362052976066972
75,2.9252872354631476
76,2.9181753928946783
77,2.8991870759400915
78,2.8815391591439914
79,2.8645641299032185
80,2.851261745432505
84,3.116810162123858
85,3.1518644628339807
86,3.185171846298976
87,3.212467975150971
88,3.2045118035273723
89,3.234403258046478
90,3.2632709303917222
91,3.2452889668277316
92,3.3622946008608166
93,3.385599016834282
94,3.408228875996155
95,3.4294589518641616
96,3.4116409273708057
97,3.4311398646412874
98,3.448735177924791
99,3.463243674893203
100,3.4781335770452935
101,3.4957604556157014
102,3.5034865860335325
103,3.51585233945817
104,3.4988956446029866
105,3.5092202501918917
