iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target
1,13.652005616656837,-11.662344171429027,-13.310236347068432,11.081055952124743,-20.737455482252923,6.926134421603493,19.82103784479846,-2.1027466843204117,-2.2208951121556204,17.176876164864282,-5.342700841944758,5.080308560882486,15.618797374980858,-2.690835452904036,15.72181660133893,1.941
2,-25.866513105284298,-9.431612077089234,8.289774600312512,3.5248961014131126,-7.917207471993176,-17.249840953323705,-19.231938867503953,11.904776146266073,-25.341141294051543,-16.07430726750595,5.8931935110989855,-14.761455758394119,-25.430655487830933,-19.56752064450502,2.474114075858438,0.941
3,-12.524605783370223,-26.247912543386505,16.96999034648025,-28.129824505680773,-13.382058246685727,15.413723274625049,-1.1645346498856455,5.511224220476578,10.321298658948663,-24.679560018379075,-27.141973038962288,-23.686869096367957,-0.8887116269393225,-24.339151342189602,-6.8502791908669565,0.665
4,-4.509305891311445,5.422909150401594,-28.433935634762307,-19.951791093585957,14.52845078974702,-7.010756345649,-29.75732044680419,-25.734484467601998,-17.921814590693412,-0.2674130042274676,15.283516561422914,19.629338115841193,7.424080711560087,12.851624542155307,-21.677251394853656,0.642
5,7.4260160986231085,11.959844848590663,-0.41212449932786654,-8.701796102734871,8.422414642434866,-26.877721957352254,6.337961150107908,-13.091587365617748,4.6161277082052194,9.847111800190376,-18.637911708429577,-5.8062261098691295,-19.485406324101746,0.9251708543089698,-17.481443968775352,1.614
6,-20.808930568682293,-11.662344171429027,-13.310236347068432,-24.35041793983846,-19.610826832474263,-4.589405604741969,-20.18745273182212,-27.53462575115112,1.3722859478627445,-6.068828660702323,7.014764255951338,5.080308560882486,15.618797374980858,0.33316136013593267,-13.696668067066327,1.017
7,-24.09113395450433,-11.662344171429027,15.553118289029378,-17.613759999277768,-20.737455482252923,-22.628331758663567,19.82103784479846,-5.477869897267492,7.625066436437431,-27.42129189428293,2.4386880264046837,14.17648245653492,-27.389554829942213,-16.845793060792566,-15.59831303708132,0.44
8,0.3759376857448399,-11.5420618890198,-13.310236347068432,-20.01864011675064,-18.962104128116337,-23.473451688483358,19.82103784479846,14.819027369878635,-23.19737680982465,-1.3698701529321988,-14.548836873906017,2.7940164304570394,-25.52615899186016,-2.690835452904036,15.217002647668382,0.88
9,13.652005616656837,-12.099349140756951,-11.466732106644702,11.081055952124743,-20.4340283649185,-28.015089626194097,4.6029934042654626,-0.15929073105811975,-12.72794231663572,-10.39650404215511,-20.184087324878927,-9.312756333598198,10.251893702557885,-2.8317287337039345,15.72181660133893,1.403
10,13.652005616656837,-10.768531189028252,-13.310236347068432,-6.018054961028996,-6.870029093119593,-26.861418531613918,17.696154570368147,-4.472662188476022,3.663254713406651,17.176876164864282,1.6903648212783446,0.43984308461258037,15.618797374980858,-13.260881996811296,15.72181660133893,1.532
