iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,mean_cum_regret,std_cum_regret
1,1.469,1.325,1.104,0.922,1.456,0.54,0.65,1.941,1.17,1.219,1.1796,0.41154214041010834,20.47646745211334,20.620467452113342,20.841467452113342,21.02346745211334,20.48946745211334,21.405467452113342,21.295467452113343,20.004467452113342,20.77546745211334,20.72646745211334,20.765867452113344,0.4115421404101085,20.765867452113344,0.4115421404101085
2,1.469,2.11,1.105,1.066,1.456,1.761,0.897,1.941,2.157,1.35,1.5312,0.44597005380281857,20.47646745211334,19.835467452113342,20.84046745211334,20.879467452113342,20.48946745211334,20.184467452113342,21.048467452113343,20.004467452113342,19.78846745211334,20.59546745211334,20.414267452113343,0.4459700538028186,41.18013490422669,0.8575121942129271
3,2.424,2.11,1.779,2.47,1.802,1.761,1.389,1.941,2.157,1.35,1.9183,0.3822657743275249,19.521467452113342,19.835467452113342,20.16646745211334,19.475467452113342,20.14346745211334,20.184467452113342,20.556467452113342,20.004467452113342,19.78846745211334,20.59546745211334,20.027167452113343,0.3822657743275245,61.20730235634004,1.2397779685404515
4,2.424,2.11,1.779,2.47,1.802,1.993,1.389,1.941,2.157,1.35,1.9415,0.3786817045136104,19.521467452113342,19.835467452113342,20.16646745211334,19.475467452113342,20.14346745211334,19.952467452113343,20.556467452113342,20.004467452113342,19.78846745211334,20.59546745211334,20.00396745211334,0.37868170451360994,81.21126980845338,1.6184596730540615
5,2.424,2.11,1.779,2.47,1.802,1.993,1.389,1.941,2.157,1.35,1.9415,0.3786817045136104,19.521467452113342,19.835467452113342,20.16646745211334,19.475467452113342,20.14346745211334,19.952467452113343,20.556467452113342,20.004467452113342,19.78846745211334,20.59546745211334,20.00396745211334,0.37868170451360994,101.21523726056672,1.9971413775676714
6,2.424,2.11,2.092,2.47,1.802,1.993,1.509,1.941,2.157,1.35,1.9848000000000003,0.35744363969100856,19.521467452113342,19.835467452113342,19.853467452113343,19.475467452113342,20.14346745211334,19.952467452113343,20.43646745211334,20.004467452113342,19.78846745211334,20.59546745211334,19.96066745211334,0.35744363969100795,121.17590471268007,2.3545850172586795
7,2.424,2.11,2.092,2.47,1.802,1.993,1.509,1.941,2.157,2.306,2.0804,0.29034431666940247,19.521467452113342,19.835467452113342,19.853467452113343,19.475467452113342,20.14346745211334,19.952467452113343,20.43646745211334,20.004467452113342,19.78846745211334,19.63946745211334,19.86506745211334,0.2903443166694023,141.0409721647934,2.644929333928082
8,2.424,2.528,2.092,2.47,1.802,1.993,2.47,1.941,2.157,2.306,2.2183,0.2567519555264705,19.521467452113342,19.417467452113343,19.853467452113343,19.475467452113342,20.14346745211334,19.952467452113343,19.475467452113342,20.004467452113342,19.78846745211334,19.63946745211334,19.727167452113342,0.25675195552647045,160.76813961690675,2.9016812894545523
9,2.424,2.528,2.313,2.47,1.802,1.993,2.47,1.941,2.157,2.306,2.2404,0.25417107100009106,19.521467452113342,19.417467452113343,19.632467452113342,19.475467452113342,20.14346745211334,19.952467452113343,19.475467452113342,20.004467452113342,19.78846745211334,19.63946745211334,19.705067452113344,0.254171071000091,180.4732070690201,3.1558523604546433
10,2.424,2.528,2.561,2.47,1.802,1.993,2.689,1.941,2.157,2.749,2.3313999999999995,0.3331710271517218,19.521467452113342,19.417467452113343,19.38446745211334,19.475467452113342,20.14346745211334,19.952467452113343,19.25646745211334,20.004467452113342,19.78846745211334,19.196467452113342,19.614067452113343,0.33317102715172187,200.08727452113345,3.489023387606365
