iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target
1,-14.905188667316109,-19.625800632489323,11.5115523910193,-12.179390465598011,-2.5146363404764465,-18.159817267105364,13.700703797934388,-6.914572240507724,-25.973121003263426,19.74792757818767,8.978787010782028,-1.072681329312175,-29.741570341185525,-21.446578417439742,-13.149221590014864,1.104
2,18.660018217443366,-25.540109587491926,-13.454973794896286,-6.2990702065651725,-19.005432739909402,9.33408161232007,-9.169897654367922,17.224507063876764,7.179104198251892,-27.631427606333233,-6.295524502617319,5.985403318272077,-11.379525144284983,4.1428964183756065,17.33549246440483,1.105
3,-0.5709910176741175,15.645172356439396,-29.08459820646651,8.997700939396942,1.158525265410713,-7.871923973863407,-15.78073827118596,-16.915356886238865,-9.823973588474352,-19.103732133433383,10.660238492666458,-14.907783614058454,-6.786457285650698,-15.72275476791602,6.276705313161564,1.779
4,0.481188523522583,2.770969375794401,4.6701345641236145,-24.855504194946683,-26.648328479911076,-26.759414519952752,-21.126378796672583,-22.85097588789899,17.592690521013843,-8.635724880148103,-20.46993026403956,-28.168763395274738,10.321388835238075,-0.5698324440092435,-22.574659175093554,0.457
5,-23.158823666911363,-9.236938037788143,-8.859503751135819,19.566096191770605,11.756647182662775,13.40001648451043,9.21756990049284,1.3728504199764835,-11.651989055538515,3.664265212956657,-19.052383885962712,12.53061653996511,4.1281214831333415,18.44410884400321,-5.554589524444644,1.511
6,-2.1757519022637077,15.645172356439396,-11.385738178964548,9.216447086201923,3.026785165090957,-7.871923973863407,7.182872654209786,-24.739656761808977,-9.823973588474352,13.100224948338187,10.660238492666458,-26.887921457729465,-9.16963468119296,4.965432895569096,6.276705313161564,2.092
7,-15.479222288584804,13.065143877455213,-4.9969688589660155,-13.484375856027471,-5.565643057979731,-7.871923973863407,7.182872654209786,7.778919961573326,-13.25731948480574,-6.620562324126106,-2.322948135498198,-25.824961644272037,-15.161300324163994,3.299732545431255,-15.148953513750381,2.041
8,-2.1757519022637077,-24.112366322843975,-11.385738178964548,-6.352444340446134,-21.975640521123665,11.990253765168319,-18.22843407861926,-16.076521193481273,9.796439387496827,-8.278729795930206,-11.843806751090483,5.938312584007993,-6.634811767674917,-18.331027561296672,6.276705313161564,1.805
9,-5.903180108418362,-23.576205031318192,-4.319945115076504,9.216447086201923,3.026785165090957,-7.871923973863407,6.519085552492165,-22.838954612078187,-3.5556696656195648,-13.060003242270623,-0.6294305161705009,7.294638326986509,-9.16963468119296,3.7032183931671567,-14.466226017764873,2.313
10,-5.839417246451754,-23.39091310171009,-17.498048620790428,9.216447086201923,3.026785165090957,7.040598791817736,5.1642076617533155,-22.838954612078187,-9.258729392793327,-8.173833919229153,-9.579092132417786,-5.031926781978216,-6.896607178208475,1.6067068073822683,5.0476208759813534,2.561
