iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target
1,7.943174459507858,10.467000362148731,5.8026021232382945,0.7451128559957922,-8.399299635698068,4.348887316605577,5.9376418201606,-18.59841835233901,8.98922993767323,19.787195189845463,-0.7026210659985175,13.927811287606445,-27.10660547575354,13.167524862248804,-10.13105618602658,2.062
2,-29.571483236696274,-18.298858593277807,12.797278244276306,14.034170213235242,-23.262856813555107,-17.603918329287477,-18.225396486922648,11.28356271525761,-19.299144420555464,-3.644271680377539,18.70119003189626,3.542464286175097,-19.652178416641476,-12.207887328455133,14.766949193393216,0.687
3,-19.28780299610475,-0.9673360586439586,-21.957579676597923,-19.954361509970404,12.176775894920496,-2.704349278334803,13.197552801240683,5.488686354207971,-29.632278812504772,-11.827680488743958,5.179470361465114,-4.804860384471851,8.363517261619613,0.08145044967880821,-6.629364212247296,1.693
4,-4.253416168971619,1.349277444379819,-8.532117681890863,-9.456365464266941,-14.432248537334118,19.629315779725644,-2.8346701344900644,-24.31751413768882,17.879243948259244,9.919155503777823,-29.603706725738995,-17.185623861621764,-3.0001910410373256,-28.507607904665793,-21.875175756367355,0.78
5,10.298741422601637,-21.63502320024793,-16.455426380685104,-24.076391923573908,0.07285753356465818,-21.885854594345496,-20.60629197081978,-8.409750125001352,-0.19456877309533382,-20.997004277069635,-19.310557779547487,-22.685517553532513,14.553117697016646,-2.3961569684873893,7.262056567806937,0.852
6,-19.424499467644797,15.175373935996653,8.162753940462395,9.535545528059409,5.813621850308863,19.23096121349481,15.872051763000115,-17.16303634795601,11.2402240234128,5.443061954930911,11.29096267482553,-1.0473788990385664,-3.453673796037126,19.629133394762007,-9.42092661096449,1.634
7,-19.018509350634027,-4.3644679548640894,-16.154269710525135,18.56018784904765,-9.116031527519226,-1.86946054409243,1.6685134785653624,-8.047933345548515,-6.822444296935785,19.55635131612901,3.3705480123981744,6.782546905881581,-7.133673587984099,13.187216639118475,-8.873096957671336,2.488
8,-26.70450441103559,-12.834544777870178,-23.050543323133915,12.116488776755993,-13.758575282431078,8.98180432423738,-4.226281687030653,-15.23017168045044,18.949649930000305,10.088837524023234,-11.113486487415308,-4.6617209479335955,-26.740223839879036,18.358219568022967,-7.905274966635492,1.491
9,-26.551594917372714,-12.834544777870178,-22.5319784425511,11.669687938606067,-14.048618810471854,12.481807853468908,-11.598187151102952,-15.23017168045044,18.949649930000305,10.21636102699744,1.4379804581316051,-4.3286949642884345,-26.740223839879036,18.020894149194277,-7.797533630580752,0.946
10,-29.140729585627145,12.717733979225159,3.5171472549713556,12.419851879373397,5.899081826210022,15.119745228632965,4.23445308549374,-13.72826874256134,6.674995391037221,4.204464047597419,10.834424458149641,-4.4141325684839146,13.018680810928345,19.36434497644828,-6.575989079920465,1.727
