iteration,target,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,generation_method
1,2.312,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,Prior
2,1.257,-2.6719558238983154,-8.958475589752197,-23.58924850821495,-16.179526150226593,-12.204009592533112,-4.620363116264343,-14.090974926948547,-13.344601094722748,11.55423641204834,-9.201453924179075,-5.772427022457123,-19.1439825296402,-3.737138509750366,18.397353291511536,-28.837677855044603,Sobol
3,1.21,-25.67469540052116,-1.7429171316325665,2.606698200106621,16.286156261339784,14.16723707690835,-10.030941171571612,9.923384645953774,3.0016072373837237,-26.239152690395716,18.236381355673075,-1.0014857351779938,18.5434225294739,-20.8685642760247,-28.10138065367937,-3.612042749300599,Sobol
4,1.657,-12.79101769439876,-17.88201310671866,-14.85308880917728,-21.745244525372986,7.051705457270145,-22.426407802850008,-26.874777739867568,8.774426467716694,-14.893435146659613,5.264910804107785,10.896449517458676,-2.8456460405141115,9.93412982672453,4.554021758958697,13.765877932310104,Sobol
5,1.233,8.636783743277192,8.499348936602473,9.780948543921111,-4.904364906251431,-29.112678971141577,7.703404668718576,-2.439251374453306,-18.434484228491783,-2.8813861031085253,-22.179020028561357,-18.85443843901157,-16.70032499358058,-10.32077206298709,-14.648668998852372,-10.66669567488134,Sobol
6,1.367,20.0,12.570648456249984,15.360662570843829,20.0,19.88412307293753,15.73155986687454,19.194488368373197,2.7310222550889947,20.0,12.104512730478952,7.288781586967957,11.043105865649856,16.923093415615973,15.497497110894372,7.567333879911644,BoTorch
7,1.181,-15.44948001487363,18.906560548720933,10.230708075381289,20.0,0.1133462860368901,13.537695324434344,6.816020358554574,17.50791991995864,-1.2175410105746316,-17.389948138472903,7.26162513317194,10.710505816681334,-23.37860728506254,-25.07487691664776,-3.3735306742881512,BoTorch
8,1.144,8.81975997741334,-30.0,-30.0,18.134067016764853,-24.081076424054253,4.510381982314165,-30.0,10.793844650126545,15.91346174227047,-27.437888734562247,18.69666403466374,16.249863562983435,20.0,15.084639354131944,6.01277614355822,BoTorch
9,1.538,3.986821763056497,13.337606330217495,13.742896218436542,15.372877170351464,15.49562790969695,-0.1043701591899726,-5.874455030249532,16.92928745214408,17.680974579979072,9.611787251531602,13.765735158096078,18.58534203996753,14.24930186611239,13.069510566695357,-14.571147912485278,BoTorch
10,3.1,3.891958417251928,14.29018810450033,15.059724556188478,5.488666361562402,6.706507796207639,-1.495315702325506,13.323470809248846,-6.476885842381197,2.290626536809484,7.834424676710256,15.27538491232307,5.729504481340136,4.342122292058534,13.638406942950413,-3.420999485118859,BoTorch
11,2.208,-0.5992888366008984,16.632633177563676,18.38751362481853,12.178431714757366,18.60615317825729,18.23740511492916,5.272534049645607,-9.387261676297772,-5.302699583836223,-0.2772456714642395,14.338875362029604,4.450471158489208,2.871238352046305,-2.1352672627693323,3.861576688398671,BoTorch
12,3.511,13.157040179165406,14.386220145941294,0.1878372569162785,2.307076382738039,4.804825390903154,-10.53280471305365,1.680078207192043,-5.012250833456186,18.96892709125781,14.814928539837396,9.076576496657736,-1.187190650472985,-5.533322198514068,-2.2128476657020784,-4.297101481091378,BoTorch
13,1.706,15.441959035259814,3.3819530849076926,14.783436230417514,4.831786507159173,-7.530178689883765,-14.450964915918746,-1.5779244808277362,15.006882546653692,13.587879625052722,18.27528242765021,17.895253370962585,8.855268484952873,12.152527502951044,1.2381438379081224,18.29594333811688,BoTorch
14,2.692,9.774775291766389,12.736380936013228,13.817014122715676,-4.491855572019194,2.56435633828125,9.803413121555153,8.78884177438374,15.545610502401054,5.637180879498324,13.394761452497974,7.872271733375406,-2.269071600934609,-1.3884172973914597,5.208269255983019,18.23821318787018,BoTorch
15,2.334,18.10225007018753,13.41911719161778,9.201598457896772,10.700715632669052,5.516522831505583,3.177140183440443,-2.960696280677883,1.539013401750072,19.444660226393907,10.147797978211116,12.279649342526284,13.180589437292284,-9.458162284559204,3.4577666273746104,12.086684039887372,BoTorch
16,3.052,-2.9553064861246376,-10.898954694398396,15.24632813944514,4.0000161474107685,5.780545763522568,-2.1392121171388503,17.474801196343158,10.986184630224948,19.32353722578638,3.339084013894407,3.089380018435492,9.272153264194316,-1.92704201547296,14.64617359317024,2.553244771231043,BoTorch
17,0.997,-24.539558798458334,19.08072770528152,-20.854810553721304,14.154787160898197,-20.12501656343769,-25.410060298253,-19.009819025233824,14.742513068005188,-10.87444144820843,20.0,-13.367056874543335,-30.0,-30.0,-26.04132041825963,-21.77005378981226,BoTorch
