iteration,target,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,generation_method
1,2.312,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,Prior
2,1.035,4.483295679092407,-16.088421940803528,8.55261504650116,3.672770857810974,7.958335876464844,-27.82589729875326,16.678513288497925,-26.05007842183113,-29.25095266662538,-7.996394038200378,-24.00236271321773,-5.665649771690369,-21.698236763477325,-6.850371062755585,-6.671016216278076,Sobol
3,1.518,-24.281954923644665,6.070438893511891,-26.097190445289016,-12.77213559485972,-19.60964367724955,-4.977554986253381,-27.86833748221397,13.262086110189555,16.696285158395767,4.224333381280303,17.92482885532081,4.69263045117259,4.889921313151717,11.011384828016162,-2.1842088736593723,Sobol
4,1.727,-16.883839825168252,-23.9474746119231,-3.979974817484617,19.3643905967474,-14.567869128659368,9.759598532691598,-0.5789148341864347,0.6963315699249506,3.299902128055692,7.698969757184386,-0.9840146359056234,11.000235918909311,-16.215595342218876,-21.85862634330988,13.662776984274387,Sobol
5,0.852,16.66494457051158,14.025597954168916,-13.666880521923304,-28.256207816302776,6.017736094072461,-17.36764220520854,-7.594969794154167,-13.481558784842491,-16.182538233697414,-24.025518652051687,-5.125968270003796,-24.36339274980128,13.49431348964572,-2.104024514555931,-22.4630215857178,Sobol
6,1.529,19.453696554017554,18.073673397273133,-7.879307363198468,20.0,20.0,20.0,13.933071395572972,10.962032331534978,15.571123125834376,18.093591889794347,3.656535473283114,19.951966898807257,8.585262522574567,6.293917911845512,16.841010791881928,BoTorch
7,4.419,-2.507959905000792,1.4691389434276836,-2.6215083678409243,-2.173612612401982,11.54483991265895,0.9879402324771184,12.529955782207873,-1.7114514048636842,5.727949777947913,5.075914434341996,-0.3192312253909151,2.496586361810536,6.502137904973829,9.437537453902891,18.09872488388134,BoTorch
8,3.492,-3.340703317549533,4.5992766431125816,-1.9954341182456543,2.995396734909164,1.3202874657076509,0.1632827579986262,13.405499972064248,-2.7173647830848857,18.45576108118524,1.8270733435942184,0.3809613901559352,3.752066053023839,13.259846014880344,5.608675393783017,19.269400069387014,BoTorch
9,1.617,8.678097573884656,18.351877366287844,12.12150895447975,17.298497652195472,-1.264953953627252,10.42487407393677,3.4023269752873877,-3.5645651115894097,15.259713366108734,9.652937827787596,9.84741544305598,-15.36134271182218,16.30569082185437,20.0,12.070212882064354,BoTorch
10,2.361,16.23677138153358,15.971731552553756,5.992285445816776,16.534592508683573,-11.298838173169711,9.359992852011947,18.48093235157596,9.80908977429972,6.055788091263544,2.988932421251377,-0.1198089572750582,4.685465025946449,18.600915602632128,-4.499150982558476,-4.033662696377693,BoTorch
