iteration,target,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,generation_method
1,2.312,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,Prior
2,1.191,8.879331946372986,18.44324290752411,-29.01191107928753,2.001596689224243,18.023968935012817,-18.320522010326385,5.869324207305908,-6.539087295532227,10.601393580436708,9.402833580970764,-12.04038292169571,-28.74584823846817,-1.5969860553741455,-15.42776107788086,9.13712203502655,Sobol
3,0.81,-16.60708754323423,-22.29634976945817,18.847353737801317,-29.890610855072737,-18.0157879088074,0.9642595704644918,-26.14704828709364,-4.442290514707565,-19.571232302114367,-16.298543959856033,-1.5109140146523714,12.50941784121096,-11.619835691526532,-0.9013814572244884,-12.537063723430036,Sobol
4,1.081,-22.95328911393881,4.078325983136892,-13.444935409352183,18.629289539530877,-8.192082094028592,17.82478529959917,10.473920665681362,8.020580541342497,-5.46414234675467,-18.373917108401656,15.99979780614376,-0.4956694040447473,19.94868035428226,-28.87847932986915,-20.736437123268843,Sobol
5,2.012,2.7224343549460173,-7.919031586498022,3.561046002432704,-12.094468036666512,2.630995567888021,-14.0628860052675,-9.072959208860992,-18.97706745192409,-3.611745378002525,5.1794087793678045,-23.421997781842947,-15.789642576128244,-20.469449246302247,12.942631896585226,7.186544761061668,Sobol
6,1.246,18.103277712721336,20.0,15.571720542177516,14.914745509839918,20.0,19.936656507849577,5.659494212308445,20.0,17.702625455330647,8.64126765016146,16.21545124462996,14.146391793805591,20.0,15.518415540668071,12.690957773256612,BoTorch
7,1.502,-2.7645699678823874,15.318744263745678,7.834395342010971,18.42024648893978,14.758530039002489,0.6875473553446234,12.74503599156828,9.976844131366306,4.898460157851197,17.626771244872856,11.76754489912168,11.540133027763474,19.274301166562537,19.821667140837256,20.0,BoTorch
8,1.635,10.829417223025324,11.37192761946443,14.247077813410876,13.455154283057889,16.58974577213243,3.5045039321180766,20.0,20.0,-5.068008984494544,20.0,-8.963449871645945,9.619926023038424,2.927929788860183,20.0,12.589138654543532,BoTorch
9,2.016,18.67941307803325,10.827336837422756,-1.7161119564240224,4.31743710708021,8.748317069023102,-4.88442523563419,4.253718094721123,-9.816264450014518,10.587197098049046,19.528812927186188,12.460259752631949,7.883153234583631,10.67458890598349,14.374704186886568,-16.35008176362339,BoTorch
10,2.744,-1.0216859373340554,10.187879198672944,13.441029645109644,12.495650743832378,2.864102539835841,8.732795656620986,17.17826639576176,-1.6597430506051405,14.691826025566948,-10.832538736114124,5.247665456649649,1.4312846056144224,18.25725626317832,0.6340589694345304,-5.264724037883408,BoTorch
