iteration,target,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,generation_method
1,2.312,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,Prior
2,1.499,-3.3441919088363647,-18.39801549911499,11.044625639915466,-28.905749712139368,18.65289330482483,-25.76825276017189,-1.0315346717834473,1.6067159175872805,12.559784650802612,10.09181261062622,3.0636799335479736,-2.9888230562210083,14.492346048355104,-4.197819828987122,-7.535173296928406,Sobol
3,1.442,-9.739343235269189,-0.8748636301606894,-23.88528256677091,9.897726755589249,-15.372493090108035,2.514942204579711,-21.028248379006985,-13.318586647510529,-7.5105070322752,-8.287024656310678,-9.920956073328853,-13.749789651483296,-28.150492645800117,-15.814475966617463,11.811347100883722,Sobol
4,0.887,-28.1740718241781,-10.464548896998169,-3.2574808411300182,-15.513720056042075,-23.140554009005427,17.196984803304076,18.948648059740663,-27.23444818519056,-21.469443077221516,-22.97996838577092,-20.841802675276995,-25.91124998405576,1.1497184447944164,10.376943862065673,4.956646664068103,Sobol
5,1.365,15.04320239648223,9.548932714387774,-16.423224722966552,-4.225204950198531,-1.7040506191551683,-17.01985254883766,-16.887338757514954,18.941024485975504,-4.719475395977497,-4.682765454053879,14.022314622998238,10.149198798462749,-6.99460219591856,-29.608656531199813,-25.32661195844412,Sobol
6,2.91,8.595302819813007,-0.052065485304908,9.600768575681071,0.1087902997090886,8.441492931208579,2.1281172197206004,13.970720067807498,14.418270720475787,9.550321359910718,1.853058533559281,11.01623005108994,-9.980055173058211,19.22430654721976,13.760983077496078,6.363752703120603,BoTorch
7,1.734,12.735470689541508,8.153963084200406,12.661635055480737,7.758621745464701,15.500800739432172,8.335579668503485,16.265126423328596,16.445740339704457,-14.409106645259854,-10.792607299638032,11.70801236720458,14.193242520203931,-2.75733527676438,18.794594806090625,3.8088974449946207,BoTorch
8,2.763,13.793405563503796,4.031030100863177,9.772298902184197,9.620703820906847,2.230307043179266,-2.59344145556398,12.644293185008417,16.705495940246742,4.524896409709925,-1.4960445583223958,13.054472532617396,-8.189004220287035,17.126208722079305,6.686187730499121,11.962623329395228,BoTorch
9,1.657,1.8016810607006093,10.86995479733126,16.4065785872055,11.767221287632552,18.529723423493024,6.264294503358748,-12.242954887858012,11.375397964936504,6.967468449592836,-10.562116439748376,13.120759657596338,6.582405802084317,14.365736888279107,18.30122204863141,15.557413637784611,BoTorch
10,4.521,2.214925309341396,14.624037086927828,13.743448616909816,0.8570838154864688,-2.283833983113489,1.0354292230791415,-4.42702059823203,-1.765108775136344,12.151633299713318,15.39142760133035,0.5553806273356088,0.0744000640526643,2.704038263605895,4.569182275487059,-3.751484611846372,BoTorch
