iteration,target,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,generation_method
42,7.066,11.055022717481137,6.785726251551189,4.446643902761387,0.5704865643869219,5.187053362921844,3.431742944275271,-6.775650076819112,-1.0011834715658772,0.0659089679807038,8.325191228632782,1.6374886999333071,-2.4806822921574607,6.23438438320369,0.5959882129184351,4.48079640696286,BoTorch
43,6.773,6.561428809134121,4.35074939229262,-0.1548609548903812,0.5736575866005822,3.341583534833255,-0.7459143782479316,-6.256503738114414,-8.57140483814096,1.171890143604557,-1.6503670962660095,-0.1827302210930206,0.6213700608495394,15.067087667003191,5.8291948826442805,0.8352167389475724,BoTorch
44,6.524,8.450700373249845,-0.3206745653076233,2.514825183841829,-4.9749948189741104,3.6619487087016935,-3.01958142950663,-6.803589487927333,-5.682538190192176,-6.660256371184104,0.8683425907438469,6.616680936942359,0.6832048360715639,13.585335260991656,1.3723018156726248,-0.0387930405629504,BoTorch
45,7.373,9.426410586884664,4.521709126702262,3.440331004300212,-0.8629301913892213,4.471895936844369,0.4871675775366277,-5.374549706263196,-3.2150375232263784,-0.4792496600763805,4.520271295704951,1.7715385233957193,-2.634811782484732,11.016362660255789,3.655378314488914,4.100529807178617,BoTorch
46,6.202,7.770616733425747,7.271760599431396,0.684576568168616,-1.549644246032457,4.911298481176488,3.833862411140196,-8.072196348855332,-2.705407251691355,-6.341167381822121,-8.076506881010303,6.861698982680977,-0.2379654583491834,13.202088811017838,-2.5461309768428926,1.8385061080012903,BoTorch
47,5.068,5.996802922384433,7.380677123737549,5.791308682165273,-5.921194951766854,3.738859571772501,0.6590831391571328,-4.972574137971787,-5.512448670183307,-4.984150181033694,9.57158568356646,0.8906389978747029,-1.4062658603797686,17.96493926181774,0.6938387381075266,9.513638987145754,BoTorch
48,9.438,8.245452046224642,1.9476598353677372,2.532623361686049,-1.2157812852355503,1.7838321801427668,-0.7296861487135757,-8.63964140034171,-4.885058772794537,-1.2557514148586364,3.758958737901949,2.296916403714526,-3.941208109217314,2.966915977158628,2.3549805061923337,-0.2174118367283704,BoTorch
49,7.511,13.542257483858164,1.527994950449152,-1.3926562744871769,-0.6707536505469349,10.093089785485226,-3.2177576037496003,-2.395988783236636,-4.1450577237269215,-0.5227529977230603,4.015887561056374,-1.8083533562778875,1.3609773373044476,2.3455885692355167,0.6254210654386014,-3.2041166366641463,BoTorch
50,8.548,9.059943568566702,0.1311382539937682,0.24971462735353,-3.168805459455537,-0.1470229713886617,-1.1369915418400112,-8.503577638312674,-7.435615178322152,-0.053945968380038,5.268170804517098,1.9179898431954785,-1.4387313287730024,1.608631902330096,4.5319159445071335,3.313702267094655,BoTorch
51,8.136,8.740555267865155,-1.0627879263455495,-0.9793408209113535,2.321229042717931,6.305496590455064,0.3328817972373983,-7.909582761039044,-3.389443192902114,-2.2272729557574884,0.4029785813980702,0.4791686004675668,-6.04385547656139,-0.5952241698848297,8.611728243267898,0.7815163470251854,BoTorch
52,8.699,10.65360120198109,-2.652638988487673,0.7137447858369761,-4.15427323925018,2.0558048050599997,-1.498025575024947,-7.174177192142608,-3.301538307879237,-2.600227777183456,-1.8406500727922437,-1.7904369351128435,-6.8529061490123375,3.153908144725591,1.7347593336465117,-0.1860427989977928,BoTorch
53,8.728,8.49116861479623,-1.1369467176465946,-4.8550531572309765,-3.8489060842616496,0.3768654723877809,-2.915648560496137,-7.156540005040853,-5.813059416221588,-0.6271744744739536,-4.99978376021209,-2.090348144541004,3.709474306833499,0.079997390773105,-5.220040905363842,-4.318224719063792,BoTorch
54,6.214,8.147329989068645,4.980562565314052,2.2540251597204986,4.205825128806296,-0.1332875090091398,-7.537035268185985,-14.089335313714551,-0.2152718760658949,-2.9215403330959084,11.402965555897822,0.2121614746637021,-8.040449626496098,2.1668887486737987,-4.769511787293631,-4.0483216491636895,BoTorch
55,8.479,9.29011767866534,0.0107288826966644,-2.6057780343556125,-2.539845464472979,2.7358142410344897,-0.0977591419228147,-11.57384462084126,-4.436379162472615,-0.6595421331330407,-0.5119556570075261,1.6019796633268228,-2.0129012528357464,2.112098462547202,3.186282054035246,-2.070842828848214,BoTorch
56,10.203,8.56594402140879,0.2237627581260106,0.1829207109206905,-2.567224623438559,1.5065391466699438,-0.8634406953957132,-6.7849108090351535,-4.967713559998806,-1.517823323260593,-0.9928999715306156,0.5002894168394114,-2.659781891508178,1.5199370031780894,0.3967514295585985,-2.16680849229623,BoTorch
57,10.937,8.251406691508507,0.5656176912495532,0.4014104402685241,-2.4813981523409296,1.209554101389152,-1.2164949750367882,-5.52873147096884,-4.052229776975274,-1.3932069406795833,-1.1604549055387778,0.2617012122494522,-2.3950248975049995,1.8762181154254696,0.2077777588695255,-2.107472664671519,BoTorch
58,11.805,3.8065355030018537,-1.0859338032467214,-5.266984667990609,-0.9014846940797874,2.0022517570841245,-2.2952096743580803,0.5703650386195278,-3.476789718157683,1.096394650960029,-2.343499447244074,2.351277531865776,0.6668134374462831,4.766662754934181,-1.3984777740645278,-2.3647111111185453,BoTorch
59,6.189,8.385273162465388,-4.951835510799491,-2.8560582803624577,-2.698996565946562,0.3905905989021825,-15.106352421025129,-3.780524134742908,-7.054701208074331,1.2954525649240691,-6.327676774373941,5.208180200892379,-6.650178232220135,1.7444157903156956,-5.080305258840106,-4.791194462901295,BoTorch
60,9.132,4.524737877794493,1.74584418672341,-6.733205111209752,-4.155823535558092,4.478443571731468,-2.764054391193543,-5.819944043148048,-4.662545434081277,-0.1171140972443929,0.0217644809686987,-1.8568523350745776,-1.4344033017791098,5.678806543379174,-4.681079784947912,-3.858974312090929,BoTorch
61,7.352,6.394497829136832,-0.524745737745576,-7.963804546019752,-3.564096306693788,2.540899778590486,-5.496568077366387,-3.805140131019236,3.6385662091886672,5.891924804654494,-9.716430133155493,4.045074290663933,-4.35543038332133,1.4729124018303423,-4.350331975873303,2.8954539754556023,BoTorch
62,11.833,2.888416910343402,0.6064610360920852,-3.952034617325907,-1.7128577869756931,0.8044057439496157,1.8285015317549596,1.7466490262618457,-6.172580627060778,0.8625852437586445,-0.4963026826963812,-0.7195469164941208,-1.820657648237841,2.802951902648012,-1.007137590236507,-5.685385697519365,BoTorch
63,8.73,3.902053860915608,1.726197346024204,-4.437864599063342,-4.454429644900742,-0.5303689888969636,2.508967770572092,0.5690872790652932,-9.232751269575887,1.576861489667884,-3.7223118718431536,5.639815780508314,-2.523386004023365,4.17438807493361,-3.870562836941602,-4.14438171325348,BoTorch
64,5.826,2.240379229593444,-8.427245420375584,-6.779181736234808,-2.6322582187268644,9.260787113527243,3.6272869860189294,-2.3380793423453348,-2.6836520836876403,10.732642119081994,2.1963075441615985,0.2867463782014567,-8.805485940779999,-2.2615723619915755,11.35131416241422,-0.7099637561957977,BoTorch
65,12.349,3.993161919681505,-4.752232168752219,-4.229479111910546,1.4057712504948192,0.0733674995460056,1.0737221722799042,-1.479637823090421,0.5773503316104183,1.6065794997533906,-1.5125752726052433,-1.0906561983158376,-0.3931073103234865,1.182698003001697,-2.8060776224355344,-4.086590234260147,BoTorch
66,12.473,0.9325335655581064,-5.194531547679901,-3.6297920504395584,0.8029787007567997,4.132105284186856,-0.8905934093716716,-0.7936131647024744,2.282783743794184,-2.0917337462493144,-2.459015475788263,1.4965377631918493,-2.238252495672008,1.1399944541672689,-1.0781908990436475,-3.279745102048082,BoTorch
67,11.254,3.134859163806837,-6.964023145001242,-3.830141787812387,1.440921461092536,2.852549944962064,2.3261393852081937,2.1547537680015694,2.561575676750934,-0.5503530947678037,2.074188959242825,1.4075075049269117,-1.0326987073018934,-0.9749041421440195,-3.5429241703098,-3.655602765170471,BoTorch
68,11.232,4.388736287266603,-6.911684958901976,-4.050485355157026,3.768005335293964,1.7405518023422817,-1.147577599433497,-0.8048257796328002,1.2685136088720164,2.1985748065095194,-1.856504856657832,1.139678538328507,4.754059689351642,0.9233090217232344,1.0173330107007814,-4.132791742498906,BoTorch
69,14.065,2.1594482386476628,-3.0467118314876918,-3.235051782648597,0.7143333559778142,1.0750111594741014,-0.6871688991430993,0.1986502439104924,-0.4556162195210618,-1.1753892492958895,-0.8768862675634388,0.0988714385491036,-1.9620960073044171,1.9548273080125116,-0.25263220197726,-4.994645728916648,BoTorch
70,12.488,1.620101401342339,-1.2600089985108056,-1.8510294593165104,1.2828840875446836,1.0784141383143933,0.0756135285674588,1.3718437966326853,-1.14181272843269,-3.920515782012952,-3.656077113645925,-0.6544054160796726,-3.563165852783776,-0.8751880682100328,-1.9817687776727235,-5.999641997327963,BoTorch
71,10.459,-2.070944938040704,-0.0433326501583088,-7.423000533528896,1.4872055781690037,3.6762396930103023,4.207401932274074,-2.4572596761020584,-4.2090334269930665,-0.9873611924625828,2.757622232296612,0.4636835092569846,-2.0871077310570207,-1.2378019825602171,-3.486770471736921,-4.787691260534377,BoTorch
72,12.026,0.4043295797175865,-1.1541497613721745,-2.0809728187308494,3.158486410104061,-2.739029506409871,-1.750545799599614,3.454628368208425,-1.2860099247355876,-1.0208101569258723,-3.553745873170428,-0.447753516520617,3.9021959574122818,-1.7482312801725648,0.1255566286112994,-5.995851500029218,BoTorch
73,9.63,-1.2423465265484843,-5.947825963793921,-8.705475834785627,1.0256746912761727,-1.3059695639692066,3.0781781106805752,-3.836008650662873,-0.0456248036867457,2.6590411462031085,-4.603771173446027,-5.726884290705758,-0.0341164491189545,0.4586248828197554,-1.101662339344152,-4.575063872546192,BoTorch
74,9.216,1.5109629155767903,1.025911357583862,-6.396437493488413,-0.7337716556146674,-1.3113423567630704,-5.505884481529236,-3.505537197097876,2.4704407236875525,-1.0392263009661242,0.4994447621322706,0.5164622802434167,5.512932095380236,-1.6598172498909491,3.41804685884005,-8.411509393016416,BoTorch
75,13.995,-1.9386379134644256,-1.9668905957397629,-1.28657158886287,1.7528571776218411,-2.8858198137103277,-2.320314454804958,1.1715023407688712,-2.88440988726374,1.0653074026780622,-2.021882541234856,1.1177362966680988,-3.851231325725802,2.2591338293057106,1.761040322324373,0.8900793177749833,BoTorch
76,9.959,-1.6778889674647637,-2.110627595105619,-2.4984043923258064,-0.6237103175671805,-3.8627963682074338,-2.950001605915748,7.569148546094325,-2.711414560881476,-0.660347521511703,-2.508259745302432,-0.5385272962352765,-4.300907520508947,-0.3045995864492354,-6.878304312385158,-3.167078511978527,BoTorch
77,11.518,-3.878845519271312,-6.834619144013747,-1.8742488414426504,0.827930783644458,-3.241853212844632,-0.9975260565604672,-1.7461616460881757,-0.3552467145140916,-4.026624103910155,-1.8263287018355785,-2.8302176487769835,0.5806654975288765,5.160457180891832,0.1383794933043738,0.6020867270760206,BoTorch
78,12.435,0.9988682967140896,-3.5860522608246583,-1.9607492994667872,0.1920296636648366,-3.936523489881999,0.0236928824769613,5.857163937556294,-3.982574119268051,-0.0172986576478066,-2.4456581515413163,-0.0469749361628828,-1.2905836883538695,1.8691418239518784,3.635179636504077,-0.8491097961517831,BoTorch
79,12.436,-1.177516654689633,-1.969281313189505,-2.346459502104409,1.3997855890322306,-2.8432279905412443,-2.5299238900284315,-0.5198202924465605,0.3266417135201465,-1.6780889622578528,-0.7416412485430541,1.8643161104086587,-2.8321710844956947,4.832912562627207,0.3921982614503534,-4.715366687981071,BoTorch
80,13.118,0.3055745559289917,-2.600586076687229,-3.612121109930804,5.514573929479894,1.955377299670669,-0.0574392716315337,0.4053751345840517,-1.8952135955368727,-1.001354733463934,-1.1901673107021369,0.1662681068666778,-0.5798356178380892,0.7348133725107147,-0.4997601701393854,-3.1504599077564386,BoTorch
81,13.607,1.2410775898082846,-3.60669745565772,-1.2109000863226775,-1.394359437563402,-2.060262747932047,-2.6200654732556075,-1.0880431865848372,-3.372366893304441,-0.504296500424207,-0.2551410969650725,0.4787125724263354,-3.0079900588527018,0.6063050103528091,2.157329735796317,-0.5918633961256496,BoTorch
82,8.117,2.455326136168836,-7.554526312020712,-9.247035119849098,8.340264549684733,-1.7034633144348916,-4.560280614221625,-0.928995977029878,-4.731205077258441,0.4473560965432206,0.199224075429953,2.149176221788132,-4.526248073444574,-2.728560492959687,1.8856501982884133,-2.2833217766971075,BoTorch
83,14.452,-1.5717794055526717,-3.0059358353938315,2.968822654318238,1.4166070176416277,-2.6275925538804827,1.1068672836103843,1.0755060880764589,-2.4527519729027887,1.991493690698935,0.4299099711049337,1.0855446292464812,0.2361333514077905,1.108789543551719,1.0130966568673934,1.8595143084728925,BoTorch
84,11.33,-0.3371858253695343,-4.600483221148391,1.1947630518230952,-2.178335332479026,-1.8327913964086344,-0.3843676528387973,0.7542874715526509,-4.327750980752537,4.226178192445069,4.477085862589142,1.2742311480239294,2.3309186234205512,-0.2206070797946573,2.807524504293717,4.422755451616879,BoTorch
85,11.427,-2.089052970766048,-3.941079840084576,1.872928665850708,0.8324164654516615,-2.906448315302484,0.0643528437990532,-4.17238369818066,-3.060469563238417,0.0893504654550128,-4.177583255661737,-1.301810823791989,-0.9309083227775474,-0.3559045687051281,0.9569312996431308,9.075736255478796,BoTorch
86,10.338,-3.4645396483069923,-3.675715710746108,4.742696372425087,5.185816279512146,-2.018646429742596,0.7215995669381776,0.3131455878961553,-7.314776337101616,-1.8902908352435368,-3.0557449580459632,1.7310972867039285,2.599212728050766,2.933375659175077,3.730976007391419,-0.8878442922833756,BoTorch
87,16.071,-0.2762984551691332,-2.332213961489721,0.3579278615668642,1.1748338056253864,-0.674930509737667,0.0560975335988018,0.680528454933448,-1.6160557003411284,0.8517118983556706,-1.0490803498019368,0.2934860632245879,-1.6644080751352597,1.4799507233120828,0.5592349225187228,-1.128644456213291,BoTorch
88,12.643,-3.9320927441233415,-1.973287902332096,2.836106773637958,-0.9491564614156758,-1.067258096895685,2.8608201680774954,2.297913184464761,0.8672901825362729,2.6019687651554904,-0.9426762353556164,-0.8884330627803436,-3.425199757992875,1.0574937362848296,5.180377457817549,-3.2551560806115383,BoTorch
89,12.142,-2.993868001370437,-2.056580725242519,1.3569127871906446,3.205240394581658,0.1304191782316692,5.091626030736315,-1.7378034631725292,-2.566041493351697,1.6396419803809046,1.7931380344025527,2.339780614490224,0.2418161958500455,1.069042603934843,2.5916257447105835,-5.076682320991573,BoTorch
90,15.105,-0.0049939652165882,-0.9105147874987694,1.4129261199198808,1.6725211982726016,0.0469789908336828,-0.7695823610084531,-1.048501547828092,-0.8113992414191813,0.2084722551852813,-0.164877721472024,-1.680037868694079,-4.642454557011646,-0.2966260108341778,0.9406077419630704,-1.7166038891213056,BoTorch
91,12.651,0.7339337567689341,0.6193443238624745,4.071600228870693,3.3555528355846675,3.5459085389886056,-0.8325363273384845,3.2226458962368625,1.4043151625683734,-0.4380361405756439,-0.5998051259098709,2.596733991743108,-3.944031434263668,-1.367488344220476,0.7752828650189265,-0.1344379357515812,BoTorch
92,13.548,-2.622688424439985,-1.6869177066833243,-1.0294969537124103,0.3472130584934838,-0.9804805834937936,0.7121173918544272,3.1479769289857487,-0.6861169665119924,0.4767128776497422,3.522790403326013,-2.904251041907376,-1.294392295246567,-0.468050324980279,2.2861915513886046,2.6712309315288536,BoTorch
93,12.537,-2.0950327482440088,0.5248096491341343,-0.058142369143745,0.1765581427952121,-2.36473826173226,-2.578638852030469,-0.365076831024524,-0.8057440938036748,1.3752307704811813,-4.809302078668821,-5.3776448588102,-1.845644359208599,0.4561879878255155,1.0396294405080475,-3.209020721222007,BoTorch
94,14.801,0.06542368377157,-0.3961280676871475,1.939376461088344,-0.6639071468452293,0.7270234403511857,-1.041170790380903,-0.2758344820576432,-1.4665673900705125,-2.568184301536302,-1.2778279259418497,-2.1876309959887763,-3.4711169505672217,0.6501461424540871,0.5048104977368908,0.7120661049081214,BoTorch
95,10.159,0.0030346817946167,-3.544703300334536,4.249820916584703,-0.1297881725810867,1.8427789507518424,-3.046114449029716,2.8264962298651994,-1.1099513315304286,2.989874589913704,-3.6211460663222255,-1.7725907870880595,-11.22473544510776,1.9958570072724056,0.6951210759560382,1.052824142856,BoTorch
96,14.366,0.4292837695409766,0.3284595291299688,0.6341449765698002,4.310587017143398,-2.327723543758431,-0.005822662797339,1.317444932066934,1.4928507384367933,-2.9719254980858487,0.8604141312013418,-0.7729653532738858,-0.2279512100322129,-1.5407831978432505,0.8065084800564151,1.1785029187956475,BoTorch
