iteration,tilt,azimuth,system_capacity,dc_ac_ratio,target
1,87.0326855112309,197.00360970326003,19.481002839332803,1.3574079968371824,2.7
2,62.79559421375437,77.7922184089355,19.549214640748595,1.003115127602295,0.94
3,22.768412614509955,156.5249516656005,15.808275514081297,1.0988425373001265,2.23
4,77.66939120393,354.0242437831126,4.113002586689276,1.2986669719664297,0.0
5,0.8087487900799484,139.16566175170658,1.839041100698492,1.478326483857118,0.98
6,39.25319821918179,341.6318304413626,15.939813732766158,1.4331446492908493,0.0
7,15.584887934635335,26.98149132471853,12.414111706177616,1.083986091859202,0.63
8,66.0042150759513,147.0397896547253,11.030267644940487,1.468785791975471,2.18
9,46.95265102004622,38.94961783940305,4.0062447365111895,1.2726013258516065,0.06
10,47.196367206162606,229.53968788535772,8.628413428215186,1.324902554509671,1.81
11,35.721000261155936,224.6098008773603,15.580694374712353,1.0894869550205655,2.23
12,33.801819172878815,180.91190135769637,14.04667451841057,1.1268398243306916,2.49
13,49.926677664830265,224.97510386307516,18.014522155066775,1.1814267942165633,2.39
14,57.3801365716863,68.9207047628268,10.458088177728808,1.0912227022856034,0.56
15,82.65447352257864,155.45594568284196,16.773573939868577,1.2083881523391813,2.62
16,81.42008298690303,145.73707823192618,7.292315558731332,1.2860693851363743,1.94
17,76.0899284184702,309.9651522311059,12.318074224298355,1.0423308055102052,0.11
18,53.753994658725745,88.36333508991676,14.919275523209388,1.4473256461583694,1.07
19,46.32605738218306,217.2828637296743,2.2362884352733396,1.2700373648214032,1.73
20,11.626810530339391,221.2426246861195,7.90935659385192,1.383879017165373,1.4
21,4.368072277759726,39.53452252242385,13.996441087348925,1.2573268485418283,1.11
22,51.447723445327426,303.734517836636,10.26701514384381,1.4050722110630725,0.31
23,45.921926636544605,333.6194495664904,13.671627659252895,1.0743634197170284,0.0
24,32.80978577931803,311.67896973987575,7.655419006254798,1.0945128797280774,0.36
25,42.53591782491957,141.40122293596679,12.75966860623778,1.2183831459697565,2.19
26,23.482994156504596,148.48999619859245,8.961646656493707,1.4512109279380705,1.75
27,88.16546358364369,224.48478218648899,2.580498328846362,1.3664993587979974,1.46
28,61.08168622310856,297.36823212907905,7.601575397510057,1.0294400470790617,0.37
29,55.06396348097629,44.64526259277791,15.431061054103296,1.3972116587883212,0.11
30,36.77641080749081,339.7671021178964,4.301816081350241,1.47129292486349,0.0
31,41.89407073357821,274.6777108591318,15.303583714127845,1.4906049595656303,1.05
32,87.59501947160376,14.432804870820615,1.303454273099653,1.271645157511767,0.02
33,3.048985610856824,236.6944689006981,11.1631494316246,1.3332791980501302,1.25
34,39.720663393540306,98.089725140545,19.043709859009034,1.3641347200966234,1.48
35,0.5691543538934474,35.75799536190282,13.002152657374612,1.144018413498854,1.26
36,36.68595095624919,281.3512046031755,7.728765225407941,1.4629042986396295,0.82
37,64.84069092821547,198.69351866329487,4.438331884476945,1.2047956948338248,2.13
38,68.6593610858991,356.68685466614056,2.3993951082919063,1.0673763035008887,0.0
39,66.60402570017334,300.1612931717009,2.686684290413851,1.4147089748605028,0.24
40,70.80590829915761,247.75965835348538,7.458601913160946,1.2222703322671502,1.35
41,32.970252532638085,302.5677832999856,7.238120600737255,1.1612874881266277,0.5
42,84.17617715103187,331.1954451712432,19.404808382166458,1.4037744766073004,0.02
43,7.822405587848871,32.72779858352768,11.584559430038876,1.4280918854639089,0.89
44,79.57780775777414,229.26552223197632,19.160287285694395,1.0759428006163487,2.25
45,19.94228369824977,119.69826011549873,5.879293496749586,1.156102516140026,1.38
46,10.660096470022632,135.12245160108085,1.5657059379220444,1.2688908330877733,1.19
47,85.1245465207899,160.24506950169652,12.85891164227616,1.3059061743008646,2.41
48,84.00412512729362,264.42685908311375,16.671597635914463,1.1679247049512282,1.1
49,81.6718181785273,66.67532430239261,8.751663108985067,1.368725986707338,0.34
50,30.0110743587415,319.00832328748777,17.352461380581744,1.0825590601999435,0.38
51,20.767134755499846,18.876556327104943,17.315696121296416,1.1696124541120594,0.4
52,35.392205552990006,97.33157360578882,3.3413298858588245,1.2284696208810326,1.07
53,21.124534777455747,202.73516457477328,4.852535907049717,1.2556936410678743,1.63
54,85.34932955485972,133.86013429062962,19.130162697320923,1.0286029581278235,2.32
55,49.39246064538741,215.92709682811187,19.273313037171334,1.4625925656142114,2.43
56,45.98155165662497,273.4150104595011,19.542200350542792,1.3682501319816345,1.18
57,85.85603765588544,338.00183255493573,10.15357606659869,1.329947115440109,0.02
58,16.18646696261084,157.32845006956964,17.456359587967476,1.2886160351262186,1.99
59,25.150824377154613,44.20413099576574,5.40524883454874,1.062496282393362,0.42
60,21.04023872049298,138.08880361451597,1.8150720867878993,1.4193553484362362,1.4
61,36.342923553648085,204.25282721867296,13.086546280518723,1.0664210032330448,2.4
62,7.443685063157082,56.35159658343116,19.738269743271,1.0522576209916348,1.3
63,38.039032931904394,315.0224449682447,12.101237401466966,1.0087668356858945,0.27
64,79.98323229327706,138.29315875755321,4.186873947324473,1.168589915328078,1.71
65,53.47333186869285,13.588264813019002,13.222861904975549,1.305053200159261,0.0
66,20.591452990532098,153.36639368112387,4.676784305826509,1.010664919750777,1.64
67,52.552788655198924,160.32853602984872,16.99907631279838,1.099527826981877,2.88
68,39.65391424452699,240.28363171011785,2.298357970324188,1.177668314441564,1.38
69,61.74326728298393,88.22588293589507,7.915569126854827,1.2886818493954897,0.89
70,36.84920330493433,315.64134096183165,17.337744283138118,1.4169884463423494,0.28
71,38.36440500207272,68.44679841325735,13.13839895972831,1.2140774907211003,0.73
72,45.522636370043166,234.3785610123931,18.85888915617129,1.4041248633169703,2.07
73,11.089496992403285,326.6863952470843,13.864279321467777,1.1597125975847362,0.87
74,65.69936896961245,170.9870109022296,11.659618712493558,1.2859123468216924,2.58
75,13.63403243203358,130.31356258119442,9.278960083635994,1.0288625495844912,1.54
76,65.13592596739535,117.6497169759974,10.06020445079183,1.4740289026608295,1.56
77,78.11714962155655,98.31462358971494,8.60516235297628,1.2856171019425835,1.02
78,10.753372598814494,286.626376278429,7.151287241565837,1.0578143269334475,1.01
79,63.647986365810205,185.3669657105388,1.5149076182483596,1.2813918065680425,2.05
80,68.77879600028383,11.175360480587369,13.494164793390112,1.12507095556866,0.0
81,39.174867737125645,25.98027122433221,11.112341935385382,1.4694144543278123,0.0
82,27.433413692391877,22.87345645507882,17.11630021934615,1.4737967826345855,0.16
83,44.19636755330904,327.0634143990878,18.264167838807555,1.3672595899980382,0.01
84,74.81945989356294,58.32152420545838,17.065242907902842,1.2078211620788315,0.28
85,25.801833275275673,202.27041709296685,17.292371461647694,1.216584326904417,2.31
86,6.999189113326027,103.42018088723447,6.420907706722955,1.3485257189408477,1.12
