iteration,tilt,azimuth,system_capacity,dc_ac_ratio,target
1,6.867746043656146,280.77076520644124,9.329775397376977,1.3617325889154706,1.08
2,88.01905607969424,193.85851334775612,10.52128880953882,1.0360255666798808,2.45
3,24.159508209168404,179.9577002972016,13.905369926297869,1.4018695180521878,2.1
4,34.28470198336846,23.73708488612584,6.474766386851877,1.454796763859807,0.01
5,19.204681822192395,162.7646262543659,18.692914374091412,1.012449613775174,2.37
6,54.049402571771026,342.04662014891244,5.375754701398331,1.2742449596180152,0.0
7,81.82155373980581,47.94100047333006,10.944839032801552,1.3752049295510174,0.08
8,60.21119167955224,168.39102950819304,4.892132715658106,1.2453829445455353,2.2
9,33.514622044655304,171.86441574657184,7.951917329831266,1.4189589971546304,2.05
10,69.17827558675583,113.03808379655838,11.879881320235127,1.1380245241653475,1.58
11,40.75586392917604,127.0722117399821,13.490589792815406,1.1851755414940177,1.99
12,41.31836801022883,258.95668410325493,8.846844753162857,1.4532116345821693,1.24
13,16.240645728241343,266.8027942487751,9.025106829219666,1.2132267863424713,1.17
14,57.09418817704549,188.2462323702043,8.88283359034942,1.000713440281379,2.54
15,8.303611126207688,255.38198174107657,10.962566338538746,1.3480802317584843,1.25
16,85.99214907026334,245.84898757515032,2.0094451227861936,1.1544263424318986,1.1
17,53.33352185910356,84.64334661268715,19.33444899118641,1.472524111896397,1.05
18,76.35607927539199,170.03663866382482,16.988057583069548,1.065555321173957,3.02
19,27.78602915680519,166.67870189559014,15.095096812985869,1.2429126143544482,2.3
20,12.318850691770578,123.673150693569,7.164097223776417,1.1502094521590198,1.35
21,14.895126041920868,149.36463812637072,9.514292492551743,1.3874501879070085,1.59
22,71.67516307042936,188.06044608058028,9.751975627102262,1.3891068007719483,2.42
23,79.85600566674613,242.97075715204357,16.20910193097081,1.4695556768660927,1.57
24,3.6590228493017207,315.24182095323,6.25469837657155,1.237882249712122,0.97
25,71.70848612387121,258.2072036190828,3.7958038668921676,1.3293741294770727,1.02
26,6.232686300885192,128.54542620703643,16.44376145311042,1.2138524165137752,1.53
27,53.986899378910174,262.1380619329682,16.603324557824628,1.3802575599901417,1.34
28,0.6428947751098646,151.29246012211263,9.799588142724799,1.0277497515563614,1.24
29,48.729791888569764,218.79747051979217,16.740610704926382,1.4709046340957244,2.27
30,11.53330686024596,82.955042787679,13.524009544340657,1.0662369944083743,1.26
31,20.16707732516874,206.95053153209366,4.220950747757974,1.391115075661889,1.55
32,77.1278063500584,12.12271362102535,11.1202512939298,1.3984756787217822,0.0
33,87.76257130414041,98.73309354999165,4.212920203942283,1.4383504650908177,0.84
