iteration,tilt,azimuth,system_capacity,dc_ac_ratio,target
1,49.393215353459226,257.468171894071,12.452504145361234,1.2724415914984484,1.39
2,38.128931940501424,232.5218807039962,9.314157013991158,1.44588650039104,1.71
3,86.72964844509264,138.03894677727996,16.042775723570628,1.2644474598764521,2.1
4,51.124010498453906,333.214789785358,2.349685105759852,1.0435646498507705,0.0
5,1.8196557696293147,299.74314439725765,15.784978268047158,1.4350060741234096,1.23
6,88.07565080094876,287.6970831180205,9.768107882805705,1.3902645881432276,0.41
7,10.64469832820399,230.3715676779086,3.723712460771882,1.472334458524792,1.21
8,46.96634895750645,149.2782983965885,6.026556629987913,1.3871168447171083,1.98
9,41.05352989948937,204.63622159271347,1.3570062082907477,1.3088177485379386,1.8
10,55.088615045017924,222.0962388749125,18.93121349177786,1.3409101495517417,2.4
11,32.35571105164074,157.33150336776293,14.254992722618033,1.030112735814635,2.44
12,60.00900439011009,241.4296330625374,4.997268660402977,1.0644631488274268,1.49
13,28.388551583176547,130.93587753934415,11.833738637939714,1.2193007567311602,1.83
14,88.95364542533035,36.736131869290105,4.9686583658018595,1.0806547589424982,0.02
15,58.77974929188586,91.18497691432157,9.85990468426982,1.1222127960008015,1.06
16,14.307262528096775,39.73505081914985,13.470262199840196,1.0690914756743068,0.8
17,17.692412551204814,132.74106143794708,16.598871367110767,1.0485506378965306,1.95
18,75.41504167489235,34.59542684182671,19.55272983525452,1.2343256008238508,0.0
19,87.90849793713035,217.74438710821656,15.046008008567732,1.0195938961271604,2.28
20,25.45262663187686,43.270762036740805,6.626663752920754,1.059363859477122,0.42
21,28.618486145457844,149.13467802528118,2.2188024306269027,1.34623605968501,1.62
22,50.99413087859176,95.54021673820034,10.941713015867293,1.0469702553792208,1.26
23,51.83518460005614,334.5466311274371,7.05281009657515,1.3337051899818408,0.0
24,11.861807616395296,257.8777934826836,6.49871576599682,1.0915956810035583,1.19
25,52.78616413290749,7.238716627497679,16.7498605551299,1.0023477380962735,0.0
26,61.00348831166071,97.20287034917935,14.968686420329302,1.481094272558719,1.24
27,22.387782916796223,207.4166403904213,12.248796694164941,1.2861259528954367,1.93
28,20.077346937655648,342.9896441461146,9.495382193734919,1.423204336235564,0.34
29,62.95313477857539,107.07730230784811,16.462158574347065,1.1982528704234923,1.6
30,79.29928774000454,209.25823414890914,17.752971875242203,1.346265795038883,2.5
31,65.27288518376764,180.47677749361281,19.165589059741254,1.3219950996148186,2.99
32,38.14695437023617,218.30155708605275,1.364670767877337,1.1507874083372747,1.63
33,59.415618374341655,104.42793859575987,12.74229315097799,1.214384350472883,1.43
34,12.192665780020521,107.38163734417108,11.829333303324033,1.2954363806240865,1.34
35,51.689272396462094,235.1522951485681,13.389962130032089,1.215709217716987,1.94
36,80.68919362659567,132.32227321724275,9.28143358004691,1.445961677507836,1.72
37,72.55745901414771,253.39989007453187,2.904310858933721,1.4597413068723368,1.08
38,64.28171695942002,359.5849223644319,3.8395177885018814,1.4340630286841072,0.0
39,14.624364120873734,221.6014431421839,3.3525796741393887,1.424004114661117,1.32
40,72.65870628525096,204.8762659012536,8.736482647293993,1.034583497727569,2.34
41,62.76858958301073,163.27536576410478,14.719056389936611,1.4331911629643146,2.6
