iteration,target,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,generation_method
15,0.0,1.6250397358451638,2.133861239722573,2.7152714924994825,0.0,0.0,4.387923861364221,0.0843928513184815,0.0,2.508578157364445,0.1424855296998172,BoTorch
16,0.51,0.4391420163663015,0.0192521807191413,7.022527222559048e-13,0.1137299710403236,1.1909072356136197,3.709537482521898,0.1818660086953148,0.0,0.0,1.3052469534965627,BoTorch
17,0.0,4.728450645394365,4.384010207351794,5.0,0.7126483148193778,5.0,1.230878264682307,0.432147580682246,0.0,4.12323468717993,4.840006326174532,BoTorch
18,0.0,0.7649385270196909,2.35710915776877,0.52279533583511,0.3031585185223431,1.9253905349752745,4.950250944548751,1.2390498824758358,2.4165355358372915,0.8892031312454709,0.2256462703591718,BoTorch
19,0.0,0.0,0.0,0.5700053800330915,0.0879568385588212,1.574123091288134,3.939060317971316,0.50323771794784,0.7478041766370795,0.0,1.840269596174173,BoTorch
20,0.0,1.4692901431897722,2.5325657217087336,3.238812881904554,0.5335258921122428,0.9816342373510228,4.352020142335955,0.6707498327453003,0.3737262001418248,0.517860008513158,0.3237573981723018,BoTorch
21,0.0,0.4033929591424787,3.8904887315220735,2.054971063289974,0.1083010870214202,0.4455540227627255,4.399141486295964,1.2812601052694703,0.0580408469298462,1.208453446496544,2.896693994324393,BoTorch
22,0.0,4.975304465001461,0.2581053647507458,5.0,0.6089942346975603,5.0,3.5790539700581574,3.6609353350534586,5.0,1.859324920056943,4.88314249302762,BoTorch
23,0.0,0.9174392385248116,4.321320959193945,1.781345285437392,0.3513492897361779,0.0167544925256713,3.6676890631652377,0.9880328502707456,0.0,0.4836828499131562,1.2580657119876393,BoTorch
24,0.0,1.27433948505684,0.2386391612914148,0.606222366601091,0.2317649289669956,1.896817733591928,3.768075815481989,0.2161375414860066,0.0,0.0,0.95219670068585,BoTorch
25,0.0,1.9821495569686989,1.6206006858320532,2.0617305612712977,1.7599224834071867,1.4283400285386252,3.4671374381926765,0.2381308445648747,0.1941533690891135,1.1977068119282035,0.784566076094396,BoTorch
26,0.0,2.6568265339281454,0.8953894621139235,3.81839937535634,0.5617072556122089,3.491269454483718,4.740129321571043,4.484567415920065,1.6505411236888592,3.204413722299485,0.0,BoTorch
27,0.0,0.3577849599049353,2.316997020759666,1.4167399476737337,2.457926823720734,1.017951814028262,3.823985512610274,0.1164142146246772,1.5179531530842885,1.2477303265023434,0.6502751019604948,BoTorch
28,0.0,0.1942312288495147,0.1657470699052095,1.680303211329372,0.355150479649935,0.6826894056147459,4.870161374442921,0.641623840006217,0.8745667064825593,1.8411294451207736,0.0739990278188403,BoTorch
29,0.0,4.886912414782593,0.9074458428742416,1.3077234345752071,2.6189213203232398,4.515635551581154,1.3249329726056631,5.0,4.60495639927244,0.3388366129343799,0.8274521318552962,BoTorch
30,0.0,1.329120296713412,4.249972695052468,3.601255663432088,0.6237192305156187,0.4456301968546066,4.097305335673779,1.9543268556296964,0.5825696321597778,0.3353419194665054,1.328470827792234,BoTorch
31,0.0,0.0,0.7587235545321248,0.4742893411451132,4.352479506868988,4.51192714609089,1.6081891325884323,5.0,2.271357443017366,0.0,5.0,BoTorch
32,0.0,0.0,0.80232950847399,2.7832487108702813,0.8312910171038708,0.7964666818195648,4.682276515450109,1.724542107593571,0.7724069859790528,1.3713362954790536,0.8651940266125863,BoTorch
33,2.46,0.1824003865308627,0.0,0.0660456501387636,0.1979839235854318,0.6373123192670078,3.521798866422146,0.0155450344301841,0.0,0.0,1.6565981835077097,BoTorch
34,0.11,0.6357427356009449,0.3889991604742823,0.0,1.347161700620486,0.2601223524018304,2.7633467321735496,0.931704401604232,0.0,0.4864414748196212,2.120448446511461,BoTorch
35,0.0,2.3698675760136703,4.272784851289615,1.32398133261605,1.3283525462308523,0.4554485086180907,4.62829942641811,0.0,0.0359915793413251,1.0849160864794989,0.6219063271628854,BoTorch
36,0.0,0.7250775705826171,2.7667801907264837,3.9474296900635286,2.601718341399231,0.5797372768622098,3.704258747746624,0.2309384107399409,0.0,1.1974183378260692,0.7453080397510216,BoTorch
37,3.49,0.0,0.0,0.0,0.6000033039527075,0.5651623420332683,3.7477180119852394,0.0,0.0,0.0599578764166436,1.887097281654484,BoTorch
38,2.02,0.2972570951879076,0.1332018738329023,0.0,0.2763632816582229,0.5484296731408962,3.62770323811046,0.0,0.0,0.0,1.94885971898382,BoTorch
39,0.0,1.0961830981379,0.2767751422440874,1.0367387441953446,0.2713542991830009,0.6479861197332372,3.803219073680029,0.8267427282757588,0.4640856506157417,0.4318729390511671,1.822498572143456,BoTorch
40,1.95,0.027679977377772,0.2849085873476429,0.0057230647341906,0.4444240445046475,0.7593111963824197,3.6859916610427543,0.2822114998286711,0.1288551547096831,0.3379257331292422,1.9265841625888385,BoTorch
41,1.04,0.076024107954694,0.0676214045837104,0.0279321740383189,0.0989778805247031,0.1899893663547236,3.8959966607889904,0.2125217268848603,0.1444395175475822,0.3996406589426844,1.845078594559588,BoTorch
42,0.04,0.0,0.0,0.1484337283007553,1.255641690762345,0.54775610165637,3.735440014166808,0.3521068448948656,0.410671642524632,0.6062459740610214,2.3302606209078784,BoTorch
43,0.06,0.1978351316810077,0.3027975395925165,0.3486463544892007,0.9474253941502389,0.5736803201851564,3.624741765128413,0.0,0.3517822469368094,0.279213458195078,1.6037549159921591,BoTorch
44,0.07,0.3234502790762933,0.1608379135444508,0.424516604721912,0.479207691447344,0.7233982035880425,3.9782658726138473,0.7290670059561309,0.0,0.3443329088307567,1.4968542158037754,BoTorch
45,0.05,0.3205776216906272,0.4737641953527829,0.4786755133372595,0.7972046935748962,0.6466537868500246,3.1544801893951377,0.0022205695736504,0.0626962761909429,0.285993250898493,1.86336154497026,BoTorch
46,0.09,0.3859564459627453,0.2104116533908057,0.0,0.6124462134171821,0.6883359276155705,4.025249252444453,0.2695649208334578,0.4643944312488174,0.1446249355139638,1.801548275368496,BoTorch
47,3.13,0.0071449048578483,0.3004734835886418,0.0,1.5327551920324358,0.3733078149133438,3.4924139561785896,0.4903619602446797,0.0401469248673428,0.3144307149131587,1.421012840467789,BoTorch
48,0.75,0.0146081695909526,0.4818849531992214,0.0546578381153556,0.9385126448973268,0.5272535080916282,4.000554221600776,0.3551725631117807,0.0109642561894035,1.0003752478707808,1.6727670780362387,BoTorch
49,1.46,0.0,0.03425594964214,0.0669123317190588,0.787084980687204,0.5832002979169527,3.2260961385238827,1.0333291408408976,0.0210086045438112,0.0735595155748382,1.837174704118745,BoTorch
50,3.75,0.0527648008160433,0.2068463732870104,0.0,1.4184104038245482,0.7430468309662742,3.4816936402967187,0.0219052414141217,0.0,0.3120670929581038,1.4443859934891112,BoTorch
51,6.95,0.0455370478978801,0.8946581044590549,0.0211169959498196,1.5290745258526646,0.7944884860006317,3.572743685690387,0.2165711711377228,0.0,0.1634405798157387,1.8535917723303172,BoTorch
52,2.05,0.0089962972271537,0.7844007323274628,0.1523519266203751,1.5710020856041276,1.0147345835744974,3.871905471648037,0.1535403601671657,0.0,0.178464640023178,2.252493517381404,BoTorch
53,0.06,0.1307372338508195,0.5066035960317016,3.048628878211198e-07,2.215345514185131,2.04652816568457,3.596258657984578,0.697523556543874,0.0333019746197266,0.6812415106017806,1.9784267882575688,BoTorch
54,0.13,0.4773134801154826,0.1412160947300818,0.105257877928374,1.9140057216898403,0.8500889167502647,3.5266581044473457,0.7013507291416005,0.0305148073333335,0.4742953189211852,2.058162123824342,BoTorch
55,1.41,0.0764489661569866,0.5552609160784954,0.1051430713981178,1.4199272874554851,1.166982655322015,3.40999429463011,0.7795326167989283,0.0445596874229466,0.2931808916782303,1.714417168788401,BoTorch
56,9.37,0.0151054465374874,0.804187270279556,0.0,1.4993986543556104,0.7311486355194335,3.53139981981094,0.136374381114649,0.0,0.143900908646167,1.7092958671389735,BoTorch
57,3.28,0.1441014068460298,0.9963787471382208,0.01650925030872,1.3456706965331744,0.4830644602764493,3.5776591842405696,0.2193170820525255,0.1664123047298138,0.1619736307418307,1.7389185336006037,BoTorch
58,5.97,0.0,0.9045776953790368,0.0533341217755692,1.9909065666770431,0.8333021811848106,3.3377748102748037,0.4556735720699515,0.0428014433977526,0.1834943469094727,1.1264476027446355,BoTorch
59,4.58,0.0097390752721033,1.029660007465547,0.0012527843731977,1.7341570190590694,0.6145709029594918,3.5990120981585223,0.5009702688406218,0.0099306842497078,0.0028499554383165,1.976491513408334,BoTorch
60,4.14,0.1950319538107287,0.6208017630754399,0.0,1.921008751753339,0.7939985005675885,3.347411143153652,0.2917895006072424,0.0,0.0418572876617696,1.6384484645481392,BoTorch
61,0.42,0.0,0.729041268087584,0.0194038671246022,1.2992575044040675,1.4161711344810797,3.5037342072245505,0.0,0.3238701174579417,0.3615760308436486,1.291373480054251,BoTorch
62,5.3,0.0444685389579576,0.8810338109999822,0.0221968197128935,1.9412033656267,0.6723167377285327,3.579765691389885,0.0571497463447011,0.111230585044099,0.0761375137505777,1.788552730218106,BoTorch
63,1.93,0.0732519106395869,0.9116576093108496,0.0,1.9110185132416155,0.6847512684661056,3.591501753879559,0.2985534692713109,0.04253942014706,0.0960462720275335,2.9157642776790067,BoTorch
64,2.06,0.0,0.8700993397404776,0.0030886450260075,2.33764283340474,0.7669756442000157,3.9229032984697048,0.4443263007149707,0.0,0.4193671493182108,1.6372937683568292,BoTorch
65,11.0,0.0008976661076631,1.2591113563169822,0.0,1.3911906077726417,0.7866146550513892,3.421556549910328,0.3051865245283029,0.0087823795501104,0.0937464303521173,1.3484531091694212,BoTorch
66,6.24,0.0766165555890683,1.388347862241245,0.0530795145063083,1.6941190818105225,0.6636978806153393,3.343917056038275,0.0870432177351492,0.1414445749818523,0.1191357756559054,1.0877783729912502,BoTorch
67,3.0,7.996133948618344e-05,1.620702388770565,0.0027874871502308,1.479088149998391,0.7419765828319933,3.2991512393099724,0.2794946096995207,0.2204513504568357,0.0949516690104245,1.3450830455144254,BoTorch
68,8.44,0.0280458920026217,1.2739408156819798,0.0,1.4939795647630234,0.8622909024841943,3.487520304125816,0.3197781382409423,0.0,0.1852741819047577,1.422255344547397,BoTorch
69,4.83,0.0050460778790481,1.1753692733477217,0.0072109712360127,0.923825541971354,0.5591980094438741,3.4767589959552208,0.1982991490686669,0.0027636446083156,0.5054592131262261,1.2408776609879693,BoTorch
70,0.27,0.0017996585141052,1.4117414289015529,0.3964604842463837,1.643546393148059,1.2669649059707069,3.4336260874390128,0.1963966278077522,0.0,0.1321676341953087,1.1517547714568042,BoTorch
71,12.47,0.0212508393059471,1.5118764069032364,0.0,1.1616499296237832,0.934257585832551,3.1514869259847997,0.1956395186593763,0.0,0.0221926250061688,1.1441242033444126,BoTorch
72,12.25,0.0,1.6321031485686843,0.0061104898604955,1.0778191246753352,1.1103791532171052,3.116381096296812,0.0005781565316249,0.0241877011134096,0.0,1.178884291118414,BoTorch
73,13.78,0.0,1.6312978237533282,6.738324806698681e-05,0.5737067357888501,0.8026342313322982,3.34052136281444,0.2069497878955828,0.0064739016712419,2.507266564181092e-06,0.9061243751931188,BoTorch
74,13.24,0.0005475797743615,1.9212920451292823,0.0016434662620709,0.988605574924344,1.0950670316851887,3.4122965616736534,0.1491246267819947,0.0,0.0,1.1058321388915806,BoTorch
75,18.0,0.0251508773694972,1.5275122868510764,0.0,1.139424866999179,1.0923511799143906,3.788800789332234,0.1461499950672068,0.0,0.0,0.6051809572198698,BoTorch
76,14.3,0.0958958725527536,1.6927846419890458,0.0071302438294422,0.2647113881370271,0.8777677072319996,3.990074773420919,0.0482681090266283,0.0165320163216026,0.0504407007691605,1.1142707181420306,BoTorch
77,17.21,0.0958983401587195,1.3379510033249384,0.0,0.654787014214415,0.7644588688725611,3.7034444568016407,8.891760266904294e-05,0.0,0.0460576066859447,0.5198376272733342,BoTorch
78,18.57,0.0808764070685215,1.7112712065144429,0.0,0.9641142782094508,0.9523178773132212,3.8547354162667298,0.0,0.0,1.2188658817830024e-05,0.3314737942733602,BoTorch
79,20.7,0.0,1.6584999852265436,0.000393075343054,0.9975036151092992,0.7719718096749023,3.910133990790705,7.466419321056753e-06,0.0,0.0,0.3460138528614035,BoTorch
80,17.37,0.0,1.4185561793794856,0.0,0.8846833537724746,1.2347127574102583,4.118694846882779,0.0060891770274003,0.0,0.097999751034315,0.1756705845168974,BoTorch
81,16.24,0.0,1.536576093152264,0.0,1.542718184367997,1.248235278078556,3.603699191810127,0.0,0.035743201480893,0.0569234729100691,0.0,BoTorch
82,21.22,0.0040708673285022,1.7069185581662212,0.0022735645226673,0.9961914376350918,1.0814674134430788,4.119462726736046,0.0,0.0,0.0,0.0641028512132115,BoTorch
83,21.98,0.0,1.7672225161227384,0.0,1.3095600474697506,0.8350643115852487,4.366936407956383,0.0478968453404782,0.0,0.0,0.1165332252017077,BoTorch
84,16.23,0.0,1.9041431807934623,0.0,1.1939425781767723,0.4734112672032325,4.715864149735614,0.0,0.0,0.0,0.0053070944863112,BoTorch
85,16.57,0.0863962571259626,1.6548549636787375,0.0,1.576967751046094,0.6233503032113586,4.065181917298091,0.0054430726028222,0.0,0.0156883226111077,0.0,BoTorch
86,22.62,0.0,1.844966017317731,0.0,1.133384762976942,0.8870764957540456,4.484173333558529,0.0,0.0,0.0,0.1939574967749838,BoTorch
87,17.74,0.0,2.2106298746455084,0.0,0.7184081664498392,1.0215919348647953,4.547038127689195,0.0004244774229617,0.0168519916676468,0.0324517815064525,0.0902508914110779,BoTorch
88,22.77,0.0,1.6572860549106003,0.0,1.353247964121271,1.0688532303054146,4.556114571378922,0.0317029345665208,0.0,0.0,0.1259401321295672,BoTorch
89,23.16,0.0,1.6279670169594895,0.0,0.8959561389790647,0.9511727821468454,4.5288105790899005,0.0,0.0,0.0,0.151671807053871,BoTorch
90,22.23,0.0163878521131404,1.4941107878265156,0.0,1.4069992751841929,1.0173304631202076,4.708670606034811,0.0228220997829936,0.0,0.0,0.0352132789206811,BoTorch
91,23.41,0.0,1.5290370396298811,0.0,1.086950865739139,0.9426195686364408,4.637599686091397,0.0,0.0,0.0,0.1203190015561141,BoTorch
92,23.49,0.0,1.5992152302628082,0.0,1.113375744079245,0.9358641806436772,4.610505659967693,0.0,0.0,0.0,0.095531366383093,BoTorch
93,23.46,0.0,1.5382398770293138,0.0,1.1217359401576683,0.9263006621888537,4.590787258873046,0.0,0.0,0.0,0.1174122935297345,BoTorch
94,23.56,0.0,1.5793011087656328,0.0,1.0967167231586257,0.9279153192428956,4.659265643399195,0.0,0.0,0.0,0.1283650903093712,BoTorch
95,0.0,4.765135977742715,4.436391038866138,3.921170548429575,0.200151597110145,0.1266481817446256,2.2500101643788994,4.141455353384523,0.3362018180612769,3.4423328108764712,0.0,BoTorch
96,23.52,0.0,1.585587406495523,0.0,1.1099903254498993,0.9325493354454696,4.666072065005217,0.0,0.0,0.0,0.1138911548686997,BoTorch
97,23.64,0.0,1.5783865832792827,0.0,1.154710566718002,0.9305989286113576,4.639600470629915,0.0,0.0,0.0,0.1525375048545299,BoTorch
98,0.0,0.1942731635091353,1.1455236568278828,1.8540674708050304,1.4881665025430544,1.984656336357384,4.778911706129152,0.0210532726652564,0.4692818510553848,0.5229765699641518,0.8594250000129684,BoTorch
99,23.66,0.0,1.5848569194909916,0.0,1.1333531218559054,0.9308610122249216,4.658395687543997,0.0,0.0,0.0,0.1572555339180139,BoTorch
100,23.71,0.0,1.5880903469355905,0.0,1.112537267597285,0.9304578333819872,4.672964604400098,0.0,0.0,0.0,0.1766493810159665,BoTorch
101,23.75,0.0,1.5914763221869712,0.0,1.1215192729301569,0.924584930308499,4.703805363186047,0.0,0.0,0.0,0.2148989250805914,BoTorch
102,23.75,0.0,1.5910669685588117,0.0,1.1119863870783355,0.9197848355734668,4.692789881532423,0.0,0.0,0.0,0.2107795196007721,BoTorch
103,23.76,0.0,1.6055226832483902,0.0,1.1293637301236958,0.9276554066292392,4.722191930269535,0.0,0.0,0.0,0.2383534601572715,BoTorch
104,21.65,0.0,1.8657870276758484,0.0,0.967017378058646,0.915931898818701,4.498559894017761,0.1123830327008963,0.0,0.008935035541234,0.0860370317336989,BoTorch
105,10.01,0.0057054553412147,1.2945441155376467,0.0342555667917157,0.4589124374329379,1.070443793258604,3.8264601960921993,0.1781283798210181,0.109088902510718,0.0,0.1557232205931376,BoTorch
