iteration,target,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,generation_method
1,0.05,0.25,0.5,0.25,0.25,0.25,3.4000000000000004,0.25,0.5,0.75,0.25,Prior
2,0.01,0.5,0.25,0.5,0.75,0.0,1.2,0.0,0.5,0.5,0.75,Sobol
3,0.05,0.75,0.5,0.25,0.5,0.0,3.4000000000000004,0.0,0.75,0.25,0.25,Sobol
4,0.04,0.0,0.5,0.25,0.5,0.0,3.4000000000000004,0.5,0.5,0.75,0.5,Sobol
5,0.07,0.25,0.5,0.75,0.0,0.75,3.6,0.25,0.0,0.25,0.25,Sobol
6,0.0,0.9402815600236712,1.002890720956474,0.0,1.698786564450209,0.9404159372336646,3.4988776859402853,1.3848831105624937,1.2223635157106956,1.23044513056083,0.6604369444203952,BoTorch
7,0.01,0.7656471678782397,0.9282603057370956,0.914869199360397,0.1543802051589377,0.3946672800902689,4.329617102403871,0.1017603663179245,0.3666323135567427,0.1242770311228242,1.118112704419652,BoTorch
8,0.0,0.7751532322743429,0.8237128166700771,1.5372301130558197,0.1789816975391873,0.9702647598835912,4.235365464188067,1.5587264105046903,0.5524869679340558,0.6614349479374787,0.0949993360042683,BoTorch
9,0.0,1.1404561804788749,2.481497595143419,1.6370702695576536,1.70152228912338,1.0935353947159543,4.7719518600427175,0.2839460066651919,0.7852219764048314,0.7864651019087572,1.1623851964170555,BoTorch
10,0.0,0.0,1.1523192535117923,1.6591176218882908,0.2869742072857552,0.7353746579409108,4.1446521237714204,0.0002774613657869,1.3421462503688413,0.8011468100437412,0.0,BoTorch
11,0.0,0.7587894297584646,2.132069277507343,1.1311902362009747,0.5533338624670584,0.4321289918405734,4.735970565963108,1.8227848825863229,0.9034442154604408,0.4105731427045103,2.708260715018259,BoTorch
12,0.0,2.232503060687401,1.920888152413648,0.0,0.6226060760431796,2.46468743889084,4.014597338093711,0.7106856216844203,0.9197421047373812,1.400780218820796,0.0,BoTorch
13,0.02,0.0242336111406552,0.1034039598273209,0.8363675522323413,0.0,0.5716583493827198,3.4049287488952333,0.0,0.0,0.893322575474873,0.2975115908487945,BoTorch
14,0.0,1.9679696482691096,4.930267626623157,0.0,3.322832313629376,4.9096006233604434,3.0043782807661388,1.050736064254188,3.661316205444548,4.96006133187265,5.0,BoTorch
