iteration,target,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,generation_method
15,2.28,0.0461242525450806,0.0,0.0,0.0,1.3103472264670306,3.5118079131927646,0.0,0.0097590177421438,0.0,0.5622778811338776,BoTorch
16,0.15,0.1358030468334171,0.5705483844187036,0.0558524015241635,0.7787789002952272,2.6021591614492428,3.789913518552808,0.8171859721498389,0.083826579845823,0.4339189574677272,0.6972174875699432,BoTorch
17,0.0,0.5405204465243437,1.719429114769083,0.0272525337122137,0.2360795610385343,0.4342210622448068,2.8929009749687893,0.0568860783558571,1.6577022246275588,1.435543916759332,0.6961785814797795,BoTorch
18,0.0,0.3536963906683461,0.1241496019561017,0.0881252910984551,0.6861525865516661,1.2220899493572124,4.191970001008336,0.9849524492927484,1.809094735391442,2.0917043835132247,0.1138385560203025,BoTorch
19,0.0,1.226445357055585,0.8077606326684493,0.5145621685745757,1.5051642910492855,1.094777417245544,4.70157874274488,0.7075639322657368,1.0267503752635314,0.6273488703119977,0.4838146804008391,BoTorch
20,0.0,0.4942847525058997,2.758624270403891,0.981185426914325,0.0346873181781346,0.8859502518178476,4.031711945034584,0.0,1.1847253310742447,0.5165242876758418,0.1683771986307584,BoTorch
21,0.0,0.3473359221351346,1.627451355874254,1.4133595362785478,1.963965942401949,0.7187403217395161,3.551851652085356,0.7931841088055879,0.4386264823126125,2.8595396161911046,0.327809660865457,BoTorch
22,0.0,0.5069336038150447,4.388161256903476,0.714944112897653,4.017446134451874,4.917464926102422,1.3799667281312251,4.317431919505268,2.9822199303993213,1.1531432148651382,1.8125314574856213,BoTorch
23,0.0,1.0381239109233842,2.4680010612813077,1.2294682486652266,1.6351568936552252,1.82994880798194,3.9730120974829752,0.1709955327997216,0.4379037382085293,0.0,0.4863143402183153,BoTorch
24,0.0,0.0,4.344278092299121,0.0,4.642011497931686,4.813643463729164,4.9826518047466966,3.945430139497692,1.7649661876580915,3.5221980820115286,1.5678280654501568,BoTorch
25,0.0,0.6774670419886942,1.1749202582748144,1.2711769482805633,1.526275050224744,0.9928109179956228,3.3156080271185693,5.0,4.338027209854397,1.6431442775975025,3.325807484543516,BoTorch
26,0.0,0.4187313204624609,0.8303070626866702,1.9098261013956508,0.4266780010535536,0.7344718542506552,3.791310065957702,0.8537765837331666,0.2565935446718375,0.4737805146820718,0.6837119907932508,BoTorch
27,0.0,0.4085510410720791,1.4836591042807858,2.723982504878521,2.908035035817366,1.9417159963009336,4.947243589550138,0.2429370977635571,0.05142501954574,1.4157249280142836,0.6891817795022569,BoTorch
28,0.0,0.7646650931181909,2.2991996701455903,2.2309062002014275,0.9076977997735004,0.8595933565305435,4.985129978723547,0.5038227047760149,1.5602025883876234,2.858279294874936,1.4217718444919298,BoTorch
29,0.0,1.6814811176291002,1.0804423352000687,0.2115462403565033,1.5035785087149305,1.8081138623974935,4.612216752894206,1.7207014457334835,0.9086273184439828,0.5292580982708015,1.6802556925772152,BoTorch
30,0.0,0.6685674131410895,1.3611455109661876,0.6599517355349926,2.0832864403515474,1.3092674809052276,5.0,1.469799454309209,1.9319698950289916,1.4126220921144208,0.0,BoTorch
31,0.0,0.4092731215471984,2.814560310922664,1.7629058717636772,1.0325422510070283,1.1382813245971706,4.889456155494793,0.6140246871583575,2.1034444500198752,0.8365728672976347,0.0,BoTorch
32,0.0,1.403666222731029,2.3969789624994693,1.7310839656704458,0.0066828306363058,0.3458919534096185,3.7070323010637214,0.2662381593594434,0.8702509030363228,0.4201446364758826,1.904199807580544,BoTorch
33,0.0,2.2080142291719467,1.906559495547115,0.7746307478588698,0.9175163089013072,0.0188446652762019,3.53995076078191,1.3779240555642924,0.5589434296672664,0.8709063903586871,0.0166476133109723,BoTorch
34,0.0,0.0734314405587767,3.4082398273880647,0.4054936604373779,1.045081053747528,0.9209007646880244,3.9356988014929577,0.4487858584404703,1.4125446349663906,0.3218609958008993,1.2345340321759766,BoTorch
35,0.01,0.0253373820479908,0.2836507348398351,0.5852748443973781,0.0,1.5938355206245756,2.9815016875437923,0.0768780629058192,0.3883853170867845,0.4607600397158992,0.8090252176725731,BoTorch
36,0.0,0.7349590279559608,2.71310187040185,2.165969935591213,0.6810598243974566,1.5794715822829153,3.47542855945479,0.5785874253169039,0.8579487318723384,1.558937593120406,0.349343057838553,BoTorch
37,0.0,0.0,0.0,4.244929164792967,3.348198119034109,0.0,5.0,0.0490521873258349,3.927830711801637,1.0857513020540637,3.429264747256174,BoTorch
38,0.0,4.328795621310963,4.50484270607184,4.3046536031446445,1.049938098180635,0.1145459482464056,4.420063751666932,0.1465076602796361,0.4434471615408926,4.149791727283191,0.0,BoTorch
39,0.0,1.7588466376771206,4.769779354665009,3.623020889454713,0.0879152662422139,4.319228891083268,1.7350632153716266,4.688711270700674,1.3728883123389797,5.0,1.6820571725029545,BoTorch
40,0.0,1.9549246080990133,2.322221419160197,3.4507281141606363,0.854833114031722,0.6647354700802506,4.835168859590725,0.289362028097809,0.4978361559303365,1.0209330716383889,1.2707685770928157,BoTorch
41,0.0,1.687096190508626,0.5745508044052535,0.2731070510384604,0.5490059546792485,0.1298937079798111,3.728630052282332,0.9974167348032702,2.1644424673126217,0.4596665146772998,1.3066722397917407,BoTorch
42,0.0,1.796431227839902,1.3433682223340426,0.701712270344141,2.1564652671873814,1.320099150299113,3.581453378087057,0.4446012344946524,1.241957699891494,1.1153780909307274,1.309581658413982,BoTorch
43,0.0,0.7476170187937737,0.0,2.032666635405943,1.39043417753792,1.3748222200504676,4.170407496161605,1.4604605186002129,0.1921431499845812,0.2383935458011436,0.4834697646485296,BoTorch
44,0.0,0.2748275136834591,0.7809996658620816,1.3960889034475257,2.4340546835052583,0.3147843012333925,4.355017730043178,0.1730750719167927,0.7837402221620181,1.1729488875941376,0.8735538349493825,BoTorch
45,0.0,0.0,5.0,5.0,3.842711126589888,4.173272200045679,4.71997918125261,3.9760330858983552,0.5216835369036985,5.0,0.0,BoTorch
46,0.0,1.4584223971822932,0.9107198165046332,1.3223219587521986,2.4182012929490937,2.569945008415717,4.190436856612196,0.3364040450317238,0.3316187272062343,0.5332554718713687,0.0048764411477235,BoTorch
47,0.0,3.1888596679222725,4.430244037940583,3.51509545006098,2.939815932694552,2.840251949296322,2.0677123722433857,2.743546051755497,0.2754082532223107,3.7821269266547226,4.998857980814336,BoTorch
48,0.0,0.5826894852094542,0.7190525345854273,1.2510412010473773,0.0,1.1810025702541356,3.465930229501713,0.3897721359772239,0.0468739021021273,0.8780793417810364,1.0528043669827565,BoTorch
49,0.0,2.168228173661787,2.1962678807153626,1.2553080846427842,0.5044144580711164,0.6898890847889283,4.757189161881762,2.6007256687513056,0.5974026947372836,2.0156620182580154,0.7361750462117798,BoTorch
50,0.0,3.2809068101031795,3.583312302103397,1.1216697171904535,5.0,3.190719331077157,2.6665606096668366,3.927768390129944,4.889896823789017,4.873430390230097,3.9847831181584272,BoTorch
51,0.0,1.3138447504015838,3.3699594315947605,1.9598234966827888,0.0,0.0,4.930867981179237,0.0502240043430754,0.7638678254166338,1.7855257858226594,0.915972936774731,BoTorch
52,0.0,0.0,0.3140828855407394,2.935314227464611,0.2450954941344586,1.948137790207689,1.618000802150962,2.1504292295231244,1.6699369452510957,4.010774770550886,3.568576585812628,BoTorch
53,0.0,2.671495131499108,1.6558578255436092,1.7166125316126648,2.283913650617258,2.619711945465193,1.9911278983220728,2.477674579914341,0.073649253793644,0.0,0.0367678025941002,BoTorch
54,0.0,0.3737133691548174,0.4345249226245889,1.680599044974843,0.4628608116126376,1.9456500684560425,4.584626012686442,1.2947080025003306,1.072723081038253,3.635211705106154,1.2818823088136024,BoTorch
55,0.0,0.0,0.8313224907232254,0.696880312915463,2.452518110481302,1.803759407513916,3.9342670535621247,1.6496816896252284,0.6225161117017195,0.6685540879509743,0.4473553806652663,BoTorch
56,0.0,2.072141513890216,1.444598036349388,1.3548133454576636,2.276472498299987,1.8533342611606765,4.924788081412338,1.5852258255855634,0.0,1.4333696048652582,0.2307355914279329,BoTorch
57,0.0,0.8123726122772368,2.3359318400784588,1.225582429201964,0.0,1.4680397624203412,4.662512569604079,1.771817564628429,0.1697951837132015,1.0400829675849494,0.099537382415856,BoTorch
58,0.0,1.5128948226946135,0.7276326261357322,1.715205128791803,0.8581020325977916,0.7104091238017414,4.90169053082693,0.1904516716143423,0.0,1.0340809865386196,2.4392207521598683,BoTorch
59,0.01,0.3352825268598572,0.0,0.2647738762107324,0.9770819245871596,2.2625146496010933,4.618268978129567,0.9265925255831884,0.2619836177716752,0.3544838677368,0.0,BoTorch
60,2.92,0.0,0.2886361041136582,0.0,0.0042947103944723,1.4016167675585378,4.177507011386789,0.5589687419885465,0.0,0.0,1.1027259654323094,BoTorch
61,0.41,0.4959977877555172,0.4258345401097231,0.0225771666529741,0.0369786890504403,1.4096125346557753,4.298542509183421,0.4330420946520236,0.0894357978040751,0.0846287363579638,1.359287520782452,BoTorch
62,1.7,0.0227814593737434,0.0012692869910757,0.0,0.5127212668489676,1.4064277912918974,3.9896173496472014,0.3661319235198015,0.0148538976014316,0.0248220425940152,1.3907714694417623,BoTorch
63,0.99,0.0058682311062694,0.6236933516171721,0.0,0.0,1.447627690276903,3.856404005490701,1.220128854872142,0.0812585632805114,0.0227367766132466,1.2824403203187096,BoTorch
64,0.12,0.0,0.1083588709563994,0.0009437981401547,0.1772569153297918,1.3692996099873511,4.2735985795064,0.3383999252792833,0.3202322327683795,0.6761245706065593,1.1375205224599876,BoTorch
65,0.02,0.0916430392437336,0.3096447948002352,0.0493178073128165,0.0853382101347972,2.0079121595525664,3.9097824014594376,0.2058690689062154,0.7121897400654604,0.0,0.8157838801420464,BoTorch
66,4.51,1.0187066622417038e-05,0.5386813661066021,0.0083280004088361,0.4775793598463789,1.219787524436551,4.438073043497978,0.2765612459911281,0.0099701619779344,0.0,1.4569601541404622,BoTorch
67,14.13,0.0271845506736863,0.900882578234342,0.0,1.374166958543233,0.9527407121843736,4.657584852659024,0.1064618077609916,0.0363270231060199,0.0813310080128262,1.2630320133955557,BoTorch
68,2.8,0.3171371035307516,1.060958279094132,0.114145603806676,1.4933236263350278,0.8772323320094809,4.564155593632929,0.3503384457801223,0.0191657754689391,0.2140924675440453,0.8369532714486316,BoTorch
69,15.99,0.0,0.9723923510394582,0.0,1.3668403443590955,0.9475162470100216,4.718289307058367,0.0857672295110615,0.0,0.0143002174156385,1.2845934069205212,BoTorch
70,8.08,0.0567788798845624,1.2993431649519491,0.0,1.2933219040092858,0.9744622454509724,4.674266953201857,0.0819891856921074,0.0031777139390179,0.1137010636364463,1.8910131665886576,BoTorch
71,9.65,0.0,1.040817194261146,0.0397593999382952,1.559865410032299,0.9237126130752916,4.738160558196457,0.5086798970211993,0.0033092095536032,0.031788842165582,1.2353142320658743,BoTorch
72,0.25,0.0,1.0795712025808066,0.3550898211909828,1.4295003139747116,1.1292587857448098,4.9397837185867335,0.0167378934832827,0.0815161172791424,0.3899258551309711,1.3055549135683833,BoTorch
73,0.23,0.3263429980095021,0.854028626000578,0.3626659282435293,1.4476372311151964,0.8802733882046976,4.716219644236443,0.1308131159287543,0.0255326209652226,0.0489709352685229,1.1423637000742457,BoTorch
74,0.68,0.485736378062875,1.023692260007069,0.0,1.3101232818693054,1.3684923596349294,4.999999803543952,0.5379441809734778,0.0,0.1956671067977174,1.141314275214388,BoTorch
75,1.78,0.3212343391162913,0.5818512139650612,0.0,1.3841995143359935,0.8807684224956778,4.682494494028019,0.1048073260413409,0.0651872586139172,0.3509685767783946,1.2405955190565754,BoTorch
76,2.44,0.2221555191612724,0.9965703072222728,0.0,1.6466617877575658,0.9538394248431517,4.783840320063441,0.0756509958925567,0.2133126759024766,0.0066505737540687,1.251334988911824,BoTorch
77,18.89,0.0,1.0173930194562073,0.0179914606036131,1.354178026433993,0.7399849544612895,4.153000025139559,0.0179416926712042,0.0186469113000886,0.0,1.370558940408643,BoTorch
78,5.69,0.0,0.9748339588346931,0.0,1.3882054132923407,0.8025106026312707,4.151530438649701,0.2453795931933793,0.1860768165651566,0.0260566704210991,1.335539636754608,BoTorch
79,13.89,0.0,0.950269982997046,2.304610368345393e-07,1.1358055774425704,0.8362208905003309,4.468828044758972,0.0077381261334008,0.0,0.1552941989136924,1.4462621512755949,BoTorch
80,8.05,0.0127207249498432,1.2285385958640724,0.023813397387754,1.4300937382831844,1.137394060438545,3.993292626947968,0.1163629930587983,0.0318649037431956,0.2802534230576933,1.1970267942701724,BoTorch
81,16.12,0.0,1.0176175773670046,0.0,1.4445761938643078,0.7771370438791141,4.169930181478208,0.0,0.0020259972203436,0.0482247046780548,1.509592243866593,BoTorch
82,9.07,0.0,1.0173429762917006,0.0,1.3360855717606963,1.37431350046592,3.416509574930868,0.0253005948582817,0.0164406335705195,0.0,1.0611434067708538,BoTorch
83,17.93,0.0,1.1217664235815574,0.0617163481040808,1.7214335752163916,0.7540935307959524,4.274463521770649,0.0081301712912881,0.0283749673440211,0.0012174682775738,0.6651771625084966,BoTorch
84,12.57,0.0,0.923090243424066,0.015037466819915,1.955338173771008,0.6005656150926457,4.92361381585517,0.0464606109937027,0.0661895508939056,0.0,0.0201973405143029,BoTorch
85,14.81,0.0143645707531189,1.063268747284317,0.0643416233557615,0.887082366870341,0.7252504584772929,3.9634293064983632,0.0,0.0420216066125261,4.343376064015705e-05,1.4297977956632169,BoTorch
86,19.64,0.012289054928277,0.9420437295682088,0.0,1.139309743253044,0.7325656169796223,4.001461650029432,0.0,0.0429412363335014,0.0,1.3189135054231502,BoTorch
87,8.03,0.0016988351148974,1.062420547407844,0.0001236157618901,2.0561625100047136,0.5952748131507661,4.246560321485241,0.0,0.0300827344167071,0.104303179745292,1.712677517646294,BoTorch
88,15.82,0.0,0.6113912605655415,0.0125068310884443,1.6427368362990822,0.8288195932205751,3.942861093415366,0.0067046044022862,0.0437512984743969,0.0215305375162761,0.9842776730292022,BoTorch
89,13.77,0.0,0.9356557608892984,0.0438959085745119,1.3390398355638298,0.7408822485926845,3.553653409170482,0.1803499772920188,0.0317700221127027,0.0606137438713974,1.3729046167081151,BoTorch
90,15.99,0.0770119264256445,0.967367609372526,0.0687453277379643,1.4215636321576617,0.5620261017830073,4.1717315755560325,9.515452796352083e-05,0.0049364278395578,0.000541869916657,0.3721101146740247,BoTorch
91,17.05,0.0,1.2106147056956822,0.0,1.331283640818508,0.6615066385850172,4.13788761512801,0.0478201379591915,0.0674273837048455,0.0,1.1810961981953676,BoTorch
92,24.7,0.0011162682474241,0.9873200899731326,0.0105119414020197,1.3181560337292804,0.7212821454604177,4.2613821223268085,0.0,0.024543718436768,0.0,0.9278300727631557,BoTorch
93,25.29,0.0,0.9936030036383512,0.0025436337894581,1.363409784954662,0.7884760733288121,4.193267596511591,0.0,0.0293717639133309,0.0,0.8324446779405049,BoTorch
94,23.93,0.0,0.943804587223914,0.0,1.2415509570839225,0.6844371748170079,3.9173314061234503,0.0,0.0507037048023904,0.0204989203052182,0.7742467950198683,BoTorch
95,23.57,0.0098847228620586,0.9252810814215496,0.0,1.2925113881480663,0.7454671611051884,3.8073796125361534,0.0,0.0560604348792402,0.0,0.7478140690082711,BoTorch
96,25.31,0.0,0.939845804300414,0.0,1.2880645802185375,0.6268171928335473,3.87159911706606,0.0,0.0167808425577904,0.0,0.6444597728318451,BoTorch
97,26.23,0.0,0.824480592386828,6.655487384498773e-06,1.3344469744723448,0.7044698023591174,3.905696458837033,0.0259061409654842,0.0097170418209701,0.0,0.6467450780339535,BoTorch
98,27.55,0.0,0.9362508325136591,0.0,1.2709230692868054,0.7177247277021652,3.998769739345677,0.0,0.0106939179896112,0.0,0.7081843534425609,BoTorch
99,26.71,0.0,0.9399978718545914,0.0086296185223133,1.3052147722955691,0.7516479392435829,3.772536256863588,0.0272244458723547,0.0206427032370475,8.022266429998933e-06,0.6277339631678803,BoTorch
100,25.96,0.0248486324198098,0.7685582584550792,0.0007823459352927,1.1029891590217376,0.7908410155122136,3.7889975547902472,0.0,0.0,0.0001794005725748,0.591685323322009,BoTorch
101,24.26,0.0482967784043309,0.9482837373539506,0.0,1.4553915728839348,0.7663688887980349,3.659230572647862,0.0220402176927244,0.006173343666276,0.0,0.583830293307284,BoTorch
102,26.9,0.0160633108667644,0.8847361897269088,0.0,0.890509462316062,0.7167774231922085,3.8106112481702823,1.087053649408472e-06,0.0150715201481194,0.0,0.6638778414614644,BoTorch
103,26.05,0.0,0.883434072897859,0.0,1.09975107158164,0.7247072351649904,4.301393654252298,0.0,0.0010592940708168,0.0,0.481610527664796,BoTorch
104,28.76,0.0,0.9246542456603366,0.0,1.0991140735058138,0.7455856535869749,3.9276517757072025,0.0,0.0053197352338571,0.0,0.6741267730265819,BoTorch
105,26.16,0.0,1.0222012077015998,0.0024250672652708,1.012561069520153,0.7136973106246481,3.8229917770407407,0.0,0.0,0.0605795777170558,0.5843056643569523,BoTorch
