iteration,target,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,generation_method
15,0.0,0.4283360324642822,1.7983187417693811,0.6536539035009017,2.3744237283816414,2.405704034207116,3.496826284561015,0.1892314463946542,1.3012067192340293,0.1471429121669196,0.6459045726165562,BoTorch
16,0.0,0.5328292357242593,0.4475229380563595,1.5143153752488918,1.4588260343931678,2.306973753624363,4.975345575032719,1.323830996124338,0.561920487322463,0.1506002383858105,2.063389089309116,BoTorch
17,0.0,0.8292863785164653,2.0417163452429934,2.419766218233724,0.0,0.1523121010437666,4.908042164683913,1.0432290254590058,0.0695947996454114,0.3711237441688902,1.9161226131174685,BoTorch
18,0.0,1.0914055001363208,2.242348124173083,0.977180591652514,2.1727187080829453,0.3474108869454692,4.110660652615084,1.7306537649538003,0.0,1.746138538979415,0.5072562704377557,BoTorch
19,0.0,0.1009381919516507,0.2218101944290751,1.6533761363436594,2.145993285103399,0.8179235122923945,4.969100613850308,1.3686134882361458,2.1941352281451185,0.6051956036299675,0.3453266346309895,BoTorch
20,0.0,1.51039300658042,1.235252402659472,0.0,2.3965868501721284,0.8143717883787129,4.268484442851291,1.2171912762983286,0.0,0.53116088583762,1.622958350651877,BoTorch
21,0.0,2.646338614699957,1.340744941159822,2.3115784484501694,1.6383213451850476,1.085314713870448,4.742599353105582,0.2504244235027653,0.6635659923159123,0.0524663624635215,1.260963173744051,BoTorch
22,0.0,1.0799922565560447,2.695855798616132,0.7083028192568266,3.055076925872747,2.7109502191680384,1.0,4.119709211586961,4.700724835483588,2.1725906546513034,0.8909532080911859,BoTorch
23,0.0,2.593900941642049,1.931868648945957,0.410722763428427,2.557946057784241,1.6064643715370754,4.269129760757414,4.244007114356124,3.5629738935297635,2.8839931848999,1.2382914927651254,BoTorch
24,0.0,2.336544760060147,0.116870362563319,0.760755883019465,0.5347872472603838,0.8605992314074844,3.4533063837791347,0.4472680361026632,0.4779052614299663,0.5398071760827594,0.5555127511710092,BoTorch
25,0.19,0.5470446421627055,0.504979584884303,0.2350239335404352,1.1728186746008284,1.1444923763725563,4.051884256855107,0.0,0.0841005368631058,0.0,0.0,BoTorch
26,3.83,0.293835450084483,0.5062997094058596,0.0470802495416116,1.0753090241606769,0.5968484643765738,4.345397252291955,0.0203535105529612,0.0,0.1060290758439538,0.0,BoTorch
27,0.0,0.5284719273352316,2.1902734771010213,1.3077005164869284,1.3030483783198978,1.0286260799614764,4.487832200635307,0.7986722525317708,1.6311546888075792,0.4404219458020313,1.318863628678813,BoTorch
28,0.0,0.0,0.9000200887987436,2.040169944915463,1.50791024959027,0.7959024167211931,3.822266112650943,1.0719013203913643,0.3816980348378046,1.767780955970606,1.6830482396466913,BoTorch
29,0.0,3.1959497076623515,1.7922348281325906,1.0834337908286509,0.0411663187687854,0.342330921082962,4.845549494473301,0.9199492013977204,0.0912538816854476,0.1084202715433232,1.5875597816429394,BoTorch
30,0.0,1.1450018114812552,0.2968302260168649,0.4575401791033184,2.17587941633754,1.482441244800429,3.956434953233404,0.074545048978389,0.5840011567707143,0.8722533580238292,0.9649438398106264,BoTorch
31,0.0,2.5668061576614063,0.7366005381769515,0.4893060967087709,1.1287409818575158,0.1163971921509436,4.827516811208207,1.0615947542571578,0.8190922679069036,1.0174730893506343,0.0656088736931215,BoTorch
32,0.0,0.2067846184877456,1.987840278541952,1.607295266596793,1.877623140249354,0.0576926076047191,4.605990041339256,1.3316867004414163,1.650584822695679,0.6519332759352685,0.5972435891820824,BoTorch
33,0.0,0.3611908895516283,0.4179358369048385,1.584308909550676,0.1204364502117044,2.3948459872102474,3.9481560144045194,0.3144542535474371,0.9898868320867348,2.215444568127559,0.9900864250997966,BoTorch
34,0.0,0.540694181376748,1.2669339883464432,0.5194454732374599,1.431282780655109,1.4600950506837085,4.858608790298265,1.5678357225737485,2.2490815399830923,0.5110271776659701,1.741715332492742,BoTorch
35,0.0,0.9580089429596172,1.179680637894319,1.2430270068019875,1.4668594637119017,1.0615251803736925,3.5141739523801183,1.6154296724486423,2.148984323534813,0.8213510891711244,0.0437038077229681,BoTorch
36,0.0,1.943333906251312,1.278245939936352,1.650519153789963,1.155090744934106,1.7711559857229486,4.981909770973038,1.8821190825410223,0.0644960884677579,2.2880809156442825,0.9971498484478069,BoTorch
37,0.0,1.5912638051707086,1.7610403309323694,1.3392318241519188,1.8005161962957617,3.2843046903609387,4.583887173338081,0.2912277796293141,2.136768926419644,0.907664669208963,0.7913297783754456,BoTorch
38,0.0,0.0136987077826556,4.940342291727354,5.0,4.186242404780457,4.335648392182522,1.331816005404888,0.0,0.5819478048522404,1.0083374883754743,0.7739087727927292,BoTorch
39,0.0,0.9395527100084304,2.30326914660305,1.1580991585227507,1.8724382037937564,0.2500811408530423,4.410508253350328,0.0,0.9708026318267592,1.8461167191633236,0.2091406740999621,BoTorch
40,0.0,0.912958106362139,1.505691846199202,2.5276018526163497,1.5959712306586746,0.976446187537966,3.721583665718653,1.634399916747939,0.2883574222225339,1.0511479368843546,0.9309774195442424,BoTorch
41,0.0,0.7956400891430243,2.042745198154882,0.3614135575090489,1.0874209999064326,1.692103046819759,3.833366623460905,1.5215610573976428,0.6992145890857551,0.4083298483433941,0.0327540577660706,BoTorch
42,0.0,0.9833953057915712,3.015828237038059,1.5980686430898317,2.0038491414417776,1.402560051607393,3.238171366658861,1.1429309236507574,0.0,0.1255242131031313,0.9831468606718052,BoTorch
43,0.0,2.2669297004793294,3.0421301412748427,0.3308127402941817,0.3405681584342859,1.3880168302368456,4.988580355987905,0.2324674209184364,1.3616027130815958,0.5647990678778997,1.2508697188847195,BoTorch
44,0.0,2.588638140751822,0.8765485259086241,0.9534850017881782,1.4819551577892822,1.9640776304853256,4.95562690523144,0.0659448747270596,1.6750034313246618,0.0,1.8527157761556263,BoTorch
45,0.0,1.2188631197924678,0.4723036958436084,0.0679763772626001,1.1275948321586051,2.248115729851324,3.6026780154550777,0.5655516282362743,0.0,0.8560750048055733,0.0,BoTorch
46,1.1,0.3768885160773935,0.0,0.0751598413817916,1.4238563957190735,0.3819870439486291,4.583031704813189,0.771764115402751,0.0,0.1394163848108318,0.4092729807178009,BoTorch
47,6.05,0.2134369027148208,0.4375890423347841,0.0140433408883583,1.0657690936062796,0.5328522964782216,4.4262792451292885,0.0,0.0,0.0282514731431456,0.0,BoTorch
48,1.48,0.0439570406542652,0.1372815021631257,0.0014074997714456,0.7610494177972495,1.2708870913940409,4.540630134907115,0.077273054217349,0.1357535784888767,0.245443680188083,0.0145551705091904,BoTorch
49,0.25,0.4767793018343833,0.4218920335306864,0.3223105178769249,0.796779267920651,0.3086979106128106,4.423326704429034,0.3747035749026916,0.0199380053386206,0.1657447234267834,0.4046317309888173,BoTorch
50,0.07,0.4586028683487544,0.6644936442112176,0.1596488292743131,0.957493824454486,0.4823354817280422,4.39577022559789,0.02037973573935,0.5505226452251137,0.4970848148256606,0.0374958123561457,BoTorch
51,0.3,0.3181619541354596,0.7897826188024863,0.3188077319539162,1.642900001009426,0.4114140806998108,4.31336058084267,0.6907894824702693,0.0333676579644926,0.3256003993912781,0.0,BoTorch
52,0.0,4.062159781014572,2.6178625255173142,2.1788017046958914,0.3246340382616796,3.888643479033399,2.1712405822376253,2.6122055337016405,4.527170224383911,4.033353845744646,3.48637952732876,BoTorch
53,0.09,0.2021040438866164,1.0528509346191588,0.3786838967324064,1.037678448893221,0.5157408178229046,4.421285745706803,0.0163859270686219,0.0418685077050776,0.6713157636648804,0.8259833205542442,BoTorch
54,0.06,0.8296653829479919,0.7337459679386562,0.385778675131418,1.373678744040777,0.4250106498952556,4.410322166939185,0.0,0.0068811941120083,0.1171378677120626,0.0473988359424642,BoTorch
55,1.71,0.1587705430525305,0.3288454905022756,0.0236513138321207,1.1621757667330626,0.4625279936024428,4.232906458223658,0.0,0.2444390509608833,0.0,1.107220720335126,BoTorch
56,0.13,0.186991507884747,0.7383612814868381,0.0006700515818569,0.93112512226984,1.060959813831856,4.232856514299462,0.0293131399615095,0.5048169834623208,0.0,0.0812853967191744,BoTorch
57,2.26,0.0981211565091667,0.1077189509287568,0.0095354279752148,1.6431402808318023,0.5866314909926437,4.468172967061596,0.0,0.0,0.4552621015944061,0.2458019198144957,BoTorch
58,0.53,0.4877079374136136,0.7797708830076984,0.0070264606543075,0.9310898705980202,0.3104446836908352,4.2457378922981,0.0,0.0476445988256461,0.7101295199623169,0.255858008501457,BoTorch
59,0.62,0.4982337063489253,0.1173211430312746,0.0307120001804607,0.4142378533990154,0.556000190487104,4.398252826408005,0.320361897209157,0.0416558105636843,0.252273426750746,0.2567205988917793,BoTorch
60,0.86,0.4399924047239525,0.4449264090284484,0.0029079022024622,1.4201300427204404,0.6403235337581619,4.572300348230609,0.0082259649336594,0.1394612856618476,0.2072118117631952,0.2931899372586011,BoTorch
61,5.39,0.247898354063504,0.3890889855863802,0.0,1.32586049681239,0.5797303572284669,4.304764635481508,0.0,0.0,0.0961884009901829,0.241761151953245,BoTorch
62,9.62,0.1997889208544594,0.723360422214808,0.0004822959670752,1.1919461046564477,0.4474414397901854,4.562939556622226,0.1389496409259869,0.0331521459203365,0.0704570846743982,0.4148803560624156,BoTorch
63,1.76,0.2073556312341176,0.467120225580916,0.0,1.2040895563556966,0.8848498327166365,4.023319693621451,0.8125113271560112,0.0,0.6497344899322184,0.0333102044661316,BoTorch
64,7.32,0.2279963503476037,1.2388405619265217,0.0,0.1857981915054536,0.5463881422828271,3.859645082813137,0.6296150681534806,0.0083841488839971,0.0178002228018082,0.3084532360872275,BoTorch
65,6.99,0.2143606577286846,0.9875786347621218,0.0307253150521419,1.0914466461312338,0.4300766264172428,4.470060154125411,0.3671421040353779,0.0751535568727674,0.1389292481707481,0.242342363540379,BoTorch
66,9.82,0.1782800599309913,1.178150930446093,0.0,1.0419607782885272,0.7265192977393303,4.526737716141572,0.512083771431166,0.0665502758704604,0.064407674620893,0.2279246964845141,BoTorch
67,2.87,0.172173969642196,1.6043301800635723,0.0519441604408734,1.4461637957588396,0.9433403351070514,4.209351119033762,1.0830033430581645,0.0140635079008391,0.0685354498195358,0.5533142785901741,BoTorch
68,10.18,0.195866021743385,1.0364856438540426,0.0529606759422198,1.098459350261909,0.6756935741205108,4.676253038491037,0.3678558087857611,0.0399197464937169,0.0,0.4806278758730001,BoTorch
69,13.39,0.1012462725954935,1.1417056785139077,0.0020769319918914,0.8625750403578512,0.4117700819772488,4.286494581813379,0.3643231497768697,0.0345789170184502,0.0,0.4445283716521143,BoTorch
70,8.48,0.1846442433845201,1.0755900831186678,0.0,1.3181231286518225,0.3148344393850222,4.354707715488855,0.3970846826670182,0.0525705176743546,0.0010067291307606,0.470275044240266,BoTorch
71,8.57,0.0147344524596077,1.4527214023764483,0.0611603442277457,0.6725432570704712,0.1689610314654598,4.031663882312175,0.2904761356144115,0.0322732763960567,0.0474747218266085,0.4233085143474996,BoTorch
72,7.33,0.1753433977644862,1.587478158074117,0.0408053329490255,0.8665804453508391,0.2340102202474529,4.519491446061038,0.4621440594901275,0.0447987421494365,0.0169446671256106,0.5909532101488927,BoTorch
73,16.85,0.0612249862088683,1.2644369724517326,4.629270440197075e-05,1.2168807457994235,0.626518377630415,4.445577722160287,0.2150201212986813,0.051398586790869,0.0663610642908733,0.6319827912698839,BoTorch
74,17.14,0.0509695346959455,1.4173086691715786,0.0,0.7515774703649115,0.5650125768557738,4.838000019519178,0.1203857215263122,0.0342035467205831,0.0004484587369923,0.8591680234811532,BoTorch
75,12.38,0.0036670611513382,1.2800188854544647,0.1188742881565175,0.9053801687279696,0.7164212575139086,4.59311027145794,0.1733088304559896,0.0178962066299316,0.0323431508901368,0.6465646093975242,BoTorch
76,13.78,0.0987758927727697,1.136864288105396,0.0,1.023491291379539,0.5441633877620438,4.433166189854648,0.0271523226533141,0.0456421523427932,0.0016341711044939,1.4985274455568676,BoTorch
77,16.37,0.033953944753644,1.47997500014354,0.0,1.0756522714329444,0.6893778704534804,4.680793024006891,0.0790622933006607,0.0829506238873951,0.0652928845004275,0.2876937028141538,BoTorch
78,17.32,0.0094189986072879,1.405923814739987,0.0,1.428102433279948,0.4989269548560027,4.599782201881412,0.0478597826225985,0.0005154459258719,0.0040570213875876,0.3302688851523909,BoTorch
79,23.65,0.0014861525871232,1.2693283166260405,0.0,1.2858049244682408,0.7709179199599261,4.4289184699760575,0.021391834898018,0.01461432645174,0.0,0.3912757197527304,BoTorch
80,22.22,0.0,1.338264791068303,0.0,1.4766021320684652,0.8102745212597682,4.267010734274066,0.0731323381945931,0.0,0.0316503503392659,0.6126497817364192,BoTorch
81,21.39,0.0,1.0682265765908747,0.0,1.6914633742072895,0.7789263147254101,3.48074909752987,0.0,4.736579062521336e-05,0.0,0.3156105721473193,BoTorch
82,21.32,0.0,1.2186243707947293,0.0242862976831377,0.6474548598488938,0.7976095267744344,3.702276481424752,0.0157541911356886,0.0,0.0054845802552193,0.5986369655223257,BoTorch
83,22.17,0.0,1.1673235347701263,0.0,1.432070990528342,0.6604133149114866,4.332495875301989,3.313974943595021e-05,0.0,0.0,0.3093272665881377,BoTorch
84,18.87,0.0,1.225759359997345,0.0,1.723345806935995,0.8881957238834735,4.596429580182782,0.0,0.0,0.0320829075198232,0.9044283357534594,BoTorch
85,9.33,0.0,1.2021227636709757,0.0,0.9154944176719751,0.960888260994388,3.795643673823908,0.0,0.0,0.3671752088970919,0.2057081462330859,BoTorch
86,23.1,0.0387027015281185,1.135784532432896,0.0225287291552561,1.3585518256913869,0.7912464283500863,3.549013278544386,0.0012495426405514,0.00868070948564,0.0,0.622880652432017,BoTorch
87,16.45,0.0700725765799123,1.268413903247012,4.802951063912052e-05,1.7056472290902205,0.8332539757625019,3.9214184539500447,0.0,0.0637086636265983,0.0216215737708004,0.775718669356477,BoTorch
88,17.2,0.0,1.1466608730449055,0.0113717510163597,0.8265488722215195,0.9853778135946596,4.690082830065375,0.2466619755755009,0.0,0.053395840083712,0.2905684666143602,BoTorch
89,21.97,0.0328170073006025,1.41314194891621,0.0047022628314456,0.9384714838505044,0.7752232594528975,4.242872632986048,0.0,0.0,0.0,0.2893118578986705,BoTorch
90,18.43,0.0,1.3015386037792844,0.0202062312374332,1.536298851674491,0.6656002269776361,4.170040143819463,0.2001302179493541,0.0,0.0029445879125176,0.6326897936095213,BoTorch
91,24.02,0.0,1.2089533485716448,0.0,1.2653825282323008,0.953069697461786,4.268882651663763,0.0,0.0,0.0,0.7280514382370749,BoTorch
92,0.04,0.0231498933770564,2.7312593323956014,0.4826406657143045,1.164713460506097,0.873435954247378,4.496219203472052,0.0403105785782981,0.0659275805218452,0.6046244243595033,1.3768052424828705,BoTorch
93,23.59,0.0,1.1969315009253048,0.0,0.8428258431102215,0.8872912525843836,4.099120025963034,0.0,0.0,0.0441454962387399,0.7200559608971122,BoTorch
94,23.11,0.0,1.141754936209665,0.0,1.3479559492585904,0.8550391330382399,4.551336728828174,0.0,0.0111584569228027,0.0,0.2063777967589626,BoTorch
95,0.02,0.1403613189934848,1.608588278370787,0.078130893553775,2.2470681874887317,0.5460243491283078,3.589521408382621,0.860302948374705,0.6000602065859163,0.2699345387744272,0.230620292066579,BoTorch
96,21.57,0.0,1.168920151205934,0.0,1.4968413891182188,1.045293247715973,3.714943948961933,0.0707853289744671,0.0,0.0,0.4947942293397578,BoTorch
97,25.43,0.0,1.1508617376813943,0.0,1.1971964904611756,0.9088086109025112,4.026873307956908,0.0785641000802544,0.0,0.0,0.5470100858903373,BoTorch
98,0.0,0.6933656243876039,0.9513481059753054,0.9984497622448713,1.1197441192196051,0.3365108633626278,4.159852871893804,0.302131158828875,0.6207447556918201,0.8661977676065606,0.2955361846638034,BoTorch
99,0.0,1.0372047880809974,1.4046396306118931,1.9643968108869192,0.0,1.9633952209627965,3.2378669922161643,0.2857174637103162,0.3037580719074621,0.2102100929834963,1.0299760818590546,BoTorch
100,22.39,0.0,1.3776880899995758,0.0,1.1059676621107215,0.7464314757674937,3.947376925950944,0.0,0.0,0.0,0.4763428432433523,BoTorch
101,22.66,0.0,1.1890996800400184,0.0,1.3686191107319292,0.8231186203001056,3.5009491849521246,0.0821201056652298,0.0,0.0,0.6439158751125896,BoTorch
102,24.14,0.0,1.201368268453154,0.0,1.310025475449953,0.921978609223468,3.753444701876116,0.0,0.0,0.032869564729134,0.4512383027614357,BoTorch
103,23.67,0.0294972581042718,1.326532478530282,0.0,1.0894148327931592,0.7917544872263624,4.328276646069384,0.0,0.0,0.0,0.5647392039608474,BoTorch
104,22.84,0.0133377036434329,1.2642302490267163,0.0,1.2562515850153255,0.9337608787519708,4.664043631552346,0.0,0.0,0.0,0.1997060998886164,BoTorch
105,25.8,0.0,1.1503137882017778,0.0,0.9621464553853226,0.86297260840303,4.193798987464962,0.0,0.0,0.0,0.7069493845688058,BoTorch
