iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,cum_regret_0,cum_regret_1,cum_regret_2,cum_regret_3,cum_regret_4,cum_regret_5,cum_regret_6,cum_regret_7,cum_regret_8,cum_regret_9,mean_cum_regret,std_cum_regret
1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.049999999999999996,0.0,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,0.0,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,0.0
2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.049999999999999996,0.0,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,0.0,66.36,66.36,66.36,66.36,66.36,66.36,66.36,66.36,66.36,66.36,66.36,0.0
3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.049999999999999996,0.0,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,0.0,99.53999999999999,99.53999999999999,99.53999999999999,99.53999999999999,99.53999999999999,99.53999999999999,99.53999999999999,99.53999999999999,99.53999999999999,99.53999999999999,99.53999999999999,0.0
4,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.049999999999999996,0.0,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,33.18,0.0,132.72,132.72,132.72,132.72,132.72,132.72,132.72,132.72,132.72,132.72,132.72,0.0
5,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07000000000000002,1.4628472785736255e-17,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.15999999999999,7.489778066296963e-15,165.88,165.88,165.88,165.88,165.88,165.88,165.88,165.88,165.88,165.88,165.88,7.489778066296963e-15
6,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07000000000000002,1.4628472785736255e-17,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.15999999999999,7.489778066296963e-15,199.04,199.04,199.04,199.04,199.04,199.04,199.04,199.04,199.04,199.04,199.04,1.4979556132593925e-14
7,0.12,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07500000000000002,0.015811388300841896,33.11,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.16,33.154999999999994,0.015811388300840997,232.14999999999998,232.2,232.2,232.2,232.2,232.2,232.2,232.2,232.2,232.2,232.195,0.015811388300855978
8,0.12,0.07,0.07,0.07,0.07,0.07,0.35,0.07,0.07,0.07,0.10300000000000002,0.08819800955174038,33.11,33.16,33.16,33.16,33.16,33.16,32.879999999999995,33.16,33.16,33.16,33.12699999999999,0.08819800955174069,265.26,265.36,265.36,265.36,265.36,265.36,265.08,265.36,265.36,265.36,265.322,0.10400939785259666
9,0.12,0.07,0.07,0.07,0.07,0.07,0.35,0.07,0.07,0.07,0.10300000000000002,0.08819800955174038,33.11,33.16,33.16,33.16,33.16,33.16,32.879999999999995,33.16,33.16,33.16,33.12699999999999,0.08819800955174069,298.37,298.52,298.52,298.52,298.52,298.52,297.96,298.52,298.52,298.52,298.449,0.19220740740433734
10,0.12,0.07,0.07,0.1,0.07,0.07,0.35,0.07,0.07,0.07,0.10600000000000001,0.08745792639257398,33.11,33.16,33.16,33.129999999999995,33.16,33.16,32.879999999999995,33.16,33.16,33.16,33.12399999999999,0.08745792639257428,331.48,331.67999999999995,331.67999999999995,331.65,331.67999999999995,331.67999999999995,330.84,331.67999999999995,331.67999999999995,331.67999999999995,331.573,0.2796653337969116
