iteration,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
44,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
45,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
46,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
47,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
48,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
49,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
50,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
51,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
52,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
53,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
54,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
55,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
56,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
57,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
58,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
59,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
60,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
61,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
62,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
63,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
64,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
65,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
66,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
67,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
68,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
69,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
70,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
71,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
72,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
73,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
74,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
75,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
76,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
77,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.14
78,0.5,0.5,1.0,0.0,0.0,1.6,0.75,0.25,0.5,0.25,0.04
79,0.0,0.0,0.75,0.0,0.25,2.4000000000000004,1.0,0.0,1.0,0.0,0.04
80,1.0,0.25,1.0,0.5,0.75,1.0,0.25,0.0,0.25,0.0,0.01
81,0.25,0.25,0.0,0.75,0.5,2.0,0.5,0.0,0.5,1.0,1.04
82,0.25,0.75,0.0,0.75,0.25,1.6,0.5,0.0,1.0,0.0,0.49
83,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,1.25,0.11
84,0.0,2.5,0.0,0.0,0.0,5.0,1.25,0.0,3.75,0.0,0.0
85,3.75,2.5,0.0,0.0,0.0,5.0,1.25,2.5,0.0,1.25,0.0
86,3.75,0.0,0.0,0.0,0.0,5.0,1.25,3.75,0.0,0.0,0.0
87,2.5,0.0,0.0,0.0,3.75,5.0,0.0,2.5,1.25,1.25,0.0
88,0.0,3.75,0.0,0.0,0.0,5.0,3.75,0.0,2.5,1.25,0.0
89,3.75,0.0,0.0,0.0,1.25,5.0,3.75,2.5,3.75,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,5.0,2.5,0.0,3.75,1.25,0.0
91,2.5,0.0,0.0,0.0,1.25,5.0,1.25,0.0,0.0,1.25,0.0
92,1.25,0.0,0.0,0.0,0.0,5.0,0.0,2.5,0.0,1.25,0.0
93,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.66
94,0.0,1.25,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,6.39
95,0.0,2.5,1.25,1.25,0.0,5.0,0.0,0.0,0.0,0.0,0.01
96,0.0,1.25,0.0,1.25,0.0,5.0,1.25,0.0,0.0,1.25,2.09
97,0.0,1.25,0.0,1.25,1.25,5.0,1.25,0.0,0.0,0.0,1.93
98,0.0,1.25,0.0,1.25,0.0,5.0,0.0,0.0,0.0,1.25,8.39
99,0.0,1.25,0.0,1.25,1.25,5.0,0.0,0.0,0.0,1.25,9.6
100,0.0,1.25,0.0,1.25,1.25,5.0,0.0,0.0,0.0,1.25,9.6
101,0.0,1.25,0.0,1.25,2.5,5.0,0.0,1.25,0.0,1.25,0.0
102,0.0,1.25,0.0,1.25,1.25,5.0,0.0,0.0,0.0,1.25,9.6
103,0.0,1.25,0.0,1.25,1.25,5.0,0.0,0.0,0.0,1.25,9.6
104,0.0,1.25,0.0,1.25,1.25,5.0,0.0,0.0,0.0,1.25,9.6
105,0.0,1.25,0.0,1.25,1.25,5.0,0.0,0.0,0.0,1.25,9.6
