iteration,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
44,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
45,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
46,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
47,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
48,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
49,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
50,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
51,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
52,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
53,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
54,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
55,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
56,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
57,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
58,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
59,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
60,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
61,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
62,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
63,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
64,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
65,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
66,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
67,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
68,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
69,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
70,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
71,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
72,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
73,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
74,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
75,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
76,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
77,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
78,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
79,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
80,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
81,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
82,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
83,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
84,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
85,0.0,1.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.25,8.93
86,0.5,0.5,1.0,0.0,0.0,1.6,0.75,0.25,0.5,0.25,0.04
87,0.0,0.0,0.75,0.0,0.25,2.4000000000000004,1.0,0.0,1.0,0.0,0.04
88,1.0,0.25,1.0,0.5,0.75,1.0,0.25,0.0,0.25,0.0,0.01
89,0.25,0.25,0.0,0.75,0.5,2.0,0.5,0.0,0.5,1.0,1.04
90,0.25,0.75,0.0,0.75,0.25,1.6,0.5,0.0,1.0,0.0,0.49
91,2.5,0.0,0.0,1.25,0.0,5.0,0.0,2.5,0.0,1.25,0.0
92,3.75,2.5,0.0,2.5,1.25,5.0,2.5,0.0,3.75,0.0,0.0
93,0.0,3.75,0.0,1.25,0.0,5.0,0.0,0.0,1.25,1.25,0.01
94,2.5,0.0,0.0,1.25,0.0,5.0,2.5,3.75,3.75,0.0,0.0
95,3.75,3.75,0.0,0.0,3.75,5.0,2.5,0.0,2.5,0.0,0.0
96,0.0,3.75,0.0,2.5,3.75,5.0,2.5,1.25,3.75,0.0,0.0
97,0.0,0.0,0.0,1.25,0.0,5.0,0.0,1.25,1.25,0.0,0.0
98,0.0,1.25,0.0,0.0,0.0,5.0,0.0,3.75,2.5,1.25,0.0
99,3.75,2.5,0.0,2.5,0.0,5.0,3.75,1.25,0.0,0.0,0.0
100,2.5,2.5,0.0,2.5,3.75,5.0,3.75,3.75,3.75,0.0,0.0
101,1.25,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,0.0,0.03
102,0.0,0.0,0.0,0.0,0.0,5.0,2.5,0.0,0.0,0.0,0.05
103,2.5,2.5,0.0,0.0,1.25,5.0,0.0,1.25,2.5,0.0,0.0
104,1.25,0.0,0.0,0.0,2.5,5.0,0.0,1.25,0.0,0.0,0.0
105,1.25,1.25,0.0,1.25,0.0,5.0,0.0,0.0,2.5,0.0,0.0
