iteration,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
44,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
45,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
46,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
47,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
48,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
49,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
50,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
51,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
52,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
53,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
54,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
55,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
56,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
57,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
58,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
59,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
60,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
61,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
62,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
63,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
64,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
65,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
66,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
67,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
68,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
69,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
70,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
71,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
72,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
73,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
74,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
75,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
76,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
77,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
78,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
79,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
80,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
81,0.0,0.0,0.0,1.25,0.0,5.0,0.0,0.0,0.0,0.0,2.62
82,0.5,0.5,1.0,0.0,0.0,1.6,0.75,0.25,0.5,0.25,0.04
83,0.0,0.0,0.75,0.0,0.25,2.4000000000000004,1.0,0.0,1.0,0.0,0.04
84,1.0,0.25,1.0,0.5,0.75,1.0,0.25,0.0,0.25,0.0,0.01
85,0.25,0.25,0.0,0.75,0.5,2.0,0.5,0.0,0.5,1.0,1.04
86,0.25,0.75,0.0,0.75,0.25,1.6,0.5,0.0,1.0,0.0,0.49
87,1.25,2.5,0.0,1.25,0.0,5.0,0.0,0.0,0.0,1.25,0.0
88,2.5,2.5,0.0,0.0,2.5,5.0,0.0,0.0,1.25,1.25,0.0
89,1.25,2.5,0.0,0.0,3.75,5.0,1.25,3.75,1.25,0.0,0.0
90,3.75,1.25,0.0,0.0,1.25,5.0,2.5,0.0,3.75,1.25,0.0
91,0.0,3.75,0.0,0.0,3.75,5.0,3.75,0.0,3.75,1.25,0.0
92,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.75,0.0,0.0,0.0
93,0.0,1.25,0.0,2.5,2.5,5.0,1.25,0.0,3.75,1.25,0.0
94,0.0,2.5,0.0,1.25,3.75,5.0,0.0,1.25,0.0,1.25,0.0
95,0.0,3.75,0.0,0.0,1.25,5.0,1.25,0.0,3.75,0.0,0.0
96,2.5,3.75,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
97,0.0,1.25,0.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,11.18
98,0.0,1.25,2.5,0.0,2.5,5.0,0.0,0.0,0.0,1.25,0.0
99,0.0,1.25,0.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,11.18
100,0.0,1.25,0.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,11.18
101,0.0,1.25,0.0,1.25,2.5,5.0,0.0,0.0,1.25,0.0,0.02
102,2.5,3.75,0.0,0.0,2.5,5.0,0.0,0.0,0.0,1.25,0.0
103,2.5,2.5,0.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0
104,0.0,2.5,0.0,0.0,2.5,5.0,0.0,0.0,0.0,3.75,0.19
105,0.0,3.75,0.0,0.0,3.75,5.0,0.0,0.0,0.0,0.0,0.12
