iteration,uncertainty
5,7.556547052721897
6,7.330240734261205
7,7.067762221263992
8,6.80918405111662
9,7.238712171621716
10,6.8800668570932935
11,6.581005601880941
12,6.313881407768815
13,6.081645987174471
18,6.661964409188501
19,6.502886574938309
20,6.369353891477303
21,6.2335694123801675
22,6.108582098303014
23,5.9956985437618755
24,5.893518037791716
25,5.802346217702645
26,5.719688938164357
27,5.627934503204188
28,5.560109665413259
29,5.466736317289686
34,6.205315839001648
35,6.13368206518195
36,6.075332795525599
37,6.0083653547923594
38,5.948966197812413
39,5.8827847983385775
40,5.82293101775214
41,5.766925892213457
42,5.71009355079613
43,5.660151202719057
44,5.607732676416076
45,5.549377940714518
46,5.503963917341997
51,5.898092523160749
52,5.860079493719099
53,5.8155268181226125
54,5.774536469975118
55,5.744057747470947
56,5.704719601283919
57,5.664444609959958
58,5.621943996699131
59,5.597030091987862
60,5.559461979264619
61,5.51520155291802
62,5.478320025901324
67,5.767409874096459
68,5.739258942882046
69,5.7246642477827905
70,5.6945786051117
71,5.65764458441872
72,5.628250017736668
73,5.599794575287509
74,5.570222702696305
75,5.549010361673113
76,5.514637140954868
77,5.487923207220758
78,5.461361926619036
79,5.438953859171668
84,5.616653069118463
85,5.58755342670942
86,5.566413822096934
87,5.545408186873485
88,5.520352649373989
89,5.503006798011634
90,5.47880015908683
91,5.458063544569924
92,5.446435235930233
93,5.425099719186471
94,5.402322739191347
95,5.381633875679015
96,5.361509020134329
97,5.3450134245340655
99,5.449409365557442
100,5.428020890333787
101,5.421043076516483
102,5.399231192512852
103,5.384669406299526
104,5.370888311484223
105,5.354045696116143
