iteration,uncertainty
5,1.284463716887324
6,1.483447799018431
7,1.4043972488769199
8,1.471365514396411
9,1.3876261393814697
10,1.343540754871247
11,1.3709513135528302
12,1.3793916566749111
13,1.3408426388836687
18,2.19732313370568
19,2.495468061125529
20,2.6711214383198123
21,2.8049296046059418
22,2.8575318292841576
23,2.87912399761062
24,2.9010349222916085
25,2.9266826288903656
30,3.1535397664436315
31,3.158808002252354
32,3.1643322374474474
33,3.1860134576796
34,3.198880222655816
35,3.2450961720344367
36,3.254380385746766
41,3.1867509340361067
42,3.196996329162146
43,3.164991306605783
44,3.168049351853013
45,3.1542551658120543
46,3.1575186794708294
47,3.1449931038111885
48,3.2140412348532403
49,3.184524183112866
50,3.164664056831534
54,3.2233380342883438
55,3.293360353565475
56,3.347421304268697
57,3.3334554482554086
58,3.315171286710118
59,3.3634707341744523
60,3.405243238829547
61,3.4094269199627614
62,3.3976040431271337
67,3.479287947596499
68,3.5229015284934473
69,3.5278015637858653
70,3.518467735169777
71,3.5532245322763063
72,3.573809259519819
73,3.598328603608633
74,3.6381559003951276
79,3.7607315529964733
80,3.7527677489232185
81,3.731351543188071
82,3.714689163497828
83,3.6981990410220402
84,3.726149428411032
85,3.7074653240847213
88,3.7230742726881
89,3.7511464888845416
90,3.7750323244035586
91,3.7545037163936947
92,3.7786277809986264
93,3.799981564843019
94,3.8209711776671305
95,3.837078681126102
96,3.857360941150102
97,3.8398017863894145
101,3.9089733450145117
102,3.9298927580431235
103,3.9127016037307176
104,3.926970085584608
105,3.9407550597902516
