iteration,uncertainty
5,1.8281861360760119
6,1.6864834633705192
7,1.79286848032841
8,1.7279441858390565
9,1.685547571943299
10,1.6781579931579742
11,1.6819862113522412
12,1.6193182663789791
13,1.746463733912522
18,4.877569499900832
19,4.755558469951188
20,4.639536845125852
21,4.528649103520552
22,4.428881535341546
23,4.331691443396585
24,4.2413182461585865
25,4.1563884677235485
30,5.108502445161555
31,5.0278637147219465
32,4.952789822649733
33,4.883492815304867
34,4.811147976440817
35,4.754537449894426
36,4.688378888140883
37,4.627667805624218
38,4.571632507608835
39,4.513190077525098
44,4.969822942993461
45,4.919439375566182
46,4.870748497538262
47,4.825419456454719
48,4.779481919091781
49,4.731915625766687
50,4.693460961976356
51,4.650714401430389
52,4.611876147055668
53,4.570122067788405
54,4.528507748208095
59,5.075677163681947
60,5.042685713651669
61,5.006334830582579
62,4.975990476128581
63,4.945509089028129
64,4.911131795790557
65,4.877441404001429
66,4.857040959331555
67,4.824710938954189
68,4.796696580324118
73,5.027334769645727
74,5.004957942756331
75,4.978305548516936
76,4.947581559378127
77,4.928484812441004
78,4.901837404568192
79,4.879889318413894
80,4.850547894551676
81,4.822346843824938
82,4.801108746189659
83,4.786851799197252
88,4.985001838041901
89,4.960225956694842
90,4.934592609499368
91,4.9169628297255015
92,4.892330937776343
93,4.870261225007627
94,4.857594970492042
95,4.8442166689956325
96,4.823588839363343
97,4.800600500175943
98,4.784764742795253
99,4.766411929423342
100,4.85241204334474
101,4.842998119877339
102,4.821660576324368
103,4.804178272913198
104,4.784643292095806
105,4.764819869192118
