iteration,uncertainty
5,3.325384284560207
6,3.1602219199501382
7,3.0601205325067484
8,2.864692148833789
9,2.704855798169079
10,2.6374139821339946
11,2.5198777059398263
12,2.4159653292674172
13,2.3217769184767936
18,4.82937907917129
19,4.701024113685392
20,4.670982481234543
21,4.599952908486039
22,4.49439484030778
23,4.400155173596775
24,4.314359064967447
25,4.240102797198653
30,4.947948140198178
31,4.867755193073375
32,4.793640902991761
33,4.72045734096485
34,4.650536245329217
35,4.583773751747501
36,4.519840999166983
37,4.463071564941728
38,4.406777624444667
39,4.354132491915066
43,4.5115962423972285
44,4.462875985479122
45,4.413134992736324
46,4.365555443869074
47,4.3213854049877005
48,4.278591102908252
49,4.2360184505672605
50,4.194004631941298
51,4.153276262462594
52,4.11472111299098
53,4.076473692870867
57,4.083788215104012
58,4.05006869451098
59,4.020319890774067
60,3.9888644429017703
61,3.9596885665298194
62,3.933056353553191
63,3.9019416312033166
64,3.875093495677709
65,3.8469456596270057
66,3.8194789663752498
67,3.796315480715881
68,3.776185891241681
71,4.071291957692601
72,4.050904923564937
73,4.072668294110615
74,4.052251879588039
75,4.0713573118611235
76,4.051129428269214
77,4.0646353892859635
78,4.038981048787828
79,4.018739507919783
80,3.9968119071258696
81,3.9721014907631993
86,4.4607649295173495
87,4.435399174768192
88,4.411342714809826
89,4.391605832295903
90,4.369167759610657
91,4.346832438622952
92,4.3249127691055245
93,4.304130631267585
94,4.283070612675116
95,4.260984163266427
100,4.650626774957062
101,4.628772831004834
102,4.609248516226925
103,4.593614435833483
104,4.5748312839458505
105,4.555805936307003
