iteration,uncertainty
5,2.814497297920181
6,2.7251468869687656
7,2.6580337753723917
8,2.4877577222018625
9,2.4150634426653816
10,2.3441127169622455
11,2.2575790441302095
12,2.1970537935108445
13,2.3024276713431635
15,2.802895976928623
16,2.865594712141717
17,2.7802554403979034
18,2.843045471618903
19,2.89536773941438
20,2.8220728391781162
21,2.754064503427753
22,2.7119201094896055
27,4.267710396776194
28,4.193370980514779
29,4.124590727532148
30,4.055342792843463
31,3.9956881766299137
32,3.9385525298087463
33,3.8821214414144283
34,3.8260615068928336
39,4.290598039157257
40,4.236875261040077
41,4.1888364766580155
42,4.139903608924574
43,4.094227956083976
44,4.048548233495183
45,4.00333641801662
46,3.9621275845078197
47,3.9274366437979458
48,3.8867609729171644
53,4.269887800483164
54,4.236423438252942
55,4.201673670022909
56,4.1683651390458625
57,4.1372453191383
58,4.10244293069479
59,4.068806444562953
60,4.036960797610647
61,4.005183387027739
62,3.97338183708414
63,3.947232929689283
68,4.142908665006056
69,4.11324682125636
70,4.087119793695693
71,4.066159039257011
72,4.043012552500039
73,4.017340835444085
74,4.001705012422814
75,3.9767080709404428
76,3.9528039781100657
77,3.92968400176759
78,3.905335011115408
79,3.881167636418747
84,4.13201438722197
85,4.110052000204108
86,4.092086324460772
87,4.072269377691662
88,4.050885790648734
89,4.032281797455459
90,4.011462255308617
91,3.990776035738745
92,3.971289199109271
93,3.951168949469783
94,3.93506389524102
96,4.00237652752156
97,3.983425107784674
98,3.966417352895043
99,3.947519780896521
100,3.928750390696765
101,3.9153205889659817
102,3.896641374114635
103,3.8889875350398353
104,3.877161305340455
105,3.861846080770761
