iteration,pitch_deg,yaw_deg,v0,spin_rpm,spin_axis_deg,h0,mass,target
1,-5.709034228578265,151.80272667946218,22.491859654316492,2272.5358504413875,-16.353239327753386,1.446875582495539,2.0444911178049723,0.0
2,58.87575968853834,-81.13824394183922,19.151225125914216,2494.926521068151,-71.70287064558539,1.7284867449325256,9.311319274830812,0.0
3,24.74643883191858,-45.60588715285104,12.763002969224887,791.0562351765265,-118.14455664435062,0.164005787428793,5.316538237609181,0.02
4,37.11738037673142,171.70804262634715,36.75973156185105,251.9959791646176,134.72365661256168,1.096014291288739,5.577403716117472,0.0
5,81.48878562074823,121.79185707305999,9.80046487905987,811.3297268558698,-2.606170450534165,1.0424769743283977,1.8358003035505908,0.0
6,15.26076495373345,-27.452706161982775,49.05393710776231,1211.209963375737,125.31573370802965,0.28487492901966516,2.9758248813042836,0.03
7,9.061702824644243,3.6186989477495217,25.64547270396745,2801.701940171559,-142.05140530062664,0.8490512598315999,0.4440364266462913,1.5
8,-12.74335539476525,-95.75298406212117,4.933333939569903,1626.16032913413,102.83653086342088,1.9440891003780285,6.881414923245505,0.0
9,53.05211275615085,-124.22215343931202,30.12115803977839,147.9909128267113,-162.8792559770355,0.6873579223722006,3.6918363909604066,0.0
10,49.950765735979246,-153.50274636692816,43.704177079452094,1123.2484039949536,26.702001931260014,1.204597987219866,8.444587311244197,0.0
11,89.01242588995947,91.8113334110675,42.46226154898039,1965.9095058712958,-100.28971620093805,1.5899364329581152,0.6814585395838703,0.0
12,-23.868825972546425,75.25330051352074,0.21509547135683724,1475.8426958556504,-36.23057140849875,0.4100816225504353,9.781210730325597,0.0
13,72.87730263184386,53.87119100164168,28.132956710336476,2647.7104489360527,70.9804376992868,1.80213824411233,7.498627218505714,1.02
14,26.55173566835282,24.239197490371538,36.34617711697252,2172.1159510608,37.60628758554074,0.008277410014775303,6.1830055667903965,0.06
15,-18.86369310045456,-177.01075342140186,14.04668513882765,455.06756710214273,166.81519505647015,0.5701755340678272,4.434705851488399,0.0
16,0.8005741042381103,-154.90318393753785,47.590807847976876,991.0305892730223,174.11730241195588,0.08020115083818405,0.9541533879723154,0.0
17,26.312054943080607,22.7028734588257,8.101143473202528,2620.6168793826946,56.11747706809099,0.7312552395408484,0.6285959716672482,0.01
18,43.29834484124139,31.09257318227073,26.97558812124468,1831.4870394191623,-162.967745003006,0.9513314716931294,1.806601132478646,0.09
19,63.17031252026029,31.34941553353313,6.69855303033302,1960.11284064745,-131.27345742391265,1.3417251523304632,1.6379509119101479,0.01
20,28.786005107312658,-68.97580410521118,7.143609179904752,201.70721707817358,-146.65237676625412,1.3417251523304632,2.476773708056002,0.01
21,2.3785132094246277,31.34941553353313,26.217575241010397,2237.7227805917323,-134.86414201497408,1.3417251523304632,4.1716323229286,0.08
22,0.7439200744413501,-23.730195275309647,11.460868268870819,1972.1072419368925,-149.9831668264985,1.5074644584655459,4.1716323229286,0.02
23,48.2441185460161,40.05180113783135,7.110820291507736,2043.5045603573478,82.3100562415315,1.6975385169579948,4.544015648888508,0.01
24,31.052324108482956,31.34941553353313,7.5603814256426425,2209.184135754523,-156.0934554555466,1.28475102503805,4.1716323229286,0.01
25,57.611391284140566,25.421491606097696,6.676095833885478,1990.8448347918409,-137.03412815719605,1.3417251523304632,7.847407740198399,0.01
26,26.40640083960276,87.58551370742859,21.375011074308933,1302.0997564985107,-130.6326676890338,0.9411693828185945,4.891727732995299,0.0
27,7.684047242354126,-2.595054084605266,27.017997339169614,1165.2917132565544,-122.72312087955305,0.24295575948743037,4.598974729741688,1.41
28,41.40382710334226,23.722943745528966,10.810554503984473,1970.1837643450403,-125.69280006070875,0.7235214089979161,2.571445116192696,0.04
29,24.145046043617505,-49.44569736661336,7.548398068504888,1848.813165876853,54.04396629417808,0.2952900881787378,2.596547678147374,0.01
30,14.458846534584577,17.525158478524798,28.076312937613032,37.29798154199632,-136.70517925377143,0.21758642908727582,4.157875222441694,2.54
31,6.635417109934901,-63.54341243242135,26.402058638887265,39.18904794568841,-143.36749792489735,0.5449544365263532,4.374447549001661,0.01
32,50.259521270701306,-8.066720461601976,18.554693155635853,1891.7359841849336,-137.52273941181488,0.13088514979761184,4.75590877464345,3.89
33,3.3642516369402857,7.145855966710583,34.578325653649344,707.5549442334301,35.05270668819301,0.1716314290603328,1.995632905193695,0.07
34,6.2427096725560896,3.737607278570504,29.452158750368092,702.3454808532716,29.714879169892008,0.977739036490398,1.7972764030231179,0.38
35,37.37099929835479,-69.11649558791441,25.980740226862636,2700.066320455066,-60.3646373757364,0.5757928451736863,6.332380642850761,0.0
36,1.54488497275615,7.145855966710583,10.247924468269137,2594.595255559092,66.84760807384343,0.9038413460372159,7.296873368627731,0.01
37,31.750553138321134,44.913565591395006,24.197979368530085,780.1646244623316,-153.307076544763,0.5757928451736863,2.0180662932799334,0.05
38,28.927080083892495,-22.306940888898744,13.663217553299468,1264.4822418396354,110.921830248994,0.09531425771876437,3.8754930593462804,0.06
39,6.601286089943629,-3.434247752859891,24.197979368530085,2814.995497264555,-139.13965112328836,0.09694004075087286,4.380297294664704,1.59
40,12.77855887626492,1.3999460929479755,23.72129578616903,1278.5925932141183,-127.05436042672271,0.5077444344811469,2.6253341356909314,5.25
41,41.13419937308831,-19.13236786179547,36.504236092895006,2694.2459447990036,-132.64050589489696,0.024838032871746393,1.4468557845740433,0.18
42,8.67004623757791,0.7252231443234232,32.269051705605655,1117.8813634393287,-132.64050589489696,0.29201700422349897,0.43667035608304267,12.17
43,31.976885011912305,-5.42613666689522,11.84653227445152,1302.239666459413,60.53666044782435,0.32746201700613053,7.432225785877868,0.05
44,9.37633415082708,27.808410065027044,17.834175507013892,2462.5780159344827,34.244766220520845,0.17060739777900918,4.208218766576916,0.03
45,45.51583475485794,-3.2726611475719114,17.834175507013892,2323.8270022353354,-132.0568416002801,0.03839593700595637,4.236919464183055,3.77
46,58.23978594741052,-3.2726611475719114,28.099791663783318,1251.6953071805553,24.807148327258467,0.32746201700613053,4.29994747002421,6.06
47,6.21479601715851,-1.8089877908644594,34.76903156080793,1420.8044012616208,-131.08171784984293,0.9123589139936101,3.2063421297322034,50.39
