iteration,pitch_deg,yaw_deg,v0,spin_rpm,spin_axis_deg,h0,mass,target
1,4.48385912392412,-96.45180183400431,32.13327310289894,1112.8624310378646,164.17840133413046,0.8655018186502895,8.072888273626843,0.0
2,39.401546638065,-152.71671592927993,12.330358984956508,970.9983778267055,56.94622035319813,1.29790609386559,0.7312215829231827,0.0
3,51.59658582238218,-5.648619806800298,48.97837055690067,2756.6897458323383,3.3191835700249044,1.3775885419966738,9.225904505522937,0.0
4,21.773029177812866,123.15156383534656,34.13417040546554,71.19743729072651,104.41795992449642,0.09213859424175169,1.4699224442456784,0.0
5,-5.097086636482722,95.73403067740287,23.909574110852613,1357.8786509736447,-117.74526985079999,1.7808723585745936,5.985520704633024,0.0
6,-18.23651353193461,-176.46593871664854,5.966482046386559,2397.6439389556804,116.45594948307473,1.11191985296226,3.1783872542371037,0.0
7,87.3886516922684,51.743796022449516,39.722231044233176,1651.1713571999383,-41.14463221796143,0.43041565750602545,7.568179023915342,0.0
8,49.17027616588648,138.04889872236333,22.854055093687013,1468.3463383880041,-13.862477627046985,0.1892439990285677,3.7101444033694952,0.0
9,69.80680607451207,-53.96678935291729,7.539029511751429,1990.9009409016942,152.08101887545007,0.26906496337986024,4.3794118614279185,0.01
10,11.42666539740717,22.783056295570503,17.422490908354938,2985.8410860296704,23.962088072882494,1.4996845355279784,5.061433473018966,0.09
11,28.27782461284518,64.05530956154806,40.61887518092553,558.9181875268001,-105.77500208490915,1.6557007879497538,9.877868866153628,0.0
12,-28.341142043950967,-66.10459131547063,28.890563988930218,316.74170202609713,-72.13000849033683,0.6436781397228746,0.10989297506154315,0.01
13,75.44130840630794,-115.31846682212596,13.432420588579602,788.2110105851602,-158.9328844131397,0.9645297267546266,6.508463438528945,0.0
14,64.3311939187718,179.46251434885136,2.2366220809510504,2584.9928500697397,-147.3057725674579,0.7991674268933024,2.383223032427309,0.0
15,-13.084377340650573,-25.551378023876026,45.56791451141115,2178.324663554303,61.096443549784425,1.9975532590642717,7.003174825561649,0.02
16,27.17811414660405,-52.07752527656171,6.692656792415855,803.9980700509439,-62.70057742904585,1.7878245425093686,7.52502117470883,0.01
17,27.17811414660405,-77.42990673142322,40.197990612839774,955.1445885364261,-154.6042943258612,1.4913105974208787,3.8632746898320116,0.0
18,-12.765903375626225,104.63238984450216,27.02599869447803,216.4522363370057,-146.08066305875298,1.157627323770371,4.86178034558103,0.0
19,-9.040983812810254,-46.426527238399345,27.02599869447803,1288.2691743549894,16.40847493744124,0.2341115189917031,3.7544974317531987,0.01
20,-14.402672765268047,-52.07752527656171,10.282952709377518,581.9792241099583,110.55501138160838,0.19609351328477914,3.4641200695316843,0.0
21,-16.12165646924012,-49.38679187134659,24.381900765209867,2568.704857304987,29.465130925476483,1.157627323770371,2.9055131968147156,0.01
22,-28.23652309301103,41.98933076613574,5.696652862351907,1288.2691743549894,110.55501138160838,1.157627323770371,5.723898824404715,0.01
23,17.56623776871345,-61.57260088676861,27.02599869447803,1276.1917978858469,149.4246062089816,0.3162774997029075,5.723898824404715,0.0
24,-16.20572059707793,44.266151640195055,12.280589067542682,300.173011252934,-22.621246731860026,1.4786209642450239,0.24066308617428614,0.01
25,-16.897604084340507,51.87924499304096,27.757769017682854,821.9796206261492,162.4954190126963,1.3554662686475463,5.436485531002064,0.01
26,-20.101229582772408,-56.591044082302645,27.320141265841094,1288.2691743549894,106.21772291192363,0.22956585553035577,5.44812203209001,0.0
27,-19.1288341681794,-40.30257248692719,20.099657544496022,733.4306377277007,117.4689171092952,1.8908508611254309,0.17658000945592045,0.01
28,-21.88032629332288,127.29483111816542,20.929765849578782,901.2675183376971,-55.43800534368052,1.3946016333071192,5.723898824404715,0.0
29,32.34599296964159,-42.04150820513473,22.06646538904158,1215.0730499942226,18.90878270263633,1.157627323770371,2.378423748704724,0.11
30,-13.0593934502368,-161.75319875221152,27.193443898747685,2009.9830380422857,-61.138132083969055,1.389085087504841,3.1171416362573554,0.0
31,65.4286695099017,-8.181220855965304,12.112306114213618,927.659150320254,55.28680661436252,1.1083732373869628,2.449852804032499,0.04
32,-19.86586806410029,42.9502849417397,27.13469562839265,570.1670219593387,-58.954964959591194,1.3209245270395193,3.1017571309801757,0.01
33,31.820065061078814,-92.74377654871753,36.33712577036114,374.9934072946405,147.73149890943444,0.3785575006899769,2.5431393368351736,0.0
34,41.179126682191004,21.23365471656286,23.939756803352104,1214.302500548254,7.688291513827714,1.5477354311977665,2.2834781587142396,4.64
35,21.85854471075582,-36.431539819857036,19.73866439144331,2408.995156860631,21.515992796914613,1.1268604409333016,2.835057772801984,0.07
36,67.03559391787401,-26.794158687006128,26.07531269653153,2017.4971616713472,98.81691130996917,0.908401116759822,0.5721987690454503,3.48
37,52.71210492040378,1.101165388236654,18.391568922580806,1615.9984182262647,-5.370777091864376,1.911214855462686,2.6005158969109816,2.15
38,55.985859779390765,-29.908123757229422,18.27885618711353,1254.2347549554052,57.49584336024637,1.7006217515456061,2.683533062862197,0.29
39,55.985859779390765,-31.16459017353792,22.903817714252558,995.722749601709,52.29109721849924,1.146758959524155,4.806304626908662,0.52
40,-18.741636502284567,-30.624012821983634,9.151526598380947,1349.5895720143958,49.99246513575191,0.6382283294771618,0.5614764934162539,0.01
