iteration,pitch_deg,yaw_deg,v0,spin_rpm,spin_axis_deg,h0,mass,target
1,13.651245387233416,-134.15498086855357,8.37042251794629,214.4127304875749,-6.90283678808342,1.4019874365261216,7.032783945253729,0.0
2,64.25611385272518,103.74687886075623,39.75458776926881,1821.5213624825815,-51.36423880557743,1.5808890243371572,0.4001914714690059,0.0
3,-14.392871395182992,174.97503961146322,10.897639586236538,2269.7754459116804,48.504520862952546,0.8966959326005814,2.239619398705921,0.0
4,18.348403909460956,1.5475066517953735,49.7662249830411,2588.4537024354063,-109.98890445114137,0.40537237503290385,6.3098532830997955,0.0
5,3.300300538642219,-16.08080506169125,25.79884975757028,1061.6044976254316,14.506312124592398,0.7545748687386454,4.628927650138472,0.05
6,27.08704264471485,53.019061300092574,0.8630586453347914,2168.393269059701,-148.679122443381,0.2878107174625136,0.8577167155546915,0.0
7,79.12713980109207,-101.44055403576475,6.201776252725132,137.2361769533556,97.93001383960933,0.9497050614740911,1.9056090210916188,0.0
8,-29.040998321994525,112.82485633870073,30.094585676406734,1526.459403339308,-16.918554453786697,1.8345906239553866,5.452643374253333,0.0
9,82.27817481124868,-124.77143996113017,21.7250098607539,742.5900470637735,63.99149077576419,0.1503760655467432,5.2766403598608065,0.0
10,48.27240423184179,64.03773382901116,17.172320343068346,537.0694002472005,-90.70307032432456,1.1425579970642052,8.974728630823732,0.01
11,-6.764534520052909,-56.08589132912674,28.217550432162263,2645.0064369918155,174.45992962616816,1.6046275531858178,2.8398158133259592,0.01
12,71.2552490848643,-178.76466352703892,40.99829407011242,831.8877829027526,-157.09193534054086,0.6592477945264416,3.5113369758159467,0.0
13,55.562508536412864,23.597175219762136,36.14579192109576,1604.4095180686031,-72.06602514418606,0.02279985620336995,8.618690827677522,0.0
14,-1.8313236177427044,154.5052924702614,43.719195229707545,2910.837964257408,154.3548019617159,1.323133829024539,9.64116408976989,0.0
15,41.39546876395815,-64.41053563229862,15.212143052778288,1300.4434337963085,118.0005140341978,1.917264975812679,7.753707541237983,0.01
16,6.936442682808786,-4.154757807437054,14.624327999939595,1669.5537698037165,146.23022183018298,1.2353873586460151,5.296761677281971,0.03
17,-29.7979331552289,-14.335381031749634,20.039628544730693,364.31904480015515,46.55961598211385,1.0263737204324739,7.502055848127907,0.01
18,-19.26545608194125,-39.04721567521076,7.400921957512501,489.94179128693906,-105.825743285576,1.1588528769299602,6.504338972948803,0.01
19,-20.89941235994172,-126.87139991057545,3.8324223491172447,1801.2201559132195,-161.13427625657962,0.7959157691331785,7.617829141879908,0.0
20,2.212736361171263,47.09547160558088,14.758649429017886,1194.9240208679428,-98.0622046993897,1.0543226813816375,1.9443307388429363,0.01
21,3.788884484750799,38.432316703124805,28.394600810279567,574.4427545640583,-0.1217716780752447,0.863181726396063,0.39178274838082583,0.08
22,4.988984189028336,-2.072012017786456,5.803129549052994,1220.844316924297,86.21893158668544,0.879954339604597,0.8749486117731806,0.01
23,6.608849210089969,-127.68763367507508,21.543239255160334,1993.573143928573,95.62448948835177,0.30264506370192257,1.0131997632044725,0.0
24,1.7289145728395754,-79.41321240581651,27.23984518292888,232.83073548189603,86.21893158668544,0.970624137668986,1.751009048876276,0.01
25,5.366377609487245,-79.17870389445123,28.755616050730364,2002.2169496663307,0.7764693933814075,0.970624137668986,3.243902384877765,0.01
26,4.988984189028336,-39.808577491286144,33.00435523923608,1802.732884742782,-1.710810619140883,1.5491750988094182,0.9488951561675398,0.06
27,19.66515988413031,-69.07883821719258,20.60350608667895,599.5835355822444,6.056152415204332,1.270830947542788,3.596279024907785,0.01
28,-27.536938399276167,49.71590986649983,14.794803492484453,244.73975468601608,6.056152415204332,1.1294546037639668,2.9624071000982846,0.01
29,4.2086897342033005,-40.01767858091411,28.284651453830637,366.15961739926684,-78.90720966020407,0.9496718072645576,0.7260703294677402,0.07
30,-26.051198717120652,-74.13389415280427,11.886467057770137,807.5006786388778,-79.46992919782852,0.8120308291661099,0.3132261371084446,0.0
31,5.2976209310296385,-16.40127589456939,30.592031717829936,936.2261538142803,-39.90770338713084,1.9783818988801878,0.20089137419041292,2.35
32,40.69218997510333,-46.60534884496464,28.22824498789358,69.35614878128591,117.18465689219747,0.9340726332180438,5.818557395290471,0.0
33,2.9583565036304673,-2.9675184091984885,13.68063548298685,468.10332523535413,-39.47120722969248,1.5434654773258762,5.125231778127461,0.03
34,-5.551261218605944,-82.35431285803207,28.22824498789358,1253.2507245557035,179.5405645945421,1.0977225230584613,2.224723973789288,0.0
35,3.6548131803379413,-0.7564335708550252,9.011592904928218,253.3670537050728,50.245198542231776,1.8332368676980089,0.5384865215024954,0.01
36,4.00727281885895,-0.7564335708550252,28.933084914288493,468.10332523535413,46.92645269105594,1.5097112957822976,8.954878112606016,0.31
37,43.25609928578416,-19.157450448778526,28.079110976726813,581.2738151833946,100.69403628145301,1.965127216637296,7.464396002011905,0.55
38,6.362216507062041,-66.21227873314456,28.343216691067923,2629.478216175671,62.58578923752654,1.9158510306557759,3.7965007973708995,0.01
39,23.705378519804267,-10.110106090242423,29.17659067423384,356.4499803809849,-15.62159310690847,1.5088105391849989,5.828768630959724,4.89
40,46.5333225383953,-45.786362244459205,29.492120074255222,698.4404036587634,91.35931899629844,1.9551267869868878,7.05273897664329,0.0
41,19.953989561420485,4.882211908087324,28.85962472821993,2459.743879484271,43.44776199552478,1.3548247000081552,6.793251264876823,10.71
42,4.095087469779386,-1.5726638475136254,28.38231003206833,619.8115315571017,51.933227672156804,1.0340522239008512,1.741187431231168,0.14
43,15.100040830129196,41.44922730258687,29.97813550238973,2541.141979147108,-44.610484924601025,1.795669443672038,2.8583714532597324,0.0
44,3.1412427216857974,-7.063131939814193,29.97813550238973,1113.2133660242478,-33.99629226742276,1.5405990428789498,2.748369712913314,0.67
45,16.336284115098724,40.89250800865564,26.46793242942776,1641.4655804223678,-38.354532843254844,1.0404204542821018,0.5881865951613625,0.0
