iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,cum_regret_0,cum_regret_1,cum_regret_2,cum_regret_3,cum_regret_4,cum_regret_5,cum_regret_6,cum_regret_7,cum_regret_8,cum_regret_9,mean_cum_regret,std_cum_regret
1,0.689,1.283,1.362,1.109,1.361,0.539,0.845,0.829,1.058,1.439,1.0514,0.31367151962239453,21.25646745211334,20.66246745211334,20.58346745211334,20.83646745211334,20.58446745211334,21.40646745211334,21.100467452113342,21.11646745211334,20.88746745211334,20.50646745211334,20.89406745211334,0.3136715196223947,21.25646745211334,20.66246745211334,20.58346745211334,20.83646745211334,20.58446745211334,21.40646745211334,21.100467452113342,21.11646745211334,20.88746745211334,20.50646745211334,20.89406745211334,0.3136715196223947
2,1.683,1.283,1.362,1.353,1.361,1.967,1.473,2.504,1.058,1.469,1.5513,0.4133056576756078,20.26246745211334,20.66246745211334,20.58346745211334,20.59246745211334,20.58446745211334,19.978467452113343,20.472467452113342,19.44146745211334,20.88746745211334,20.47646745211334,20.39416745211334,0.4133056576756077,41.51893490422668,41.32493490422668,41.16693490422668,41.42893490422668,41.16893490422668,41.38493490422668,41.572934904226685,40.557934904226684,41.77493490422668,40.98293490422668,41.288234904226684,0.7269771772980024
3,1.683,1.283,1.703,1.353,1.361,1.967,1.473,2.504,1.115,1.469,1.5911,0.40218084655206215,20.26246745211334,20.66246745211334,20.242467452113342,20.59246745211334,20.58446745211334,19.978467452113343,20.472467452113342,19.44146745211334,20.830467452113343,20.47646745211334,20.354367452113337,0.40218084655206227,61.781402356340024,61.98740235634002,61.409402356340024,62.02140235634002,61.75340235634002,61.363402356340025,62.04540235634003,59.99940235634003,62.60540235634002,61.45940235634002,61.64260235634002,1.1291580238500647
4,1.683,1.536,1.703,1.353,1.362,1.967,1.473,2.504,1.208,1.469,1.6258000000000004,0.3758619131779353,20.26246745211334,20.40946745211334,20.242467452113342,20.59246745211334,20.58346745211334,19.978467452113343,20.472467452113342,19.44146745211334,20.737467452113343,20.47646745211334,20.31966745211334,0.3758619131779354,82.04386980845337,82.39686980845336,81.65186980845337,82.61386980845336,82.33686980845336,81.34186980845337,82.51786980845337,79.44086980845337,83.34286980845337,81.93586980845336,81.96226980845336,1.505019937028
5,1.683,1.536,1.703,1.407,1.362,1.967,2.031,2.504,2.081,1.469,1.7743000000000002,0.3648241737848217,20.26246745211334,20.40946745211334,20.242467452113342,20.53846745211334,20.58346745211334,19.978467452113343,19.914467452113342,19.44146745211334,19.86446745211334,20.47646745211334,20.171167452113338,0.36482417378482135,102.3063372605667,102.80633726056669,101.89433726056672,103.1523372605667,102.9203372605667,101.3203372605667,102.43233726056671,98.88233726056671,103.20733726056672,102.4123372605667,102.1334372605667,1.8698441108128212
6,1.683,1.536,1.703,1.407,1.362,1.967,2.031,2.504,2.081,1.469,1.7743000000000002,0.3648241737848217,20.26246745211334,20.40946745211334,20.242467452113342,20.53846745211334,20.58346745211334,19.978467452113343,19.914467452113342,19.44146745211334,19.86446745211334,20.47646745211334,20.171167452113338,0.36482417378482135,122.56880471268005,123.21580471268004,122.13680471268006,123.69080471268003,123.50380471268004,121.29880471268004,122.34680471268005,118.32380471268006,123.07180471268006,122.88880471268004,122.30460471268003,2.2346682845976424
7,1.683,1.625,1.703,1.407,1.362,1.967,2.031,2.504,2.081,1.469,1.7832000000000001,0.3594102576907528,20.26246745211334,20.32046745211334,20.242467452113342,20.53846745211334,20.58346745211334,19.978467452113343,19.914467452113342,19.44146745211334,19.86446745211334,20.47646745211334,20.162267452113337,0.3594102576907526,142.8312721647934,143.5362721647934,142.3792721647934,144.22927216479337,144.08727216479338,141.27727216479337,142.2612721647934,137.7652721647934,142.9362721647934,143.3652721647934,142.46687216479336,2.594078542288395
8,1.849,1.749,1.703,1.547,1.464,2.217,2.031,2.504,2.081,1.469,1.8614000000000002,0.3439968346107595,20.09646745211334,20.196467452113342,20.242467452113342,20.39846745211334,20.481467452113343,19.728467452113343,19.914467452113342,19.44146745211334,19.86446745211334,20.47646745211334,20.084067452113338,0.3439968346107596,162.92773961690673,163.73273961690674,162.62173961690675,164.62773961690672,164.56873961690673,161.0057396169067,162.17573961690675,157.20673961690673,162.80073961690672,163.84173961690675,162.5509396169067,2.938075376899155
9,1.849,1.749,2.06,1.547,1.78,2.217,2.031,2.504,2.081,1.469,1.9287000000000003,0.3131847342668186,20.09646745211334,20.196467452113342,19.885467452113343,20.39846745211334,20.16546745211334,19.728467452113343,19.914467452113342,19.44146745211334,19.86446745211334,20.47646745211334,20.01676745211334,0.3131847342668183,183.02420706902006,183.9292070690201,182.5072070690201,185.02620706902007,184.73420706902007,180.73420706902004,182.0902070690201,176.64820706902006,182.66520706902006,184.3182070690201,182.56770706902003,3.251260111165973
10,1.849,1.749,2.06,1.547,1.78,2.217,2.031,2.504,2.081,1.842,1.966,0.2718336909868892,20.09646745211334,20.196467452113342,19.885467452113343,20.39846745211334,20.16546745211334,19.728467452113343,19.914467452113342,19.44146745211334,19.86446745211334,20.103467452113343,19.979467452113337,0.27183369098688925,203.1206745211334,204.12567452113345,202.39267452113344,205.42467452113343,204.89967452113342,200.46267452113338,202.00467452113344,196.0896745211334,202.5296745211334,204.42167452113344,202.54717452113337,3.5230938021528626
