iteration,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,target
1,12.022239210426662,10.039200849551726,15.639243480371192,-20.890947016723867,-8.949946439798424,-12.006470606565856,-23.005924505859674,0.7772124628771842,4.433689511504433,-24.988709922187702,-29.40608185565013,15.673025783924786,-2.5969340771434553,-25.360596414975255,-14.686678014380313,1.058
2,16.498441023213275,5.756603205723216,-23.890143936390473,-16.454154005044604,-3.2552487133377497,-22.95529492741336,16.84385175004929,-9.982126579162934,-17.9377838098385,-8.960730526881946,-9.376257696449816,-25.34078253278717,18.79603759453294,3.039913785324714,-28.46478806013639,1.047
3,-17.381922166744474,18.22190125247741,-22.617106948416648,6.930652847634001,-15.791229189166526,-29.019606010578073,-27.878578392298227,3.5917628468214247,-11.893922356987474,-6.61374090955918,-18.87807339938582,1.294462538941719,-22.79647156698322,-3.921390380583336,16.942672377849327,1.115
4,4.563374008004814,-18.267083910276376,-27.545019216855138,-0.09894766492893936,-22.500459451880655,17.00616294827401,13.678229208706973,14.075811597730933,16.717084519421775,-21.450673864066477,-1.7477213462098682,-18.144679432285187,4.969197776093253,-7.024746634607759,8.746840229867132,1.208
5,1.5742596973482073,-15.823505542197806,0.5942706000076505,-8.449307982628515,19.244956137908716,-6.687888620457688,-26.03246411396202,-4.4404674849480585,-5.99308884763332,-19.111935802251505,16.19414464148531,5.828840693820609,2.816350286404308,-1.762650717750791,1.729726028850859,2.081
6,18.66464256764163,-1.916449959825833,19.841647995351828,4.069592674012782,6.234308672438743,6.0638769782249256,-15.543608122695577,-28.813933190875026,1.0121574572946024,-1.5572064275696142,-16.03326780240652,10.091828797390676,14.362398389173734,-16.661685530764082,-5.037757766683086,1.839
7,-8.040103555206773,-26.394703038849855,-5.158942257183352,-27.84360062242122,0.11875089824203044,9.288348933625912,6.704919399726279,11.119944242631107,-15.515248443031489,16.46064744107175,-10.07873860520752,-3.5076254755467104,-5.838829555901981,16.692352600640845,-22.953261815600676,1.353
8,-23.238457202349377,-4.82059160057138,12.554557315035169,-24.87559058537278,-5.442247268795196,1.1319180093543153,-12.012118887975767,-12.281490842294918,-29.81453619077319,2.9800981863595126,0.6331569328410325,-16.136191236171037,-29.842254389201862,-27.080312888836424,-18.00233021071986,1.151
9,-27.756714834298386,15.738312794972899,4.2847659634137045,-13.257451415881466,14.35535098177143,13.289829293774524,-0.04633356718932191,6.679145114892933,11.792361450713003,-29.289760425619686,19.713914912246956,-28.65171397649924,11.857839370819569,14.774698048248403,-3.3091653394675795,0.862
10,-5.043972017153077,3.1620245027100182,-11.493033155150222,19.6914501546324,-19.483680197483793,-4.026442814591061,6.05623793333438,-16.934565983677146,8.51591396277557,-14.996324462720644,12.25424712263802,-22.295808186071163,-25.791420324020216,-22.52311196942533,10.909127529664232,1.291
11,7.080430221801173,-27.147267564386365,8.275340946940112,-3.915452079786636,-11.644818336651262,13.865757751284256,-17.397620790641945,-25.014727186598066,-26.240933708883862,17.525682229173924,5.331284931536466,-1.042321217226995,-7.182778700820869,6.179728756624634,-10.7952238581187,1.459
12,-12.285092551858607,6.992755090677299,-0.2994877756760559,16.4159994473453,-28.174050631738506,-17.7563900230745,11.837599161171987,16.928481675359357,-8.944825545153414,7.435821409081996,6.930004043520547,18.347194113795098,-15.660630515298763,-19.20283471368719,4.540026667869775,1.371
13,-16.487674361777284,-7.600133635057855,-7.855975209017423,-17.255346359618308,-24.798567015777422,-25.77380878613681,-9.23141572789175,-20.936319021880276,-22.28662284187272,12.302201722556717,-26.064062295057454,-11.677272763073265,-11.503787035162496,8.491565801479993,-8.859843742330455,0.846
14,-25.94558109194678,-12.479266463770738,-14.617982580041726,0.668949894339093,10.399681029437993,-2.903467801673237,-3.5907024164231807,-14.169709049355964,-1.445664518002939,-12.177660875660845,-4.3199623326326275,-9.028475924018114,-19.03277053884679,12.92696532575144,-24.336750842656354,1.55
15,-0.8745799489295045,-20.602701234224753,-16.768477125431176,10.940359843748347,7.180423945563348,-15.365545416221975,2.623599806531807,-0.36542121812460593,15.961697961240226,6.349557780244595,-21.55046619363929,8.593594709813317,7.163112992478062,-10.20735441078553,15.114587631176548,1.839
16,-22.744202141949454,-11.259575597025295,1.5365854349603267,-19.501385075883398,-18.925031551078966,16.844323810073515,-8.946381694735255,-10.302980238111251,-8.559856264680999,-20.016142185669455,-21.030295203140014,-27.97745890338557,-25.2416509676525,-13.434519970774804,-10.263248242463629,0.934
17,-12.13495110695599,3.1063487484558654,-1.96945484316716,-12.649769027314157,14.394605076573242,-4.650834218998525,-14.310133044233693,-21.231521031361833,15.849467806209594,2.39617567633749,12.51050284744289,12.194695001037221,-23.917286244033384,-26.973275934314056,-12.720272416010797,1.361
18,-15.015938298324526,-22.308953359207436,13.876656842671206,-3.8821867684431313,15.39285032743825,6.370811665691955,9.020718523383103,-14.589677204499816,-5.139938489886342,2.5997089527063544,-18.791866998022897,2.868753253474,-10.00979244358355,9.066754710411796,-29.779226689026903,1.701
19,-18.750907408216204,-24.66798489732485,-28.92937506658246,10.584566446381405,-3.7026922332450956,-0.4578960379517302,6.426096585357794,-7.759547876985472,-10.866783548756217,-26.6957513540319,3.347180678578202,-18.711462680890023,-8.910298611671886,-13.434519970774804,2.874568913357176,1.029
20,-2.870574647536306,-9.915256447156782,1.5365854349603267,-21.746284984218693,-10.443042748044164,17.656763646124286,-6.460004158081884,-14.589677204499816,15.629036662509947,-8.424527097324319,-11.503004494370193,-1.09996378035654,10.762755690825898,-15.066569081568502,-9.935980718049352,1.895
21,-27.228401308801605,0.443607921381973,10.840621112648146,4.744402828313557,0.1655978513335674,15.613014483614485,-13.065339772001776,13.994207498998545,-29.18782828858277,2.747790908236716,-1.7714006986954547,0.9301074493637145,12.95853008172085,-3.484712989668267,-6.073802585026499,1.959
22,-15.118302758820656,-14.7688303676001,-26.863119752412036,-19.075028660613082,-9.37947045661375,-13.724704721522318,-10.489640738308449,-24.14332243731593,-28.90209558543421,2.5451251051308628,-17.30664243233176,-1.2152602706298121,-7.517059512572817,-25.335733665185604,-7.199564204869779,0.857
23,-14.198664215879607,-15.244466502170127,-9.556200244723424,-28.84004792882072,-24.602610228467228,3.716685494971438,-2.4471306698362483,-5.86386392672009,-13.20591077204202,-22.446763672387632,-24.39593349901145,17.419714310198884,14.785194994178703,-9.83838282400816,-4.306809033032392,0.817
24,-9.643658919354099,-3.993233035604441,8.964057262194107,-23.334818110584436,-13.190863285092744,1.885974461409615,-11.5927667003089,-12.792631730807322,-14.992256600229737,-11.35934707271235,-21.42034840008061,16.409403724116675,-15.614831470099967,-17.103487874160475,10.19157535361841,1.478
25,-2.977369253159318,-19.16872416868422,-17.152407927075384,-27.066504772556797,6.953180787780578,16.92681942745793,-0.5500418355558918,-6.5901618001167055,-27.8851439695278,9.923078590221595,-10.69637589824767,18.50043227061517,9.463652347798524,-7.982870232069409,-18.830453880144983,1.412
26,-9.458540198620264,-19.209997029644704,6.016077543995813,-7.123706779859493,-14.70694538613315,15.476851711857753,-14.771488236053257,-0.891734218508407,-5.542805028192454,16.72209119927712,-15.738720974472404,16.409403724116675,-19.77429241611447,13.37009743271478,15.454563764832116,1.318
27,0.9151280461961511,-23.947234057843247,-16.804673005740913,-7.123706779859493,-11.52340960610971,-2.496960804305965,12.496679650125662,-5.769114683079461,1.6092028838839036,-5.545044431970569,-10.650663023952951,1.4399688249505633,9.048157647941256,-14.95564040771617,13.23425621215631,2.297
28,-4.033113221063055,3.172367920053413,4.506438197528896,-1.5342169133129655,-11.400880265743458,3.960291347635665,-15.497260780540621,5.196203376748751,-21.088686282204783,9.18108511572089,-11.998149851995938,3.4651313055526676,-22.9895804337759,-27.285294893843986,-17.327390185663752,1.619
29,17.1928306421224,-14.433066592682838,8.519752980967967,-21.893727675768332,14.812157920217048,3.5936622038420976,-6.578595072421921,1.6892801783287932,14.383436678736516,7.340758947907938,5.179391702246166,0.8118292494517436,7.3837145601355685,-9.139899875258052,-12.729986666065113,2.114
30,-2.9144444082720926,-2.428398402263239,0.9540738412785688,-9.445173139791876,-21.595431642546373,-11.946170759729426,-15.130461825634804,-20.77436192415039,15.22173259655476,-5.337830361936599,-9.677513373075112,-0.14472331020548002,-9.82488132990354,-15.691457642334855,-4.093127801718672,2.236
31,4.8941560694883925,-19.80533925083402,-11.352563329987335,-20.062195464243946,11.24648762794893,5.423680534549176,-4.423853237554615,-9.462667732843155,-28.611466408845224,-10.962367914748855,-8.428417711117772,0.5748091706010416,-9.141810447738525,-27.017724143908293,4.905370764729437,1.349
32,-15.542293728790389,-25.371998092659474,13.394658005061093,-23.966382279472032,-8.082083439176111,5.536319791576546,2.339775354991315,-23.03701579747429,8.606260820956395,-9.715433411056853,-1.0558548387044262,18.160739436084462,-0.6489650479114942,-16.383212540890362,14.585012477772974,1.106
33,6.528056834170112,-11.570945464798218,-11.352563329987335,15.042856224513308,17.533357044969964,-11.700276743581146,-27.720021726421127,-25.57575830265079,-26.99173934636736,7.484757407116613,-2.851087517794773,-8.163389916604899,-23.75971376530388,-15.098353973694143,8.880086155088568,0.877
34,7.533581240232474,-1.6903082922561221,-11.352563329987335,-3.5726314592962383,7.227643896408521,-15.344195186251325,-2.595209936823547,14.29666075024082,8.606260820956395,-5.728173114601364,0.672970360310789,0.5748091706010416,-10.503973384050942,-29.675366959412585,-0.45875284176418396,2.011
35,-25.999560451786454,-20.127552044824704,2.702730253825208,-2.2389950890758477,-18.2427303984219,15.08196105789501,-4.8608782532279875,10.849700575515893,-23.310956233499706,-5.937761538902312,-8.968753186178917,14.710936205820518,8.630440192381295,6.633267825730556,8.880086155088568,1.817
36,-1.6697073221426195,-8.50502881080137,-16.599691324104413,-20.062195464243946,-14.960413198556495,-1.4506658882477925,-25.260362234262224,-25.46376727432666,-18.741304718421176,11.028467714547896,7.43235940015796,-2.22142570504793,0.43811945246008643,-23.22637898689613,-16.395131378322933,0.905
37,-13.813815393283496,-19.143210890686095,14.264084541056937,-2.6300193428780174,-8.082083439176111,-7.180232184709546,-24.04685356623675,5.135667069930506,8.606260820956395,-5.8824065468491185,-18.613799192228868,0.8540861911035916,7.054079747100453,-6.879675094529022,-6.739118327847304,2.472
38,-17.812877087176368,-7.460692731329555,2.4584203288343605,-15.353123513474896,-20.313734422000962,-3.4359270541107927,-2.723763286766517,-17.666827366170597,-7.305914818761024,-10.875167426016379,-27.30188498890218,0.7046346683326673,-11.184087232178094,-12.039863922759169,4.191351936602968,1.53
39,-4.121057862127294,-13.791214878118971,-16.014984674298688,-12.449926472933335,-17.472914955756227,-6.870527438782944,8.791442165812475,-20.057409102609505,14.770028100920701,-5.084151958315375,-17.044435154985973,0.7046346683326673,9.927936666678395,-13.834896706813678,13.004218564617155,2.275
40,-27.558938938938663,-1.2024381273699798,8.090910263436164,4.250049198715056,8.811207168044465,15.096824715978759,11.109446018371527,-22.171145237629663,7.996536445414646,8.684797081251457,-17.47606808630676,1.0791051080288936,-17.620759667588636,-15.413546124856719,3.256399768352873,1.654
41,1.1605653580248902,6.103970940273708,0.97559701088646,-6.2963812817853215,-21.801658761105127,-4.702116567944552,-16.36742483548219,9.469789524327277,7.8565827021835855,-5.274148394963019,-1.028748077106683,4.4127259484167745,5.555628237784938,-0.5001267073762534,-18.11195682262672,3.105
42,-27.5895872287119,-1.68296579240802,-15.465878299473623,-4.607477065106686,-15.784445445477285,-9.064390818524178,-18.00717544108309,-1.2572994067214784,-20.62808671693413,-6.826651267804635,17.04705566010949,2.0786258509136264,-7.928309791485793,-12.937151163327531,1.98448072436071,1.869
43,-5.333090886776778,-10.37473392434046,-4.775209915572496,-1.4043515656940315,-12.218926261163327,15.313409623709918,3.583143966386746,-1.2572994067214784,-3.84286008690007,5.591930684836976,-13.037568604908333,5.894344668725708,8.509029759454231,-20.01204301400205,15.603052005755206,2.745
44,18.048715229996283,2.227251295116027,-2.9043286925138654,4.856331498469233,-10.32922631857181,16.35448878371876,2.5788853925525657,-12.772774369606786,2.2965671694448786,1.0413365562908117,6.854316204242813,7.569296589316452,1.0118187955884097,-11.755939191247734,0.6562743905367023,3.791
45,3.0701629891821614,1.7081212832036217,13.192417583321381,-2.1452513520766656,14.454558473004434,-6.841227883501081,-6.559151639341383,13.100584478751408,9.70384839798603,-0.37289488914054536,-22.370304590680824,9.848002226173955,13.527039873550226,2.825089619046836,-18.436702689328094,2.26
46,10.621416366414145,-14.233313937063846,-1.6552087755715035,4.117620874742919,-16.645721901967903,5.490803554406344,-16.985752796541405,-10.658812004177832,13.8533494709683,-0.9551325049783597,-12.259982225808102,3.3220730808269945,9.967759282551782,-9.296803335179801,-2.8281623737598447,2.818
47,-24.87171082489192,-4.5168648690749444,-14.31016525799089,-21.486384693128496,-3.2852172267277573,5.897739055398544,-23.34751259248833,7.540473895593448,14.516804595022306,-5.011447119126903,7.392992946787101,6.168201050979541,-1.3395912876991414,-10.941513094309588,-26.5345746182724,1.144
48,7.478678593147943,-19.017173264998156,3.8196481566261835,-0.9750967816197476,-16.691030079224717,-0.7531591353366629,-3.317273346603846,-0.9546975320307007,10.782496531740426,-0.9157731900146286,-21.82646973342843,16.441068435736458,-4.366122572082286,1.0501853446103424,-8.577665112198492,2.747
49,7.478678593147943,1.0157065657218458,-0.5781221879236642,-0.9750967816197476,1.6001022543995123,13.928745031238835,-14.91123700634464,13.833943377459299,-9.954669049312642,-0.3767249481466052,2.5308669217114224,16.063161078109776,8.14327681642769,-5.327180080347085,-5.497118618789862,3.741
50,-22.611702423544234,2.102616190862277,14.571700847160859,-7.520919655918527,-5.131008300268549,8.975505494661679,-14.065955510164722,14.410770453844634,14.885565404160968,6.1419595582888755,4.96537137644088,4.12467200155117,4.693362967247752,-4.765160284198853,2.0097060021876025,2.966
51,17.083945969886468,2.102616190862277,-6.774232699900761,-0.25951259581217356,-0.3027035458918246,-6.886351825272833,-13.988535759196433,-15.22979770939817,1.8682489022128241,-5.361644945207133,4.96537137644088,11.662604108508756,7.71637050909745,-6.703878464408919,-8.24417651163596,3.863
52,-20.75640756995243,-0.4260779219124722,6.692873702488132,-1.4668811076203832,18.461193963926785,-9.496250862950049,-2.468738447458913,-4.188016778545517,10.951148591864357,-6.072772890485803,-21.9749152948542,2.0167791170554965,5.8403578234533695,-8.78458617588592,7.291173859053307,2.518
53,13.049965387704251,1.289427695058471,-15.679693568655965,-3.246917346504775,16.449009535523963,15.73060474654096,-15.907024157503777,-9.436665494344561,2.512317620577348,-1.5574744248588708,4.975943868912089,11.26451627266888,4.493235313519365,-19.31807579261338,-3.662316857084239,2.164
54,13.049965387704251,-13.365455082862187,-2.848057207612804,-0.19638471322038864,-10.913634810444817,-1.8062568406031505,3.800599852520761,9.98895936152663,-2.7605572938904968,-4.386879749111757,-15.44739840620949,10.165192051709234,4.7432866899178014,-0.11023285626143897,-6.750207698816549,4.285
55,16.524982693852124,-14.368202135650247,-12.151033363557158,-2.2613960766184724,-5.360656069548524,16.563812149392916,-5.610244513241468,-20.932201076357046,-3.442660917160803,0.752686550701704,-21.85070587425197,0.6739890856614031,4.495324544895723,8.145162447362951,-4.2831622038859,1.982
56,-4.6213947721540665,-4.483874440110102,5.423672528698301,-2.5259843098606476,-16.432411592779026,4.407599575510933,-16.32269613614467,-2.745694394041431,13.799063581345203,-0.4920733261451118,-18.456799412573815,9.692202153085024,4.495324544895723,-10.897969713288749,-3.897053465048972,2.702
57,19.02435761499814,0.8420652325443925,-4.835129110448082,-5.016558229852699,-15.395840298293864,3.635464599752985,-26.84180668457854,-15.184050874679532,3.440430407893164,1.1296246742033111,-21.034002355425535,10.137594543944475,12.353428123524033,1.029730276309086,-9.360932554671509,2.086
58,11.71798852771871,1.3513009337401611,4.283805655341159,-4.67506196831628,-11.386166063264046,-6.669899193481839,5.874361132627499,-6.757119037516348,14.525811005033631,-6.141404509938899,6.955602090623431,11.565245734802966,4.495324544895723,-10.897969713288749,-5.886364396037106,3.908
59,-21.977581700072164,-11.786988150686717,-1.1048911779275334,-2.4638785354454393,11.586767732340107,-2.7280045915784714,-13.493873037128148,0.8104800429333254,8.080883648589626,-5.6483382233530355,-12.5812134636681,9.82026249518882,6.092312337076441,-9.223876967372586,-7.033972238315992,3.06
60,10.964323369515753,-11.786988150686717,-3.9172871577739374,-2.4638785354454393,-5.871297232389775,11.012964673706614,-3.947607648273258,9.714822764088565,7.872631388813141,0.10527092406641059,-20.111193178578553,9.268746623556869,0.46662204953379605,-8.45553028463416,13.952204089357307,3.56
61,8.494089551866612,-11.632903387427154,12.250971113268434,-5.532698746273983,-7.7342249347854555,6.532950288184085,-14.581351541770976,-16.234597641104443,-4.295730687666655,0.40939794989477507,-8.834227815561736,9.82026249518882,-0.17441595587801334,0.5687860883458609,-16.65729003009779,2.734
