iteration,pitch_deg,yaw_deg,v0,spin_rpm,spin_axis_deg,h0,mass,target,hypothesis
1,37.510650183717786,19.82928372661187,23.75140469093555,1351.7488364715978,-31.792096994339126,1.2961684820615884,0.33386087290268107,9.02,Advanced Launch Configuration
2,31.514914240148673,27.76096549052955,19.251976565022275,592.4486082611496,-44.50888492492306,0.9146362010153479,0.46414989076136187,0.81,Balanced Launch Strategy
3,47.01278221193323,23.795124608570717,12.501690627978913,1022.0987223663736,-38.1504909596311,0.7554023415384683,0.43625742410755575,0.09,Precision Flight Parameters
4,43.008518155502344,15.863442844653022,20.00111875389219,881.3989505768218,-25.433703029047162,0.8369346225847086,0.3804724907999433,5.94,Optimal Throw Parameters
5,20.042640564308883,79.31681763917692,0.005718740867244332,906.9977178955193,-127.1678793058393,0.1846771895375956,1.8707395116629324,0.0,Global
6,60.769744210829764,-4.160242744112949,24.207951670755648,856.4458381053174,15.111520674940252,0.7860112591520027,2.1718795352892135,10.51,Precision Flight Parameters
7,47.07350254709898,16.682745541529343,26.37893908094089,1347.7362265321149,-21.26735788910551,1.0719676562083658,0.8139937309747339,11.13,Precision Flight Parameters
8,68.00006,7.15484919173849,27.500025,1335.57633959096,10.590114864727232,0.699999,2.2686553224251393,10.33,Precision Flight Parameters
9,32.40892527966615,41.95873141236428,31.40737025683125,1740.083086681216,-1.042240257960053,1.608080895911729,0.8033091884381893,0.0,Advanced Launch Configuration
10,90.0,21.161277938827936,50.0,1377.7565258388242,-19.38468419845325,0.0,0.01,0.0,Global
11,36.144667235322856,7.769533008877908,18.244522644674337,1316.737339118471,-5.069304238420759,1.2680731892276391,2.270708920639774,2.85,Global
12,55.98375666327618,13.176296583907227,16.55965700490321,1356.3844465037641,-0.4403331728293403,1.3066736282996516,1.2891885623684403,0.56,Global
13,56.795004178221724,0.31938198911955534,23.266430314511545,862.0331496547518,6.044073712503539,0.7979052387323109,1.7710902735097827,17.66,Global
14,0.8209076158069522,32.31901040026355,14.083307555564955,1366.5005924607312,-55.46567032997419,1.6469103308062605,7.545713775970329,0.02,Global
15,62.7943299063961,0.5617389210202689,25.912261965727254,865.8299669370748,1.0162441148437382,0.8861133425279578,1.0760524688443667,11.24,Global
16,47.68776721245266,18.13071546356644,35.01549372040054,1343.1129924588492,-30.745610768052103,0.7796544892341766,0.5561657353947596,0.2,Global
17,40.36892553356597,16.959766987987972,18.750286341137702,1350.8501388378097,-20.070951969549604,1.402124203626266,0.8513840964443083,4.32,Global
18,51.67221824334706,3.2519657234168164,36.056243494039855,839.2363773174026,65.61035434609084,0.0480460769129849,1.584704860424154,0.11,Global
19,50.766673571301624,2.593712534012475,21.059208002043917,863.0469698423461,6.838291203051046,0.7987153373945698,1.5506143650903759,10.33,Precision Flight Parameters
20,54.6259676851383,16.21758322621192,23.75210734647103,1353.4371383092341,-22.2701630727597,1.0506318293960561,0.9167462191516921,28.8,Precision Flight Parameters
21,37.716672211969865,-9.804825648156367,24.62488563307052,1371.303081654732,44.7087768237777,1.2615263618839658,1.3954015876682493,8.01,Precision Flight Parameters
22,46.37915574563183,10.971808817696953,21.556506845127238,1119.661463849397,-10.408083470075816,1.0485460311260608,1.0388974724834246,20.39,Optimal Throw Parameters
23,56.20622918093005,58.54016730904658,38.075713319249004,1352.2049757829366,-12.936197880670875,1.3914828625967033,1.1001292740313615,0.01,Global
24,53.84851923237967,24.146868653101166,31.167038368505306,850.0691632066352,2.4748952864046316,1.46897588589596,5.525675121079142,0.07,Global
25,61.11586721799428,31.802968383171105,31.00413955318393,1333.2312961982216,26.8397169365399,1.694019471952072,9.243526438114902,0.25,Global
26,89.03452607923127,-6.238033476828974,26.574863966604532,818.8033272718371,8.631234324935775,0.07779460595567911,0.8188731380509647,0.01,Global
27,45.3981725355134,11.811554117732689,21.167837217217933,1113.990549119649,-10.602743761614713,1.0986651593397847,1.9681753578540768,16.9,Global
28,57.37281899034051,16.013349936624454,22.87725485540924,1355.3604438978275,-22.478429795046257,1.0414311837987622,0.9588153728261727,10.5,Precision Flight Parameters
29,48.96374753509645,8.759217714324441,22.580947512301922,1134.6035153192172,-9.895260841721294,0.9163609065514718,0.01,0.44,Optimal Throw Parameters
30,61.32378247073376,16.243711294334133,26.28563935412014,1333.3987887370301,19.010939757651414,0.9231888290027008,9.511946668939771,24.48,Global
31,51.03135060965833,-25.19355455463591,24.885326106671574,1392.240377951825,52.756181775932305,0.21432007961284705,7.491742403547468,1.08,Global
32,43.919592599213885,-28.925830553137473,3.3865391318996743,1370.9278890775802,27.128825508008106,0.7327124449954021,8.92042195636975,0.01,Global
33,64.15458359184444,31.135252073526942,31.317215434581353,1376.7822234139,-40.93675458143869,0.33166911901757445,4.312753569365378,2.15,Global
34,36.289589897169876,-1.090258823232233,19.8613762877128,1087.641318405341,-2.7759509349637312,1.3219040743170023,2.5036591333167695,6.49,Global
35,44.72635472230524,-7.191499660991248,24.84781885079155,1272.2359386792791,42.852110860247265,0.9278147362552682,1.37432347571373,14.03,Precision Flight Parameters
36,63.249968213916986,19.630942082282274,25.63127670793076,835.6971818433316,34.172943408268026,1.2007237191199363,0.035328302389258784,2.15,Precision Flight Parameters
37,31.37100471201621,23.11207015362612,32.552519088792224,1389.545783310462,-10.702342781259375,1.6537767275783644,4.534477064461722,0.0,Global
38,54.12553259461902,7.165505426646547,21.521926733340948,1272.6464922833895,45.51691770007494,0.2024335923712377,1.5547570790088407,6.47,Global
39,60.2680698483305,17.92165500645129,0.572676626618307,1249.0123664353107,39.85066765808065,0.4317794759047968,3.741061184394212,0.0,Global
