iteration,pitch_deg,yaw_deg,v0,spin_rpm,spin_axis_deg,h0,mass,target,hypothesis
1,64.85858104523228,37.10858917005642,39.06115840208013,180.49173141244097,-21.1680126420005,0.7850144966796777,1.3471836742267302,0.01,Enhanced Accuracy Launch Settings
2,58.962350478531924,33.735096397745714,48.69194213200271,212.34307290577686,-19.243656603436992,1.3045585445085806,1.8610760043318908,0.0,High-Performance Launch Configuration
3,51.72177406178103,25.301364466968945,32.768977511331414,119.44332688354712,-14.432766507028232,0.8534186640808374,0.8958068295947919,0.05,Optimal Throw Parameters
4,51.20292689528282,42.16882832852249,41.61495021240101,225.61446519466688,-24.054546699845762,1.7528487124681618,0.9737142171440605,0.0,Balanced Trajectory Launch
5,74.81152833501795,168.6746386155355,43.459727010696,1592.567074666797,-96.21780192817535,0.022797608554859794,4.31038349474198,0.0,Global
6,49.56614789211244,28.181877119721115,43.403901381832505,302.9980028688787,-26.474099646618626,1.455401078029661,2.0786393483770085,0.0,High-Performance Launch Configuration
7,39.18652022651949,-5.305188136505361,26.272035972694,90.1349457423982,21.23307640170015,0.8672381301018051,0.8346087682233508,19.39,Optimal Throw Parameters
8,40.23029407454274,-11.539533317534865,27.665712815666502,92.39163348463786,22.843994369156366,0.8727373343819518,0.574783047089251,5.05,Optimal Throw Parameters
9,36.835617841229976,-7.222660133013935,32.395576428106864,24.637966302388243,25.948927544238,0.872040850691477,1.47256685554385,0.16,Optimal Throw Parameters
10,41.905882101599815,-19.991757533842843,34.69707261267353,84.39602711698913,52.83153391438404,1.6392129896231442,8.250810886818755,0.0,Global
11,13.15233881207834,-27.65590428311762,8.726435813347088,125.96470133272864,48.63451522645653,0.47402088519272567,7.0030040742459745,0.01,Global
12,51.5437703867871,-18.066173892478133,26.722277055097614,56.11147090037072,-6.210873438001215,1.5247263022622777,2.903948126556468,1.52,Global
13,56.04602921672351,57.78893281179754,1.50904241318926,109.01899408811266,46.27243995405979,0.9304480657575032,4.909222742170849,0.0,Global
14,20.791094880613386,25.487365418664126,36.95143690443194,119.69462375723316,56.341036634040194,1.371033576390592,6.303171966784222,0.02,Global
15,51.56318066341392,-25.7390305233271,26.693981983222564,76.16568208959406,-12.185366047852318,1.0367582209636677,1.119723178910867,0.6,Optimal Throw Parameters
16,38.414661001527044,-12.773746468273405,27.515401085959848,159.1732276691543,15.092914991901491,1.055267995655139,1.420503992560703,2.87,Optimal Throw Parameters
17,11.2176579131905,14.237240340847876,23.531348464369266,93.01627053045969,20.892246944795545,1.5371930003414878,6.276325335185531,0.66,Global
18,54.746956176227286,0.21648041797888595,20.655789155894986,122.75209242908414,20.11341418598289,1.9878904744288408,0.6517156089431165,5.93,Global
19,60.669437514339194,-26.57490334221714,27.86626800606722,176.331216669794,-14.595639134246454,0.1901342221304363,1.3173869282242592,0.53,Global
20,5.15720595438637,113.64479867984761,23.889241852289107,2708.5814489151544,-15.926391749672717,0.8123791974351078,2.51339618867669,0.0,Global
21,66.74810117112118,27.751718804894665,30.385258008957923,61.3149717727175,37.07272181392685,1.3665381378770367,2.844326159537986,0.65,Global
22,39.24235892857039,-5.201887462131534,26.265245918692308,88.26672579964718,20.9726830698248,0.8949783038085752,0.9136100787970761,18.69,Optimal Throw Parameters
23,38.21826754687126,-0.07270679532649191,26.249975,90.54832349824052,20.175855134665863,0.849999,0.958519916436051,27.31,Optimal Throw Parameters
24,35.999939999999995,6.042719589237995,26.249975,92.90806565424117,26.69636717639437,0.849999,0.9444112962301654,21.64,Optimal Throw Parameters
25,35.999939999999995,4.832083854910969,26.249975,96.20820116949031,12.280255118599957,0.849999,1.7492549950000003,16.81,Optimal Throw Parameters
26,41.67601501168522,3.1152387874542327,20.7999630004323,91.55978153718314,20.912293915062172,0.5036924454682611,0.01,1.0,Global
27,5.358473623241274,-78.76066615284148,45.867056493053624,1911.162763989132,101.4825073523782,1.183038713594584,8.787749724907508,0.0,Global
28,-9.129030002035922,61.23197003069785,44.181202924210254,2378.4466404034547,-72.84311385628959,1.310934376061976,0.4694601751009762,0.01,Global
29,77.22047406693376,25.318909793280937,4.887433745653446,139.51687394644307,17.09031776500595,1.4045467921673431,4.197153011882573,0.01,Global
