iteration,pitch_deg,yaw_deg,v0,spin_rpm,spin_axis_deg,h0,mass,target,hypothesis
1,68.85733441214626,-24.19496852390057,46.42457799188471,950.0345759601771,-56.49757933281584,1.5760418414691206,1.3281882435734644,0.0,Alternative Initial Guess for Global Maximum
2,69.44303786697664,-22.380350421153288,46.91619790347568,791.2818796449046,-52.26027147612429,1.3703387176167463,1.3547585842874343,0.0,Refined Guess for Improved Accuracy
3,71.50017350353023,-21.170605019321762,40.62152571496821,718.7800821013896,-49.435399571663254,1.2665366350484966,1.3548115660236535,0.02,Optimized Guess for Target Accuracy
4,59.14301259491424,-18.146241514742954,42.31845290732363,587.525588242602,-42.37321981051068,1.0570314286278726,1.328453152254561,0.0,Initial Guess for Global Maximum
5,77.14321817232019,-60.48727009157621,41.06145615289159,125.0898771757497,-141.24359522305156,1.1901041284124805,5.302875448306287,0.0,Global
6,49.13229795347458,56.36361333076118,36.807819253870335,1808.9913723683862,-52.94806692340088,1.4108023790528166,1.3519274791291171,0.0,Alternative Initial Guess for Global Maximum
7,33.373079209312436,-10.6103409053256,30.04409679831583,910.5370811783281,42.466011250501296,0.7344771452768423,0.9795950650157534,8.88,Initial Guess for Global Maximum
8,35.46061994691301,-23.078989705360474,32.83144119314382,919.5638020583175,45.68783644603222,0.7454755171760183,0.5481147217504513,0.88,Initial Guess for Global Maximum
9,53.26379243391787,-8.60896301739617,32.96791673275769,1119.3752031026197,-10.01935673760898,1.258763960621224,0.14314650994517333,0.59,Initial Guess for Global Maximum
10,15.375699168675531,-122.3719264889834,37.7307557674193,2053.520675836184,-175.23680376205849,1.5528690444948203,1.2417252101437817,0.0,Global
11,72.64882148121738,82.6936046887331,49.90183931534144,2766.673964041351,-23.171252497946057,1.8155500122749466,0.1085305847887961,0.0,Global
12,-27.15711026674178,82.89359158729638,48.54682800978287,611.4863212877514,39.62066874986749,0.05697429509257512,3.609728713409862,0.0,Global
13,28.518342143519774,-22.237750859080023,21.02882861255475,920.9276600384695,23.03219670773055,0.3696368478963765,9.771865090053542,0.96,Global
14,73.7599664933578,17.429856805406615,33.71725884376905,2841.9826752346694,15.180169012434249,0.9841584397959497,5.340821224847585,0.87,Global
15,58.126317572581776,-51.477889454261316,30.887986006418306,854.6602128227186,-24.370650860472548,1.0735161968741624,1.4530711445061313,0.0,Initial Guess for Global Maximum
16,52.07703890550604,8.923413402624433,32.236790480472294,1209.4367412228066,17.132408683794438,0.8697273642123279,1.302273009874801,0.94,Initial Guess for Global Maximum
17,33.40269663696344,-9.119342049924201,31.27300607734587,911.0183099526174,43.1444487023283,0.7092820193809508,0.7545148602172019,9.34,Global
18,39.76512293196623,13.687998794220022,26.540741999427407,967.3692071564424,74.96837354027988,1.6710546689170844,9.577786046936971,4.87,Global
19,8.407256105743656,12.585837564458387,22.117863119315224,987.025912220419,91.7507885745157,0.8202759705674556,1.3550288208548364,0.07,Global
20,45.21491001145992,12.804871152511208,27.87850285237332,960.0488600137091,69.94475999645258,1.670262971603152,10.0,1.93,Global
21,23.350798396236456,-3.480843201587163,8.606536244752666,914.3804230931546,77.51659233256146,1.1819912149661738,3.1401963767707497,0.02,Global
22,56.62150416978743,-31.70811732691803,7.404910462605757,970.7866701599146,113.29948922056911,0.9134816769841285,8.17406425189433,0.01,Global
23,32.001223048171084,-1.8926235031779555,29.999975,904.7156866209492,40.54703689572209,0.719293251563584,1.194545543254384,23.05,Initial Guess for Global Maximum
24,30.85837367983522,3.6636373061895635,29.999975,899.5037696939944,38.30029718305672,0.7323405061991656,1.5977731914244604,17.35,Initial Guess for Global Maximum
25,31.351040081797343,-2.041785243731978,29.999975,899.5971147557885,47.52214953478059,0.7343193802802335,0.010090811062627714,0.6,Initial Guess for Global Maximum
26,46.964115379504776,35.28380557573368,43.4907619454452,890.4942227749734,62.29442635410925,0.0832403293657571,9.337360878276444,0.0,Global
27,23.77391030075924,-27.45193031327244,27.704173887758877,896.3714127131798,21.776478442321206,0.0853128093510882,2.0248049805743658,0.88,Global
28,86.83308979025183,-2.352178725454138,7.021035572562118,865.0513670328805,40.80289562884229,0.3039965511572391,4.284594208117905,0.01,Global
29,72.35957534431796,-5.760547812442667,42.449493694955734,1025.7659695230418,86.5951808689149,0.8108322040917215,5.371959133016662,0.02,Global
30,29.307251037969202,-23.931201058795466,34.39353378893381,999.9680349729545,31.717472424982077,1.3462264421784715,4.872542705281643,0.09,Global
31,37.43794358048859,0.25958224580119094,37.681636612897464,881.9359881561065,40.914730104573295,0.8871225218632458,2.0875022956282896,0.03,Initial Guess for Global Maximum
32,31.876857946003028,0.13723577833527828,30.03149245566241,905.4080865698064,36.37183410254398,0.716360258413677,1.9086762342662766,12.47,Initial Guess for Global Maximum
33,14.67069501333279,63.103535809052545,43.81580728279288,885.9171641418839,5.268925463021674,1.4520381754559422,1.2097777719423595,0.0,Global
34,48.55838881541017,31.86078620337784,10.240994094312805,944.9180003246627,93.1533882028844,0.5829366874249755,0.7575596868077703,0.02,Global
35,35.0767063217667,14.527857715733077,25.364303920038285,973.9768135175196,79.45133776793895,1.6801786881868108,9.278067325719876,8.15,Global
36,37.40883323291479,18.677214151115095,27.24034475346976,986.5294015669554,50.63135226288222,1.7050294714559628,6.160724324612729,1.87,Global
37,50.79936316145026,-29.18712510850017,28.151859328586443,1612.0300642699751,-104.88805366966385,1.4746794520317277,0.7473294265219034,0.12,Global
38,33.63074683021851,-0.9235833898786284,29.999975,901.6468836134942,39.83236803441015,0.7342035790506808,1.4499290422926523,14.52,Initial Guess for Global Maximum
39,29.23006213350443,0.18273501220324354,29.999975,904.6388564739399,41.09228562604857,0.7112791262488125,0.9516351036063672,54.39,Initial Guess for Global Maximum
40,31.581407019733618,10.171457801456128,38.11274820668153,911.3805731596647,49.35733998828961,0.9846655558287414,2.190847492201085,0.05,Initial Guess for Global Maximum
41,35.446646178223446,19.002300325266887,34.35762801987719,888.522514122692,28.641502172821504,0.7109750424943604,2.2152187529318637,0.03,Initial Guess for Global Maximum
42,9.890257519934224,132.33876415239405,48.20435869049725,395.60525607413365,92.45230670635124,1.594739171650908,6.2423184405277645,0.0,Global
43,24.91420337232276,-121.73484546355839,27.92830247489033,2694.2508942414183,173.62814541926093,1.4402576347118665,9.774684746376755,0.0,Global
44,50.85563315113659,-110.8223239021734,15.274774756713688,374.37505238676016,-176.88806951936166,1.5184387606593572,9.290522751611897,0.0,Global
45,27.382822307859854,170.78984999092552,6.8002681230735,1193.102576836881,38.38337714365747,1.5778568584586723,9.26161953961707,0.0,Global
46,-25.789534998214762,-177.33806302998718,36.497930648975796,1649.435778059413,92.47333400648438,0.3060504426432349,2.546610527509881,0.0,Global
47,27.864636131909496,0.9562791363273467,29.999975,903.8725216466768,40.940405873755665,0.7112540314843787,0.755052470439624,91.32,Initial Guess for Global Maximum
48,49.74644727678988,-4.3185039317843215,32.749975,1173.896866106635,-0.7667503954021668,1.1277805340994072,0.01,0.82,Refined Guess for Improved Accuracy
49,29.799940000000003,-45.372164015051666,32.749975,1318.3258042788482,66.60018,0.929999,0.01,0.05,Refined Guess for Improved Accuracy
50,41.215437807273744,-27.503084382214382,28.957542310828053,2856.8962181541706,-102.81379540940978,1.0740650828532368,2.6554594824252806,0.01,Global
51,36.60573052948489,24.76569312483386,40.707648844228174,2321.2124919416997,146.66015564667765,1.1769787718009923,3.193095316884603,0.03,Global
52,71.41807794348819,-34.06311578309473,23.449501538536833,1844.101288169685,-87.43108142499459,1.0980905668089247,8.313265134445928,0.03,Global
53,-4.935339837193556,-14.268729819460106,16.421696624916628,62.091903604983735,-81.8501197935443,1.6889207025287982,1.1748352245954936,0.02,Global
54,19.955374412530787,88.56752383042647,15.905852936137116,1511.8103171431458,171.5240060506868,0.18278836681111454,5.811680004576263,0.0,Global
55,59.68078136124065,50.509337579586806,32.749975,1192.933777283159,-41.294321442995624,0.9835562210149216,0.01,0.0,Refined Guess for Improved Accuracy
56,46.25533125608857,-27.47919188967862,32.766040077699884,1157.1834495440153,14.26794572170017,1.206921777272098,0.026560684212572447,0.29,Refined Guess for Improved Accuracy
57,31.754702665510102,148.68632391335785,46.68442147344526,2597.531740928635,-84.49899106334097,0.5063054787467258,1.185473952825852,0.0,Global
58,57.854460990709725,21.86568148027618,13.686759728509996,981.5342677676687,104.37957277231004,1.8490571762544747,3.7038448218986773,0.1,Global
59,-22.532226978499338,-176.5462746023186,2.649896578777544,2133.9523902574147,33.440001277860716,1.2986422138899874,6.744743816924529,0.0,Global
60,42.78282672234063,-18.364305379665552,10.11518081555759,566.304586383339,87.72607382716598,0.2389213668945127,4.751629836939113,0.03,Global
61,68.85578793613884,-48.68220292993726,49.3161115410586,23.078362614556426,-11.654829911104514,0.5608606916968844,0.29988220181674363,0.0,Global
62,52.11456304215645,0.5257764705081819,32.83395852123106,1157.1597033634707,-8.642392218622124,1.1571148511086142,0.05650040798556403,2.29,Refined Guess for Improved Accuracy
63,56.240100734925186,2.258382267454272,37.78008963743051,1156.8356314344876,-12.795307336200766,1.2280162949142603,0.3332113100458236,0.19,Refined Guess for Improved Accuracy
64,54.54360667659172,-133.43423528380865,39.256948500283734,2683.2621226068713,41.9983840173897,0.38432488251863295,9.470261588077527,0.0,Global
65,-19.413129398193906,-95.34637737826013,17.2458497399969,2333.9774621245047,-54.64518442561254,0.441574171459977,4.29237037981417,0.0,Global
66,49.925696956644686,-62.3886389254603,1.9702139746395897,625.8257850342052,34.10527084736262,0.32146066542275653,2.3398814403086066,0.0,Global
67,66.74721248121915,161.67643678451213,1.9910780426474761,524.8521604377752,-119.47583433867464,1.48213016631446,0.025437152994083185,0.0,Global
68,24.083389556964427,3.118855802791444,15.896527549206297,953.7401104467649,78.45672845641502,1.039484859453838,8.783543033323756,0.19,Global
69,42.41744671886075,-53.344710790483546,42.418497648566465,1646.3982819577539,-63.493831249162184,0.9323762594775402,1.962917889672333,0.0,Refined Guess for Improved Accuracy
70,71.76947604188712,58.522251710731894,44.105470649135455,1457.0726775622832,43.84706433456253,1.4909758494902106,2.0058317656954596,0.17,Refined Guess for Improved Accuracy
71,13.505373547930375,-53.54048149738223,16.909873727006325,2571.661894088829,-109.51619150943162,1.666565319998058,2.84484735565721,0.03,Global
72,-24.640327674082258,81.35765540312792,28.3456930480948,1827.7950989036392,16.61972788467986,0.6225399533166907,0.363413470666663,0.0,Global
73,48.19969107534642,-3.0752322537109933,15.123984289334869,973.5199706648868,77.87490899295602,1.3322242803242177,3.587018954370891,0.33,Global
74,26.201444549962332,95.9673382152825,0.37118223587481736,2903.1776546507313,-24.364103017634932,1.3579294324596525,5.290800853082154,0.0,Global
75,4.652220449937765,12.823296012986958,43.45414213647688,888.1384480112222,39.0837229076258,1.8911773669833438,4.318268908711315,4.93,Global
76,34.97280803669101,57.175401926996955,36.49986962247233,1253.7126888481775,-37.11458496875326,0.9994424231795517,0.1910021147966335,0.0,Refined Guess for Improved Accuracy
77,36.93486121357665,33.15820045816493,39.92087068994672,1395.34042068501,3.9866170544843555,1.3175922342871156,1.0642934168216567,0.0,Refined Guess for Improved Accuracy
78,31.107633201969676,18.881794577849035,4.435433809989108,447.30098684764096,167.2179729993528,0.4129317860153938,8.884868767527742,0.01,Global
79,35.459951739651856,19.99414191062479,16.003847324821923,1847.458364858936,27.83935203144793,0.43005660735216344,1.7495980730972385,0.28,Global
80,-26.47980664467593,149.11232706484236,24.863326127758217,503.0638474936523,118.68671260077184,0.4292613276499666,5.087917275399394,0.0,Global
81,20.838576616146774,17.8125290491017,20.00605747659276,896.6419362594952,54.41574441541249,1.330980216022197,4.247402276538911,0.53,Global
82,56.559943080915374,-7.655039866635377,19.604847264766946,913.8185181821037,50.21993400565867,1.346983708787836,2.2203489473541125,2.08,Global
83,30.58354075946982,13.871587295746863,45.156290729085335,1551.4976510601832,-39.7492943453629,1.239442040333774,1.4124942231988393,0.0,Refined Guess for Improved Accuracy
84,39.69702758495929,-16.140169524425886,48.38438250261202,1602.9235773799903,11.124507315209897,1.0626798225405765,0.10228557322198983,0.24,Refined Guess for Improved Accuracy
85,89.82369762256232,-93.14573237966354,39.068979032265425,1724.9297687001072,-176.84993657621985,1.4852188525104013,1.3128913701189415,0.0,Global
86,45.41088184821727,-115.13572533732683,30.218268951812572,1626.00852717296,-159.89443057616518,0.5093561701620581,3.2721785185032726,0.0,Global
87,82.00582243200857,98.5357178809744,32.261747561568065,913.525996175026,-140.75616671240425,0.13722047187049902,9.217106215432327,0.0,Global
