iteration,tilt,azimuth,system_capacity,dc_ac_ratio,target
1,23.303361061637503,183.83775909722,2.8774256836135508,1.4958464817021426,1.64
2,45.192432769123236,349.7552998417927,11.858515781458726,1.0566649597440456,0.0
3,7.628133783133667,47.300493946208256,15.590131956996009,1.3258589583020048,1.05
4,54.66435168990715,91.1777554115636,8.307155920309778,1.1159091841874764,1.05
5,88.78474709255934,256.5855325008541,16.470321362579142,1.2736819896363456,1.2
6,46.20917625798501,183.83775909722,2.8774256836135508,1.4405995977161687,2.01
7,47.51920722980283,183.83775909722,2.8774256836135508,1.4747300886549723,2.02
8,38.63396897940737,183.83775909722,2.8774256836135508,1.3805519817155194,1.92
9,47.51920722980283,183.83775909722,12.592455854747792,1.4747300886549723,2.45
10,31.23524420152936,183.83775909722,12.041518829959154,1.4715602120441609,2.17
11,47.51920722980283,183.83775909722,12.592455854747792,1.4727472894267974,2.46
12,47.51920722980283,183.83775909722,12.577730804390598,1.4727472894267974,2.46
13,47.51920722980283,183.83775909722,4.0098092086244055,1.4727177289513993,2.06
14,46.6941342055735,183.83775909722,12.592455854747792,1.4724902142132195,2.45
15,46.01489058285894,183.83775909722,12.417645143248176,1.4725372600908273,2.43
16,47.24741541476047,183.83775909722,12.587023473355636,1.4725902314830135,2.45
17,47.435382291713225,183.83775909722,12.592455854747792,1.47251430082476,2.45
18,47.51920722980283,183.83775909722,12.592455854747792,1.4727982792710173,2.46
19,47.51920722980283,183.83775909722,12.578096373512341,1.4751519395935497,2.45
20,47.51920722980283,183.83775909722,12.58395380642858,1.4727472894267974,2.46
21,47.51920722980283,183.83775909722,12.59198622253975,1.4728471003147268,2.46
22,47.51920722980283,183.83775909722,12.59128467136372,1.4727913584800842,2.46
23,47.51920722980283,183.83775909722,12.592455854747792,1.4728035175281309,2.46
24,47.51920722980283,183.83775909722,12.591734204441568,1.472786629202634,2.46
25,47.51920722980283,183.83775909722,12.577247977157388,1.4727480610709465,2.45
26,47.51920722980283,183.83775909722,12.58009041128636,1.4728606551244139,2.46
27,47.51920722980283,183.83775909722,12.578066520961006,1.4727472894267974,2.46
28,47.51920722980283,183.83775909722,12.592455854747792,1.4727472894267974,2.46
29,47.51920722980283,183.83775909722,12.577453508428178,1.472870129997127,2.45
30,47.51920722980283,183.83775909722,12.57845058571524,1.4727472894267974,2.46
31,47.51920722980283,183.83775909722,12.580801148528195,1.4727472894267974,2.46
32,47.51920722980283,183.83775909722,12.592455854747792,1.4727472894267974,2.46
33,47.51920722980283,183.83775909722,12.592455854747792,1.472801864432936,2.46
34,47.51920722980283,183.83775909722,12.585984536248974,1.472794837146112,2.46
35,47.51920722980283,183.83775909722,12.58387576029613,1.4728236374831227,2.46
36,47.51920722980283,183.83775909722,12.591125827491148,1.4727795681192444,2.46
37,47.51920722980283,183.83775909722,12.592455854747792,1.472845616320682,2.46
38,47.51920722980283,183.83775909722,12.589102381073978,1.472786815516747,2.46
39,47.51920722980283,183.83775909722,12.587525175323462,1.4727472894267974,2.46
40,47.51920722980283,183.83775909722,12.589598536955107,1.472756207772089,2.46
41,47.51920722980283,183.83775909722,12.591623701058365,1.472827038351384,2.46
42,47.51920722980283,183.83775909722,12.585054793862309,1.472794173200417,2.46
43,47.51920722980283,183.83775909722,12.584291837192511,1.4727744305647148,2.46
44,47.51920722980283,183.83775909722,12.584336803460987,1.4727672016321616,2.46
45,47.51920722980283,183.83775909722,12.591950109899434,1.4727911658937805,2.46
46,49.30459854161612,183.83775909722,12.587728563070604,1.4727518893161007,2.47
47,49.30459854161612,183.83775909722,12.578448904575993,1.4728009990101425,2.47
48,49.216602418795,183.83775909722,12.57856506548103,1.4727518893161007,2.47
49,48.499805556030246,183.83775909722,12.580013905452436,1.4727862583058304,2.47
50,49.22171057332327,183.83775909722,12.590812329040771,1.4727518893161007,2.47
51,48.51153674527463,183.83775909722,12.586928900913271,1.4727878854970022,2.47
52,49.170735424745054,183.83775909722,12.587728563070604,1.4727646583289324,2.47
53,49.24594684096906,183.83775909722,12.584132155405499,1.4727518893161007,2.47
54,48.33408383198385,183.83775909722,12.590321712274335,1.4727544076598322,2.46
55,49.14598621697575,183.83775909722,12.590990079012691,1.4727604151625824,2.47
56,48.34661069230223,183.83775909722,12.58178103511585,1.4727518893161007,2.46
57,49.30459854161612,183.83775909722,12.590809782723003,1.4727709058248752,2.47
58,49.30459854161612,183.83775909722,12.588082591697297,1.4727520298411927,2.47
59,48.82592744015057,183.83775909722,12.581739895549331,1.4727951877662433,2.47
60,49.30459854161612,183.83775909722,12.581805790963692,1.4727887820481254,2.47
61,49.30459854161612,183.83775909722,12.587758309794047,1.4727518893161007,2.47
62,49.28813636915365,183.83775909722,12.590347683144019,1.472778440494621,2.47
63,49.30459854161612,183.83775909722,12.582704069106068,1.4727997949671594,2.47
64,48.970125449108764,183.83775909722,12.587728563070604,1.472759100635679,2.47
65,49.030328317616146,183.83775909722,12.584260098227292,1.4727850629753727,2.47
66,49.157968896495156,183.83775909722,12.587728563070604,1.4727759427985911,2.47
67,48.51362706730187,183.83775909722,12.579593141050271,1.472753259494629,2.47
68,49.210189504527136,183.83775909722,12.588000058702443,1.4727518893161007,2.47
69,48.85927868928066,183.83775909722,12.591663142778694,1.4727524467072204,2.47
70,48.86255773071501,183.83775909722,12.590247295005717,1.4727518893161007,2.47
71,49.30459854161612,183.83775909722,12.58042815555305,1.4727561160762888,2.47
72,48.80935095084354,183.83775909722,12.57949924337612,1.4727890765532317,2.47
73,49.21668909533271,183.83775909722,12.581257490703855,1.4727662192948836,2.47
74,48.72387001495568,183.83775909722,12.587728563070604,1.4727518893161007,2.47
75,49.21543656911276,183.83775909722,12.587728563070604,1.472786200146391,2.47
76,49.22550012759757,183.83775909722,12.587870347353203,1.472755548952556,2.47
77,49.213003514609966,183.83775909722,12.584987101023257,1.4727543869049418,2.47
78,48.95214429106784,183.83775909722,12.57875407215422,1.472754118769697,2.47
79,49.26033591850494,183.83775909722,12.583051129964302,1.4727518893161007,2.47
80,49.30266511007558,183.83775909722,12.58122092822972,1.472770786458473,2.47
81,49.30459854161612,183.83775909722,12.587728563070604,1.4727765012867409,2.47
82,48.50559881915474,179.48226100544076,12.587728563070604,1.4727518893161007,2.47
83,49.19939220737924,183.83775909722,12.587728563070604,1.4727701898587013,2.47
84,49.29150492516769,171.280004634821,12.585230323089526,1.4727673983781513,2.46
85,49.221472166252006,173.03156269115857,12.587728563070604,1.4727642571231145,2.47
86,49.29914403042625,182.73338352143378,12.589538689048094,1.472790463881947,2.48
87,49.291541254284596,182.73338352143378,12.589503818188021,1.4727879494392981,2.48
88,49.29557249654098,183.01039062089652,12.578655422865856,1.4727867053453179,2.48
89,49.29643764497723,182.73338352143378,12.586457495671926,1.472775170402031,2.48
90,49.30308775421124,182.98638922689912,12.587661132314802,1.472790491957909,2.48
91,49.30146720835589,182.978937124567,12.586076551060492,1.472778292761747,2.48
92,49.29610244922399,182.77627432469188,12.576741740341475,1.47278722237829,2.48
93,49.29517393630986,182.95161413968222,12.575933147275473,1.472774758093761,2.48
94,49.29810094041657,182.9212255745864,12.589538689048094,1.472784131870326,2.48
