iteration,tilt,azimuth,system_capacity,dc_ac_ratio,target
1,8.086237910588292,140.83468822572655,5.344333776481092,1.0522404976389994,1.3
2,38.57802795236882,202.48891116804157,15.881813588628436,1.44840303379585,2.38
3,63.81819606606081,70.99960327273098,4.650452559175088,1.2906367164268642,0.47
4,89.26780536139917,275.3467871512203,10.212962625778196,1.352324738003349,0.65
5,18.364144808491037,354.9069263508234,16.703820598017117,1.142148021785986,0.45
6,38.57802795236882,339.825202353534,15.881813588628436,1.273205942895871,0.0
7,38.57802795236882,202.48891116804157,15.881813588628436,1.0238049542202357,2.66
8,22.524667880242188,202.48891116804157,15.881813588628436,1.039610312124611,2.27
9,3.227032974155711,202.48891116804157,10.073873815069215,1.1513361607975388,1.32
10,38.57802795236882,201.69535296604738,15.641354628196114,1.4520084505338753,2.37
11,38.57802795236882,202.48891116804157,13.05051547137925,1.0238049542202357,2.49
12,38.57802795236882,201.46445958017478,13.541850010457017,1.053377657109909,2.5
13,38.57802795236882,201.84455490783745,15.799071065265048,1.025512719540371,2.66
14,38.57802795236882,202.48846176413846,15.881813588628436,1.0014507134050452,2.68
15,38.57802795236882,202.44440762467076,15.830886584797573,1.0014507134050452,2.68
16,38.57802795236882,202.01168263737497,12.88136084595829,1.063790836711723,2.45
17,38.57802795236882,202.39933141464022,15.37646187345541,1.0014507134050452,2.65
18,38.57802795236882,201.86975166803728,15.881813588628436,1.0249818317924855,2.66
19,38.57802795236882,201.8812806947576,15.881813588628436,1.0022092970061363,2.69
20,38.57802795236882,202.4272452759811,15.877595388715987,1.0022937184385186,2.68
21,38.57802795236882,201.95807907998454,15.82253674501668,1.0022092970061363,2.68
22,38.57802795236882,201.95931250046715,15.880322497222496,1.0022360112147175,2.69
23,38.57802795236882,201.98109965651943,15.881813588628436,1.0018938038767478,2.69
24,38.57802795236882,201.87300439057125,15.881813588628436,1.0019761836187864,2.69
25,38.57802795236882,201.99624906810976,15.876152566307978,1.0019543849404986,2.69
26,38.57802795236882,201.96522608076873,15.881813588628436,1.0022092970061363,2.69
27,38.57802795236882,201.9528192575468,15.875920944432306,1.002228765617616,2.69
28,38.57802795236882,201.9692124451072,15.881371769614523,1.0020832779974287,2.69
29,38.57802795236882,201.8812806947576,15.877832358450636,1.0022275072579823,2.69
30,38.57802795236882,201.87024771799582,15.878788869554032,1.0019157487346775,2.69
31,38.57802795236882,201.8812806947576,6.248384949084237,1.0018919204888574,2.09
32,38.57802795236882,201.9062200785862,3.2850267333489525,1.0019543063721914,1.91
33,38.57802795236882,201.88119203922415,15.881813588628436,1.0018679510568496,2.69
34,38.57802795236882,201.9806424607166,15.878018510900981,1.0019686710534268,2.69
35,38.57802795236882,201.97577472996042,15.87840996251079,1.0022092970061363,2.69
36,38.57802795236882,201.8812806947576,15.881813588628436,1.0018979457610662,2.69
37,38.57802795236882,201.99715064770194,15.875651187056148,1.0019566095553754,2.69
38,38.57802795236882,201.8812806947576,15.881813588628436,1.002048533190238,2.69
39,38.57802795236882,201.96839659182316,15.878980295914976,1.0019145577898447,2.69
40,38.57802795236882,201.8812806947576,15.929639779388003,1.0019979582426717,2.69
41,38.57802795236882,201.8812806947576,15.908295685619782,1.001977132284458,2.69
42,38.57802795236882,201.91851987904732,15.881813588628436,1.0022013395183393,2.69
43,38.57802795236882,201.87178107735573,15.887196481259098,1.0022092970061363,2.69
44,38.57802795236882,201.9821580298098,15.886445578884096,1.0019878632961268,2.69
45,38.57802795236882,201.94135953148805,15.878634556546343,1.0022092970061363,2.69
46,38.57802795236882,201.8812806947576,15.881813588628436,1.0022021829762924,2.69
47,38.57802795236882,201.94443945160157,15.881813588628436,1.001979000541957,2.69
48,38.57802795236882,201.8812806947576,15.881381172755013,1.0022092970061363,2.69
49,38.57802795236882,201.96183624735224,15.880097301822865,1.0019040760077536,2.69
50,38.57802795236882,201.8823582808658,15.880543677468996,1.0020443223321016,2.69
51,38.57802795236882,201.928191909473,15.874451600067582,1.0020753394177773,2.69
52,38.57802795236882,201.8793303373664,15.881217075103985,1.0020878183396353,2.69
53,38.57802795236882,202.0027241901,15.879429855073308,1.0018767861922149,2.69
54,38.57802795236882,201.96664628251065,15.877809191742891,1.0022092970061363,2.69
55,38.57802795236882,201.8812806947576,15.879356891617531,1.0021956065358986,2.69
56,38.57802795236882,201.91688394468025,15.881335481050913,1.0022092970061363,2.69
57,38.57802795236882,201.88296081175034,15.87603676216298,1.0020208891576765,2.69
58,38.57802795236882,201.98112816794975,15.876106338480627,1.0019785975196758,2.69
59,38.57802795236882,201.9590871898458,15.878083856075785,1.0022458670066103,2.69
60,38.57802795236882,201.95701989941557,15.88064916871677,1.0021198767414632,2.69
61,38.57802795236882,201.91031933691988,15.881789298200331,1.0022092970061363,2.69
62,38.57802795236882,201.87976705438447,15.881813588628436,1.0022422788783085,2.69
63,38.57802795236882,201.89093641988075,15.881754346132263,1.0019698372241808,2.69
64,38.57802795236882,201.89113417617838,15.880224814761538,1.0019364668964585,2.69
65,38.57802795236882,201.8858870984688,15.880017426432458,1.0018897949659762,2.69
66,38.57802795236882,201.8812806947576,15.87651893112435,1.0020531318709953,2.69
67,38.57802795236882,201.8812806947576,15.87736073242769,1.0022037006498252,2.69
68,38.57802795236882,201.91584319392564,15.877140844388137,1.0020448124288017,2.69
69,38.57802795236882,201.97218812942035,15.87897711458115,1.0018918037671993,2.69
70,68.77910946730243,201.93463124659516,15.879824299408307,1.0021750081224146,2.9
71,77.20791276287919,201.93463124659516,15.881726677258461,1.0021750081224146,2.84
72,77.16073858054365,201.8919612628376,15.879824299408307,1.001889989059055,2.84
73,72.69871571947147,201.92941848714213,15.879824299408307,1.0022102632066832,2.88
74,73.3783059361092,201.91296369907133,15.879859070930678,1.0021685908825178,2.87
75,68.77910946730243,201.93463124659516,15.880950244815988,1.0021750081224146,2.9
76,77.95620290020454,201.90498118933957,15.881117076943344,1.0019940081013166,2.84
77,76.00387464954474,201.915121133883,15.879988462224874,1.0019886823712272,2.85
78,69.983600749626,201.91721992486086,15.881331161497467,1.0021136916520719,2.89
79,68.77910946730243,201.93437250057556,15.879824299408307,1.0022121420594061,2.9
80,68.90529038830539,201.9319531433537,15.879942520780933,1.0021689661805246,2.9
81,68.77910946730243,201.93166133755486,15.880870321365038,1.0021878020190995,2.9
82,68.89708047790228,201.93463124659516,15.881537137328731,1.0021750081224146,2.9
83,68.8193516348868,201.93418712165314,15.88118420578845,1.002187586199065,2.9
84,68.81746104959151,201.93288021155038,15.880745070693557,1.002174552485917,2.9
85,68.79442185608926,201.93393404407442,15.88084135305102,1.002187111915411,2.9
86,68.77910946730243,201.93179327847923,15.879824299408307,1.0021750081224146,2.9
87,68.91599813411395,201.93234952720948,15.879855976067645,1.0021743397799405,2.9
88,68.78697367110688,201.93451551525882,15.879953355926657,1.0021750081224146,2.9
89,68.78920356136334,201.93166239522284,15.879824299408307,1.0022110586457065,2.9
90,68.95074037701701,201.934161687828,15.880579891974019,1.0022096006630017,2.9
91,68.96228411430619,201.93463124659516,15.88086783742334,1.0021700608518231,2.9
92,68.78836615874779,201.93463124659516,15.880518855645452,1.0022178893202365,2.9
93,68.78736012629207,201.9332446097399,15.880985236559408,1.0022116347817416,2.9
94,68.78681724715861,201.93170723271476,15.879824299408307,1.0021819418392366,2.9
95,68.78545465872851,201.93270848789945,15.879866407470638,1.0022121822114316,2.9
96,68.94491515454598,201.9327505438557,15.87990221662096,1.0021715690820923,2.9
97,68.78099720669083,201.93315604403287,15.880922948850317,1.0021914860763381,2.9
98,68.86233800283348,201.9344511215261,15.880067984264997,1.0021681451590212,2.9
99,68.78835392755951,201.9342212028754,15.880162870721334,1.0022172126290845,2.9
100,68.79109915450394,201.93463124659516,15.8799803488396,1.002175688174275,2.9
101,68.77910946730243,201.93393074562346,15.879824299408307,1.0022120947461435,2.9
102,68.77951590789584,201.93463124659516,15.880905107665996,1.0021853756674246,2.9
103,68.81917152414331,201.93463124659516,15.880135166143631,1.0022127722457626,2.9
104,68.93161545602888,201.93463124659516,15.880881692468199,1.0022097074717897,2.9
105,68.77910946730243,201.93463124659516,15.880333118918328,1.0022006348371795,2.9
