iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,mean_cum_regret,std_cum_regret
11,2.79,2.13,2.03,2.46,1.84,2.66,2.52,2.68,2.66,2.33,2.41,0.31815439997306694,0.5899999999999999,1.25,1.35,0.9199999999999999,1.5399999999999998,0.7199999999999998,0.8599999999999999,0.6999999999999997,0.7199999999999998,1.0499999999999998,0.97,0.31815439997306694,15.244999999999997,4.501339265638607
12,2.8,2.17,2.15,2.46,1.84,2.66,2.52,2.68,2.66,2.33,2.4269999999999996,0.30151653722842836,0.5800000000000001,1.21,1.23,0.9199999999999999,1.5399999999999998,0.7199999999999998,0.8599999999999999,0.6999999999999997,0.7199999999999998,1.0499999999999998,0.9529999999999997,0.30151653722842836,16.197999999999997,4.802855802867035
13,2.84,2.2,2.17,2.46,1.94,2.66,2.63,2.68,2.66,2.33,2.457,0.2868623363217974,0.54,1.1799999999999997,1.21,0.9199999999999999,1.44,0.7199999999999998,0.75,0.6999999999999997,0.7199999999999998,1.0499999999999998,0.923,0.2868623363217974,17.120999999999995,5.089718139188832
14,2.85,2.2,2.17,2.46,1.94,2.68,2.63,2.68,2.66,2.33,2.46,0.2899808422790873,0.5299999999999998,1.1799999999999997,1.21,0.9199999999999999,1.44,0.6999999999999997,0.75,0.6999999999999997,0.7199999999999998,1.0499999999999998,0.9199999999999999,0.2899808422790873,18.040999999999997,5.37969898146792
15,2.85,2.2,2.21,2.46,1.94,2.68,2.63,2.68,2.66,2.33,2.464,0.2857815793768226,0.5299999999999998,1.1799999999999997,1.17,0.9199999999999999,1.44,0.6999999999999997,0.75,0.6999999999999997,0.7199999999999998,1.0499999999999998,0.916,0.2857815793768226,18.956999999999997,5.665480560844742
16,2.85,2.2,2.26,2.46,1.97,2.68,2.63,2.68,2.67,2.33,2.473,0.27584415890136227,0.5299999999999998,1.1799999999999997,1.12,0.9199999999999999,1.41,0.6999999999999997,0.75,0.6999999999999997,0.71,1.0499999999999998,0.907,0.27584415890136227,19.863999999999997,5.941324719746104
17,2.85,2.2,2.26,2.46,1.97,2.68,2.63,2.68,2.75,2.33,2.4810000000000003,0.2832529297681177,0.5299999999999998,1.1799999999999997,1.12,0.9199999999999999,1.41,0.6999999999999997,0.75,0.6999999999999997,0.6299999999999999,1.0499999999999998,0.8989999999999998,0.2832529297681177,20.762999999999998,6.224577649514222
18,2.85,2.2,2.26,2.46,1.97,2.68,2.63,2.79,2.75,2.33,2.492,0.2937799630108675,0.5299999999999998,1.1799999999999997,1.12,0.9199999999999999,1.41,0.6999999999999997,0.75,0.5899999999999999,0.6299999999999999,1.0499999999999998,0.8879999999999999,0.2937799630108675,21.650999999999996,6.518357612525089
19,2.85,2.2,2.26,2.46,1.97,2.69,2.63,2.79,2.75,2.33,2.493,0.2945071212117704,0.5299999999999998,1.1799999999999997,1.12,0.9199999999999999,1.41,0.69,0.75,0.5899999999999999,0.6299999999999999,1.0499999999999998,0.8869999999999999,0.2945071212117704,22.537999999999997,6.81286473373686
20,2.85,2.2,2.26,2.46,1.97,2.69,2.63,2.82,2.75,2.33,2.496,0.2980007457112221,0.5299999999999998,1.1799999999999997,1.12,0.9199999999999999,1.41,0.69,0.75,0.56,0.6299999999999999,1.0499999999999998,0.884,0.29800074571122204,23.421999999999997,7.110865479448082
21,2.85,2.2,2.26,2.46,1.97,2.69,2.63,2.83,2.76,2.33,2.4979999999999998,0.3001777251340723,0.5299999999999998,1.1799999999999997,1.12,0.9199999999999999,1.41,0.69,0.75,0.5499999999999998,0.6200000000000001,1.0499999999999998,0.882,0.3001777251340723,24.304,7.411043204582154
22,2.85,2.2,2.26,2.46,1.97,2.69,2.63,2.93,2.76,2.33,2.508,0.3138223134903642,0.5299999999999998,1.1799999999999997,1.12,0.9199999999999999,1.41,0.69,0.75,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8719999999999999,0.3138223134903642,25.176,7.7248655180725185
23,2.85,2.2,2.26,2.46,1.97,2.69,2.63,2.93,2.76,2.33,2.508,0.3138223134903642,0.5299999999999998,1.1799999999999997,1.12,0.9199999999999999,1.41,0.69,0.75,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8719999999999999,0.3138223134903642,26.048,8.038687831562882
24,2.85,2.22,2.26,2.46,1.97,2.69,2.63,2.93,2.76,2.33,2.5099999999999993,0.3116978594016256,0.5299999999999998,1.1599999999999997,1.12,0.9199999999999999,1.41,0.69,0.75,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8699999999999999,0.3116978594016256,26.918,8.350385690964508
25,2.85,2.22,2.26,2.46,1.97,2.69,2.63,2.93,2.76,2.33,2.5099999999999993,0.3116978594016256,0.5299999999999998,1.1599999999999997,1.12,0.9199999999999999,1.41,0.69,0.75,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8699999999999999,0.3116978594016256,27.788,8.662083550366134
26,2.85,2.22,2.26,2.46,1.97,2.69,2.65,2.93,2.76,2.33,2.5119999999999996,0.3126162006180884,0.5299999999999998,1.1599999999999997,1.12,0.9199999999999999,1.41,0.69,0.73,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.868,0.3126162006180884,28.656,8.974699750984222
27,2.85,2.24,2.26,2.46,1.97,2.69,2.65,2.93,2.76,2.33,2.5139999999999993,0.31059798954776113,0.5299999999999998,1.1399999999999997,1.12,0.9199999999999999,1.41,0.69,0.73,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8659999999999999,0.31059798954776113,29.522,9.285297740531982
28,2.85,2.24,2.26,2.46,1.97,2.69,2.65,2.93,2.76,2.33,2.5139999999999993,0.31059798954776113,0.5299999999999998,1.1399999999999997,1.12,0.9199999999999999,1.41,0.69,0.73,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8659999999999999,0.31059798954776113,30.387999999999998,9.595895730079743
29,2.85,2.24,2.26,2.46,1.97,2.69,2.65,2.93,2.76,2.33,2.5139999999999993,0.31059798954776113,0.5299999999999998,1.1399999999999997,1.12,0.9199999999999999,1.41,0.69,0.73,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8659999999999999,0.31059798954776113,31.253999999999998,9.906493719627504
30,2.85,2.24,2.26,2.46,1.97,2.69,2.65,2.93,2.76,2.33,2.5139999999999993,0.31059798954776113,0.5299999999999998,1.1399999999999997,1.12,0.9199999999999999,1.41,0.69,0.73,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8659999999999999,0.31059798954776113,32.12,10.217091709175264
31,2.85,2.24,2.26,2.46,1.97,2.69,2.65,2.93,2.76,2.33,2.5139999999999993,0.31059798954776113,0.5299999999999998,1.1399999999999997,1.12,0.9199999999999999,1.41,0.69,0.73,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8659999999999999,0.31059798954776113,32.986,10.527689698723025
32,2.85,2.24,2.26,2.46,1.97,2.69,2.65,2.93,2.76,2.33,2.5139999999999993,0.31059798954776113,0.5299999999999998,1.1399999999999997,1.12,0.9199999999999999,1.41,0.69,0.73,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8659999999999999,0.31059798954776113,33.852,10.838287688270785
33,2.85,2.24,2.26,2.46,1.97,2.69,2.65,2.93,2.76,2.33,2.5139999999999993,0.31059798954776113,0.5299999999999998,1.1399999999999997,1.12,0.9199999999999999,1.41,0.69,0.73,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8659999999999999,0.31059798954776113,34.717999999999996,11.148885677818546
34,2.85,2.24,2.26,2.46,1.97,2.69,2.65,2.93,2.76,2.33,2.5139999999999993,0.31059798954776113,0.5299999999999998,1.1399999999999997,1.12,0.9199999999999999,1.41,0.69,0.73,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8659999999999999,0.31059798954776113,35.583999999999996,11.459483667366307
35,2.85,2.24,2.26,2.46,1.97,2.69,2.66,2.93,2.76,2.33,2.5149999999999997,0.3111001982213019,0.5299999999999998,1.1399999999999997,1.12,0.9199999999999999,1.41,0.69,0.7199999999999998,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8649999999999999,0.3111001982213019,36.449,11.770583865587609
36,2.85,2.24,2.26,2.46,1.97,2.69,2.66,2.93,2.76,2.33,2.5149999999999997,0.3111001982213019,0.5299999999999998,1.1399999999999997,1.12,0.9199999999999999,1.41,0.69,0.7199999999999998,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8649999999999999,0.3111001982213019,37.314,12.081684063808911
37,2.85,2.24,2.26,2.46,1.97,2.69,2.67,2.93,2.76,2.33,2.5159999999999996,0.31163368809478154,0.5299999999999998,1.1399999999999997,1.12,0.9199999999999999,1.41,0.69,0.71,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8639999999999999,0.31163368809478154,38.178,12.393317751903693
38,2.85,2.24,2.26,2.46,1.97,2.69,2.67,2.93,2.76,2.33,2.5159999999999996,0.31163368809478154,0.5299999999999998,1.1399999999999997,1.12,0.9199999999999999,1.41,0.69,0.71,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8639999999999999,0.31163368809478154,39.041999999999994,12.704951439998474
39,2.85,2.24,2.26,2.46,1.97,2.69,2.67,2.93,2.76,2.33,2.5159999999999996,0.31163368809478154,0.5299999999999998,1.1399999999999997,1.12,0.9199999999999999,1.41,0.69,0.71,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8639999999999999,0.31163368809478154,39.90599999999999,13.016585128093256
40,2.85,2.24,2.26,2.46,1.97,2.69,2.67,2.93,2.76,2.33,2.5159999999999996,0.31163368809478154,0.5299999999999998,1.1399999999999997,1.12,0.9199999999999999,1.41,0.69,0.71,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8639999999999999,0.31163368809478154,40.76999999999999,13.328218816188038
41,2.85,2.24,2.26,2.46,1.97,2.69,2.67,2.93,2.76,2.33,2.5159999999999996,0.31163368809478154,0.5299999999999998,1.1399999999999997,1.12,0.9199999999999999,1.41,0.69,0.71,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8639999999999999,0.31163368809478154,41.633999999999986,13.63985250428282
42,2.85,2.24,2.26,2.46,1.97,2.69,2.67,2.93,2.76,2.33,2.5159999999999996,0.31163368809478154,0.5299999999999998,1.1399999999999997,1.12,0.9199999999999999,1.41,0.69,0.71,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8639999999999999,0.31163368809478154,42.49799999999998,13.951486192377601
43,2.85,2.24,2.26,2.46,1.97,2.69,2.67,2.93,2.76,2.33,2.5159999999999996,0.31163368809478154,0.5299999999999998,1.1399999999999997,1.12,0.9199999999999999,1.41,0.69,0.71,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8639999999999999,0.31163368809478154,43.36199999999998,14.263119880472383
44,2.85,2.24,2.26,2.46,2.03,2.69,2.67,2.93,2.76,2.33,2.5219999999999994,0.30032574907182963,0.5299999999999998,1.1399999999999997,1.12,0.9199999999999999,1.35,0.69,0.71,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.858,0.30032574907182963,44.21999999999998,14.563445629544212
45,2.85,2.24,2.26,2.46,2.03,2.69,2.67,2.93,2.76,2.33,2.5219999999999994,0.30032574907182963,0.5299999999999998,1.1399999999999997,1.12,0.9199999999999999,1.35,0.69,0.71,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.858,0.30032574907182963,45.077999999999975,14.863771378616041
46,2.85,2.24,2.26,2.47,2.03,2.69,2.67,2.93,2.76,2.33,2.5229999999999997,0.3001129417032491,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.35,0.69,0.71,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8569999999999999,0.3001129417032491,45.934999999999974,15.16388432031929
47,2.85,2.24,2.26,2.47,2.03,2.69,2.67,2.93,2.76,2.33,2.5229999999999997,0.3001129417032491,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.35,0.69,0.71,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8569999999999999,0.3001129417032491,46.79199999999997,15.46399726202254
48,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,47.64599999999997,15.763448612179975
49,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,48.49999999999997,16.06289996233741
50,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,49.35399999999997,16.362351312494848
51,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,50.20799999999997,16.661802662652285
52,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,51.06199999999997,16.96125401280972
53,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,51.91599999999997,17.26070536296716
54,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,52.76999999999997,17.560156713124595
55,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,53.62399999999997,17.85960806328203
56,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,54.477999999999966,18.15905941343947
57,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,55.331999999999965,18.458510763596905
58,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,56.185999999999964,18.757962113754342
59,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,57.039999999999964,19.05741346391178
60,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,57.89399999999996,19.356864814069215
61,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,58.74799999999996,19.656316164226652
62,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,59.60199999999996,19.95576751438409
63,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,60.45599999999996,20.255218864541526
64,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,61.30999999999996,20.554670214698962
65,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,62.16399999999996,20.8541215648564
66,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,63.01799999999996,21.153572915013836
67,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,63.87199999999996,21.453024265171273
68,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,64.72599999999996,21.75247561532871
69,2.85,2.24,2.26,2.47,2.04,2.69,2.69,2.93,2.76,2.33,2.526,0.29945135015743557,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.69,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8539999999999998,0.2994513501574356,65.57999999999996,22.051926965486146
70,2.85,2.24,2.26,2.47,2.04,2.9,2.69,2.93,2.76,2.33,2.5469999999999997,0.3189583741563222,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.48,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8329999999999999,0.3189583741563222,66.41299999999995,22.37088533964247
71,2.85,2.24,2.26,2.47,2.04,2.9,2.69,2.93,2.76,2.33,2.5469999999999997,0.3189583741563222,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.48,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8329999999999999,0.3189583741563222,67.24599999999995,22.689843713798794
72,2.85,2.24,2.26,2.47,2.04,2.9,2.69,2.93,2.76,2.33,2.5469999999999997,0.3189583741563222,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.48,0.69,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.8329999999999999,0.3189583741563222,68.07899999999995,23.008802087955118
73,2.85,2.24,2.26,2.47,2.04,2.9,2.75,2.93,2.76,2.33,2.5529999999999995,0.32249203263198783,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.48,0.6299999999999999,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.827,0.3224920326319878,68.90599999999995,23.331294120587106
74,2.85,2.24,2.26,2.47,2.04,2.9,2.75,2.93,2.76,2.33,2.5529999999999995,0.32249203263198783,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.48,0.6299999999999999,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.827,0.3224920326319878,69.73299999999995,23.653786153219095
75,2.85,2.24,2.26,2.47,2.04,2.9,2.75,2.93,2.76,2.33,2.5529999999999995,0.32249203263198783,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.48,0.6299999999999999,0.44999999999999973,0.6200000000000001,1.0499999999999998,0.827,0.3224920326319878,70.55999999999995,23.976278185851083
76,2.85,2.24,2.26,2.47,2.04,2.9,2.75,2.94,2.76,2.33,2.554,0.32380378146168837,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.48,0.6299999999999999,0.43999999999999995,0.6200000000000001,1.0499999999999998,0.826,0.3238037814616884,71.38599999999994,24.30008196731277
77,2.85,2.24,2.26,2.47,2.04,2.9,2.75,3.0,2.76,2.33,2.5599999999999996,0.3321980667546931,0.5299999999999998,1.1399999999999997,1.12,0.9099999999999997,1.3399999999999999,0.48,0.6299999999999999,0.3799999999999999,0.6200000000000001,1.0499999999999998,0.82,0.3321980667546931,72.20599999999993,24.632280034067463
78,2.85,2.33,2.26,2.47,2.04,2.9,2.75,3.01,2.76,2.33,2.5699999999999994,0.32516662395352525,0.5299999999999998,1.0499999999999998,1.12,0.9099999999999997,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.6200000000000001,1.0499999999999998,0.8099999999999999,0.32516662395352525,73.01599999999993,24.957446658020988
79,2.85,2.33,2.26,2.47,2.04,2.9,2.75,3.01,2.76,2.33,2.5699999999999994,0.32516662395352525,0.5299999999999998,1.0499999999999998,1.12,0.9099999999999997,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.6200000000000001,1.0499999999999998,0.8099999999999999,0.32516662395352525,73.82599999999994,25.282613281974513
80,2.85,2.33,2.26,2.47,2.04,2.9,2.75,3.01,2.76,2.33,2.5699999999999994,0.32516662395352525,0.5299999999999998,1.0499999999999998,1.12,0.9099999999999997,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.6200000000000001,1.0499999999999998,0.8099999999999999,0.32516662395352525,74.63599999999994,25.607779905928037
81,2.85,2.33,2.26,2.47,2.04,2.9,2.75,3.01,2.76,2.33,2.5699999999999994,0.32516662395352525,0.5299999999999998,1.0499999999999998,1.12,0.9099999999999997,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.6200000000000001,1.0499999999999998,0.8099999999999999,0.32516662395352525,75.44599999999994,25.932946529881562
82,2.85,2.33,2.26,2.47,2.04,2.9,2.75,3.01,2.76,2.33,2.5699999999999994,0.32516662395352525,0.5299999999999998,1.0499999999999998,1.12,0.9099999999999997,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.6200000000000001,1.0499999999999998,0.8099999999999999,0.32516662395352525,76.25599999999994,26.258113153835087
83,2.85,2.33,2.26,2.47,2.04,2.9,2.75,3.01,3.1,2.33,2.604,0.3628345199796856,0.5299999999999998,1.0499999999999998,1.12,0.9099999999999997,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0499999999999998,0.7759999999999999,0.3628345199796856,77.03199999999994,26.620947673814772
84,2.85,2.33,2.26,2.47,2.04,2.9,2.75,3.01,3.1,2.33,2.604,0.3628345199796856,0.5299999999999998,1.0499999999999998,1.12,0.9099999999999997,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0499999999999998,0.7759999999999999,0.3628345199796856,77.80799999999994,26.983782193794458
