iteration,tilt,azimuth,system_capacity,dc_ac_ratio,target
1,76.8832851828092,14.741724425825502,2.6651111164811656,1.3534329310047974,0.0
2,15.152402306766321,356.65539472485085,6.83743783846294,1.234569791977478,0.48
3,32.17416630213321,259.20362844894953,18.10897603886271,1.0045096043347803,1.69
4,38.20598768554143,153.06842533474693,8.612917952408344,1.4226546716859545,2.04
5,68.34492219492222,83.5281114721105,15.568256655563106,1.111091292031019,0.94
6,18.78871167035024,332.8580760998407,15.957253054902996,1.1258875034479194,0.55
7,38.20598768554143,133.4469071643038,11.846922176502149,1.4226546716859545,1.91
8,38.02146874451252,248.99485737584538,7.540255452257471,1.1260070129595707,1.44
9,38.20598768554143,239.63123693188115,8.612917952408344,1.4226546716859545,1.58
10,38.1124426192357,153.06842533474693,9.523539664867954,1.2515242294514282,2.13
11,37.81336618265991,153.06842533474693,8.9725299396437,1.2325690344337608,2.1
12,38.1124426192357,147.7169137404382,12.0736605583218,1.2870109999875399,2.17
13,37.843969351806166,147.29113210416872,12.0736605583218,1.2032372665308944,2.2
14,38.20130402249134,147.70333220855423,12.0736605583218,1.4952497589716713,2.1
15,38.09774593248941,150.17041919855419,10.846025676714765,1.2102535137324302,2.18
16,37.843969351806166,148.74814605959008,10.356668826061826,1.2032372665308944,2.14
17,38.1101160747805,147.24345294297538,12.0736605583218,1.2511655346248802,2.18
18,37.843969351806166,147.46849444290976,11.190670075803657,1.2181980516487643,2.15
19,38.09311561100891,147.55486413614875,11.982644661222126,1.2774320824122203,2.17
20,37.85026622482753,149.27904634897243,11.456102670424249,1.2084249045176985,2.19
21,37.895100405651576,147.52761184366227,10.85380950557037,1.283992001700406,2.11
22,38.09499791863162,149.24195903435705,11.669038570723863,1.285507704219772,2.17
23,38.09669697728621,147.25981317912837,11.990257760103576,1.2860743080663897,2.16
24,37.843969351806166,149.1397137006293,12.05726120317408,1.2082058069722237,2.22
25,38.0291812539087,148.60000106728958,12.010042830597476,1.2101804252719035,2.21
26,37.85821860481537,148.47946015021415,12.05251002367366,1.2014084471990722,2.22
27,37.85872357166041,150.46791396017792,12.05726120317408,1.2015341963663742,2.24
