iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,cum_regret_0,cum_regret_1,cum_regret_2,cum_regret_3,cum_regret_4,cum_regret_5,cum_regret_6,cum_regret_7,cum_regret_8,cum_regret_9,mean_cum_regret,std_cum_regret
1,0.0094032649428544,0.514539904349881,0.4965022666374089,0.055427678440553,0.1323857591536582,0.0625076611841493,0.0227286081581019,0.073759789024326,0.0076803714359112,7.858939699976015,0.9233875003302859,2.4444577720544087,33.22059673505714,32.715460095650116,32.73349773336259,33.174572321559445,33.09761424084634,33.16749233881585,33.20727139184189,33.15624021097567,33.22231962856409,25.37106030002398,32.30661249966971,2.444457772054409,33.22059673505714,32.715460095650116,32.73349773336259,33.174572321559445,33.09761424084634,33.16749233881585,33.20727139184189,33.15624021097567,33.22231962856409,25.37106030002398,32.30661249966971,2.444457772054409
2,0.0094032649428544,0.514539904349881,0.4965022666374089,0.055427678440553,0.1323857591536582,0.0625076611841493,0.0227286081581019,0.073759789024326,0.0076803714359112,7.858939699976015,0.9233875003302859,2.4444577720544087,33.22059673505714,32.715460095650116,32.73349773336259,33.174572321559445,33.09761424084634,33.16749233881585,33.20727139184189,33.15624021097567,33.22231962856409,25.37106030002398,32.30661249966971,2.444457772054409,66.44119347011429,65.43092019130023,65.46699546672518,66.34914464311889,66.19522848169268,66.3349846776317,66.41454278368379,66.31248042195134,66.44463925712817,50.74212060004796,64.61322499933942,4.888915544108818
3,0.3847820267251169,0.514539904349881,0.4965022666374089,12.037649966534769,0.1323857591536582,0.2165421766503822,0.0227286081581019,0.073759789024326,0.0149736149254526,7.858939699976015,2.1752803812135113,4.217416578724858,32.84521797327488,32.715460095650116,32.73349773336259,21.192350033465228,33.09761424084634,33.01345782334961,33.20727139184189,33.15624021097567,33.215026385074545,25.37106030002398,31.054719618786486,4.217416578724858,99.28641144338917,98.14638028695035,98.20049320008778,87.54149467658412,99.29284272253902,99.3484425009813,99.62181417552569,99.468720632927,99.65966564220273,76.11318090007194,95.66794461812592,9.106332122833678
4,0.3847820267251169,0.514539904349881,0.4965022666374089,12.037649966534769,0.5545872563368293,0.2165421766503822,0.0507949841656491,0.073759789024326,0.0149736149254526,7.858939699976015,2.2203071685325826,4.195133902054908,32.84521797327488,32.715460095650116,32.73349773336259,21.192350033465228,32.675412743663166,33.01345782334961,33.17920501583435,33.15624021097567,33.215026385074545,25.37106030002398,31.00969283146742,4.195133902054907,132.13162941666405,130.86184038260046,130.93399093345036,108.73384471004935,131.96825546620218,132.36190032433092,132.80101919136004,132.62496084390267,132.87469202727726,101.48424120009592,126.67763744959333,13.301466024888585
5,0.3847820267251169,0.514539904349881,0.4965022666374089,12.037649966534769,0.5545872563368293,0.2165421766503822,0.0507949841656491,0.073759789024326,0.1092112467356703,7.858939699976015,2.229730931713605,4.189731865469451,32.84521797327488,32.715460095650116,32.73349773336259,21.192350033465228,32.675412743663166,33.01345782334961,33.17920501583435,33.15624021097567,33.12078875326433,25.37106030002398,31.000269068286393,4.189731865469451,164.97684738993894,163.57730047825058,163.66748866681294,129.92619474351457,164.64366820986535,165.37535814768052,165.9802242071944,165.78120105487835,165.99548078054158,126.85530150011991,157.67790651787973,17.491197890358038
6,0.3847820267251169,1.1007339691003244,7.687912111080624,12.037649966534769,1.245554211713272,0.2165421766503822,0.4776474584164909,6.414684621327891,0.1092112467356703,8.640358990786895,3.831507677907144,4.424760172346139,32.84521797327488,32.12926603089967,25.542087888919372,21.192350033465228,31.984445788286724,33.01345782334961,32.752352541583505,26.815315378672107,33.12078875326433,24.589641009213103,29.398492322092846,4.424760172346138,197.82206536321382,195.70656650915026,189.20957655573233,151.1185447769798,196.6281139981521,198.3888159710301,198.7325767487779,192.59651643355045,199.1162695338059,151.444942509333,187.07639883997257,21.915958062704178
7,5.312993220622016,1.1007339691003244,7.687912111080624,12.037649966534769,1.245554211713272,0.2845681705524198,0.4776474584164909,10.961757539584928,0.9818479897057512,8.640358990786895,4.873102362809749,4.638219772800169,27.91700677937798,32.12926603089967,25.542087888919372,21.192350033465228,31.984445788286724,32.94543182944758,32.752352541583505,22.268242460415067,32.24815201029425,24.589641009213103,28.356897637190247,4.638219772800169,225.7390721425918,227.83583254004992,214.7516644446517,172.31089481044503,228.61255978643882,231.3342478004777,231.48492929036138,214.86475889396553,231.36442154410014,176.0345835185461,215.43329647716283,26.554177835504348
8,5.312993220622016,1.1007339691003244,7.687912111080624,12.037649966534769,1.245554211713272,0.4217256491790699,0.4776474584164909,10.961757539584928,0.9818479897057512,8.640358990786895,4.886818110672413,4.623322174258278,27.91700677937798,32.12926603089967,25.542087888919372,21.192350033465228,31.984445788286724,32.80827435082093,32.752352541583505,22.268242460415067,32.24815201029425,24.589641009213103,28.34318188932758,4.623322174258278,253.65607892196977,259.9650985709496,240.2937523335711,193.50324484391027,260.59700557472553,264.14252215129864,264.23728183194487,237.1330013543806,263.6125735543944,200.6242245277592,243.7764783664904,31.177500009762625
9,5.312993220622016,1.1007339691003244,7.687912111080624,12.037649966534769,1.245554211713272,0.4217256491790699,0.4776474584164909,10.961757539584928,10.50733164859079,8.640358990786895,5.839366476560918,4.7098462847481946,27.91700677937798,32.12926603089967,25.542087888919372,21.192350033465228,31.984445788286724,32.80827435082093,32.752352541583505,22.268242460415067,22.722668351409204,24.589641009213103,27.390633523439078,4.709846284748195,281.57308570134774,292.09436460184924,265.83584022249045,214.6955948773755,292.58145136301226,296.95079650211954,296.98963437352836,259.4012438147957,286.33524190580357,225.2138655369723,271.1671118899295,35.88734629451082
10,5.312993220622016,2.701534992936128,7.687912111080624,14.838913206080766,1.245554211713272,0.4217256491790699,0.4776474584164909,10.961757539584928,10.50733164859079,8.640358990786895,6.2795729028990985,5.029584948077025,27.91700677937798,30.52846500706387,25.542087888919372,18.39108679391923,31.984445788286724,32.80827435082093,32.752352541583505,22.268242460415067,22.722668351409204,24.589641009213103,26.950427097100903,5.029584948077026,309.4900924807257,322.6228296089131,291.3779281114098,233.08668167129474,324.565897151299,329.75907085294045,329.74198691511185,281.6694862752108,309.05791025721277,249.8035065461854,298.1175389870304,40.91693124258784
