iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,cum_regret_0,cum_regret_1,cum_regret_2,cum_regret_3,cum_regret_4,cum_regret_5,cum_regret_6,cum_regret_7,cum_regret_8,cum_regret_9,mean_cum_regret,std_cum_regret
1,731.051,650.975,710.409,622.01,754.391,690.41,709.457,740.583,729.552,744.652,708.3489999999999,42.83719843002497,75.73880862327621,155.81480862327624,96.38080862327627,184.77980862327627,52.398808623276295,116.37980862327629,97.33280862327626,66.20680862327629,77.23780862327624,62.137808623276214,98.44080862327625,42.83719843002497,75.73880862327621,155.81480862327624,96.38080862327627,184.77980862327627,52.398808623276295,116.37980862327629,97.33280862327626,66.20680862327629,77.23780862327624,62.137808623276214,98.44080862327625,42.83719843002497
2,731.051,685.991,710.409,732.09,754.391,747.181,731.742,740.583,729.552,744.652,730.7642,19.833349998872556,75.73880862327621,120.79880862327627,96.38080862327627,74.69980862327623,52.398808623276295,59.60880862327622,75.0478086232763,66.20680862327629,77.23780862327624,62.137808623276214,76.02560862327626,19.833349998872556,151.47761724655243,276.6136172465525,192.76161724655253,259.4796172465525,104.79761724655259,175.9886172465525,172.38061724655256,132.41361724655258,154.47561724655247,124.27561724655243,174.4664172465525,62.670548428897526
3,731.051,752.98,710.409,732.09,754.391,747.181,731.742,740.583,751.922,744.652,739.7001,13.649738560377878,75.73880862327621,53.80980862327624,96.38080862327627,74.69980862327623,52.398808623276295,59.60880862327622,75.0478086232763,66.20680862327629,54.86780862327623,62.137808623276214,67.08970862327625,13.649738560377878,227.21642586982864,330.42342586982875,289.1424258698288,334.1794258698287,157.1964258698289,235.59742586982873,247.42842586982886,198.62042586982886,209.3434258698287,186.41342586982864,241.55612586982875,76.3202869892754
4,731.051,752.98,710.409,732.09,754.391,747.181,731.742,740.583,751.922,744.652,739.7001,13.649738560377878,75.73880862327621,53.80980862327624,96.38080862327627,74.69980862327623,52.398808623276295,59.60880862327622,75.0478086232763,66.20680862327629,54.86780862327623,62.137808623276214,67.08970862327625,13.649738560377878,302.95523449310485,384.233234493105,385.52323449310506,408.87923449310495,209.59523449310518,295.20623449310494,322.47623449310515,264.82723449310515,264.21123449310494,248.55123449310486,308.645834493105,89.97002554965329
5,731.051,759.157,710.409,732.09,754.391,747.181,739.561,782.649,751.922,744.652,745.3063,19.27945131221322,75.73880862327621,47.63280862327622,96.38080862327627,74.69980862327623,52.398808623276295,59.60880862327622,67.22880862327622,24.140808623276257,54.86780862327623,62.137808623276214,61.48350862327624,19.27945131221322,378.69404311638107,431.8660431163812,481.90404311638133,483.5790431163812,261.9940431163815,354.81504311638116,389.7050431163814,288.9680431163814,319.0790431163812,310.6890431163811,370.1293431163812,109.2494768618665
6,731.051,759.157,710.409,732.09,754.391,753.691,739.561,782.649,751.922,744.652,745.9573,19.45886222007854,75.73880862327621,47.63280862327622,96.38080862327627,74.69980862327623,52.398808623276295,53.09880862327623,67.22880862327622,24.140808623276257,54.86780862327623,62.137808623276214,60.83250862327624,19.458862220078537,454.4328517396573,479.4988517396574,578.2848517396576,558.2788517396574,314.3928517396578,407.9138517396574,456.9338517396576,313.10885173965767,373.9468517396574,372.8268517396573,430.96185173965745,128.70833908194504
7,731.051,759.157,721.74,732.09,754.391,753.691,739.561,782.649,751.922,744.652,747.0904,17.37745250604932,75.73880862327621,47.63280862327622,85.04980862327625,74.69980862327623,52.398808623276295,53.09880862327623,67.22880862327622,24.140808623276257,54.86780862327623,62.137808623276214,59.699408623276234,17.377452506049316,530.1716603629335,527.1316603629336,663.3346603629338,632.9786603629336,366.79166036293407,461.0126603629336,524.1626603629338,337.2496603629339,428.81466036293364,434.9646603629335,490.66126036293366,146.08579158799435
8,731.051,759.157,738.895,732.09,754.391,753.691,739.561,782.649,751.922,744.652,748.8059000000001,15.322007044698076,75.73880862327621,47.63280862327622,67.89480862327628,74.69980862327623,52.398808623276295,53.09880862327623,67.22880862327622,24.140808623276257,54.86780862327623,62.137808623276214,57.983908623276236,15.322007044698076,605.9104689862097,574.7644689862099,731.2294689862101,707.6784689862099,419.19046898621036,514.1114689862098,591.39146898621,361.3904689862102,483.68246898620987,497.1024689862097,548.6451689862099,161.40779863269242
9,735.926,759.157,738.895,735.457,754.391,753.691,739.561,782.649,771.393,744.652,751.5772,15.937266730667602,70.86380862327621,47.63280862327622,67.89480862327628,71.33280862327626,52.398808623276295,53.09880862327623,67.22880862327622,24.140808623276257,35.39680862327623,62.137808623276214,55.21260862327624,15.937266730667602,676.7742776094859,622.3972776094861,799.1242776094864,779.0112776094861,471.58927760948666,567.2102776094861,658.6202776094863,385.53127760948644,519.0792776094861,559.2402776094859,603.8577776094861,177.34506536336002
10,735.926,759.157,738.895,735.457,754.391,753.691,739.561,782.649,771.393,744.652,751.5772,15.937266730667602,70.86380862327621,47.63280862327622,67.89480862327628,71.33280862327626,52.398808623276295,53.09880862327623,67.22880862327622,24.140808623276257,35.39680862327623,62.137808623276214,55.21260862327624,15.937266730667602,747.6380862327621,670.0300862327623,867.0190862327627,850.3440862327624,523.988086232763,620.3090862327623,725.8490862327625,409.6720862327627,554.4760862327623,621.3780862327621,659.0703862327623,193.28233209402762
