iteration,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
44,0.0,0.25,0.0,0.75,0.5,2.4000000000000004,0.5,0.0,0.0,0.5,4.53
45,0.0,0.0,0.0,0.75,0.5,2.4000000000000004,0.0,0.0,0.25,0.0,2.36
46,0.0,0.0,0.0,0.75,0.5,2.4000000000000004,0.5,0.0,0.0,0.5,3.13
47,0.0,0.0,0.0,0.25,0.5,2.4000000000000004,0.25,0.0,0.0,0.0,2.82
48,0.0,0.0,0.0,0.5,0.5,2.4000000000000004,0.0,0.0,0.0,0.0,3.03
49,0.0,0.25,0.0,0.0,0.5,2.4000000000000004,0.25,0.0,0.0,0.0,4.06
50,0.0,0.25,0.0,0.0,0.5,2.4000000000000004,0.5,0.0,0.0,0.5,3.97
51,0.0,0.25,0.0,0.5,0.5,2.4000000000000004,0.25,0.0,0.0,0.5,5.86
52,0.0,0.25,0.0,0.5,0.5,2.4000000000000004,0.25,0.0,0.0,0.25,5.31
53,0.0,0.25,0.0,0.75,0.5,2.4000000000000004,0.25,0.0,0.0,0.0,4.79
54,0.0,0.25,0.0,0.0,0.5,2.4000000000000004,0.25,0.0,0.0,0.25,4.64
55,0.0,0.25,0.0,0.5,0.5,2.4000000000000004,0.5,0.0,0.0,0.25,4.34
56,0.0,0.25,0.0,0.5,0.5,2.4000000000000004,0.25,0.0,0.0,0.0,4.62
57,0.25,0.5,0.0,0.5,0.5,2.4000000000000004,0.25,0.0,0.0,0.0,3.06
58,0.0,0.25,0.0,0.5,0.5,1.8,0.25,0.0,0.0,0.25,4.03
59,0.0,0.25,0.0,0.0,0.75,1.8,0.25,0.0,0.0,0.25,3.61
60,0.0,0.25,0.0,0.5,1.0,2.0,0.25,0.0,0.0,0.25,4.18
61,0.0,0.25,0.0,0.0,0.75,2.0,0.25,0.0,0.0,0.0,3.51
62,0.0,0.25,0.0,0.0,0.5,2.0,0.25,0.0,0.0,0.0,3.46
63,0.0,0.25,0.0,0.25,0.5,1.8,0.25,0.0,0.0,0.5,4.32
64,0.0,0.25,0.0,0.75,0.5,1.6,0.25,0.0,0.0,0.0,3.16
65,0.0,0.25,0.0,0.25,0.5,1.6,0.25,0.0,0.0,0.25,3.52
66,0.0,0.25,0.0,0.0,0.5,1.8,0.25,0.0,0.0,0.0,3.16
67,0.0,0.25,0.0,0.5,0.5,1.8,0.25,0.0,0.0,0.0,3.5
68,0.0,0.25,0.0,0.25,0.5,2.0,0.25,0.0,0.0,0.0,3.73
69,0.5,0.5,0.0,0.25,0.5,2.4000000000000004,0.0,0.0,0.0,0.0,0.46
70,0.25,0.25,0.0,0.5,0.5,2.4000000000000004,0.0,0.0,0.0,0.25,2.77
71,0.0,0.25,0.0,0.5,0.5,2.2,0.0,0.0,0.0,0.25,5.84
72,0.0,0.25,0.0,0.0,0.5,2.2,0.0,0.0,0.0,0.0,4.16
73,0.0,0.25,0.0,0.5,0.5,2.4000000000000004,0.0,0.0,0.0,0.25,6.22
74,0.25,0.25,0.25,0.5,0.5,2.8,0.75,0.5,0.25,0.25,0.05
75,0.0,0.25,0.0,0.5,0.5,2.2,0.25,0.0,0.0,0.0,4.24
76,0.0,0.25,0.0,0.5,0.5,2.4000000000000004,0.0,0.5,0.0,0.0,0.09
77,0.0,0.25,0.0,0.5,0.5,2.2,0.0,0.0,0.0,0.5,6.79
78,0.0,0.0,0.25,0.0,0.5,2.2,0.25,0.0,0.25,0.5,0.47
79,0.25,0.5,0.0,0.0,0.5,2.2,0.0,0.0,0.0,0.25,2.95
80,0.0,0.25,0.0,0.0,0.5,2.2,0.0,0.0,0.0,0.25,5.04
81,0.0,0.25,0.0,0.5,0.0,2.2,0.0,0.0,0.0,0.25,3.64
82,0.0,0.25,0.0,0.5,0.25,2.2,0.0,0.0,0.0,0.25,5.07
83,0.0,0.25,0.0,0.5,0.25,2.2,0.0,0.0,0.0,0.5,6.0
84,0.0,0.25,0.0,0.0,0.25,2.2,0.0,0.0,0.0,0.25,4.54
85,0.0,0.25,0.0,0.25,0.25,2.2,0.0,0.0,0.0,0.25,4.92
86,0.0,0.25,0.0,0.5,0.25,2.2,0.25,0.0,0.0,0.25,4.15
87,0.0,0.25,0.0,0.5,0.25,1.6,0.0,0.0,0.0,0.25,4.0
88,0.25,0.25,0.0,0.5,0.25,2.2,0.0,0.0,0.0,0.25,2.18
89,0.25,0.25,0.75,0.5,0.25,4.800000000000001,0.75,0.0,0.0,0.25,0.06
90,0.0,0.25,0.0,0.5,0.5,2.0,0.0,0.25,0.0,0.25,1.07
91,0.0,0.25,0.0,0.5,0.5,2.0,0.0,0.0,0.0,0.25,5.41
92,0.0,0.25,0.75,0.5,0.25,2.2,0.25,0.0,0.0,0.5,0.05
93,0.0,0.25,0.5,0.75,0.25,2.2,0.0,0.0,0.0,0.5,0.17
94,0.0,0.25,0.25,0.5,0.25,2.2,0.25,0.0,0.0,0.25,0.77
95,0.0,0.0,0.0,0.5,0.5,2.6,0.0,0.0,0.0,0.0,3.14
96,0.0,0.25,0.0,0.5,0.25,2.2,0.0,0.0,0.0,0.0,4.11
97,0.0,0.0,0.0,0.5,0.25,2.2,0.0,0.0,0.0,0.25,3.17
98,0.0,0.0,0.0,0.5,0.25,2.2,0.0,0.0,0.0,0.0,2.57
99,0.0,0.5,0.0,0.25,0.5,3.8000000000000003,0.75,0.0,0.5,0.5,3.76
100,0.0,0.25,0.0,0.25,0.25,1.0,0.0,0.0,0.75,0.25,0.43
101,0.0,0.25,0.0,0.5,0.25,2.0,0.25,0.0,1.0,0.25,0.73
102,0.0,0.25,0.0,0.5,0.25,2.2,0.0,0.0,0.5,0.25,1.66
103,0.0,0.25,0.0,0.5,0.5,2.2,0.25,0.0,0.25,0.25,3.52
104,0.0,0.0,0.0,0.5,0.25,1.0,0.25,0.0,0.0,0.5,1.74
105,0.0,0.25,0.0,0.75,0.5,2.2,0.5,0.0,0.25,0.25,3.08
