iteration,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
43,0.25,0.25,0.0,0.0,2.75,2.6,0.0,0.0,0.25,0.0,0.31
44,0.25,0.0,0.0,0.0,0.5,2.4000000000000004,0.0,0.0,0.25,0.0,1.01
45,0.25,0.25,0.0,0.0,0.25,2.6,0.0,0.0,0.25,0.0,1.33
46,0.25,0.0,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.0,1.16
47,0.25,0.0,0.0,0.0,0.25,2.4000000000000004,0.5,0.0,0.25,0.0,0.93
48,0.25,0.25,0.0,0.0,0.5,2.4000000000000004,0.5,0.0,0.0,0.0,1.89
49,0.25,0.0,0.0,0.0,0.25,2.4000000000000004,0.5,0.0,0.0,0.0,1.11
50,0.25,0.0,0.0,0.0,0.25,2.4000000000000004,0.25,0.0,0.0,0.0,1.15
51,0.25,0.0,0.0,0.5,0.25,4.4,0.25,0.5,0.5,0.5,0.13
52,0.0,0.0,0.0,0.0,0.5,2.4000000000000004,0.0,0.0,0.0,0.0,2.68
53,0.0,0.0,0.0,0.0,0.25,2.4000000000000004,0.25,0.0,0.0,0.0,2.32
54,0.0,0.0,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.0,2.43
55,0.0,0.0,0.0,0.0,0.5,2.6,0.0,0.0,0.0,0.0,2.75
56,0.0,0.25,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.0,3.85
57,0.25,0.25,0.0,0.0,0.25,2.4000000000000004,0.0,0.5,1.0,0.0,0.09
58,0.25,0.0,0.0,0.0,0.25,2.4000000000000004,0.0,0.25,0.5,0.0,0.19
59,0.0,0.0,0.0,0.0,0.25,2.6,0.0,0.0,0.0,0.0,2.49
60,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.5,1.9
61,0.0,0.25,0.0,0.0,0.25,1.6,0.0,0.0,0.0,0.25,3.71
62,0.5,0.0,0.0,0.0,0.75,2.0,0.0,0.25,0.5,0.75,0.1
63,0.25,0.25,1.25,0.75,0.75,2.2,0.0,0.0,0.0,0.0,0.01
64,0.0,0.5,0.0,0.0,0.5,2.4000000000000004,0.0,0.0,0.0,0.0,6.31
65,0.0,0.25,0.0,0.0,0.5,2.2,0.0,0.0,0.0,0.0,4.16
66,0.0,0.5,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.25,6.63
67,0.0,0.5,0.0,4.25,0.25,2.2,0.0,0.0,0.0,0.0,0.47
68,0.0,0.5,0.0,0.0,0.25,1.8,0.0,0.0,0.0,0.0,4.55
69,0.0,0.25,0.0,0.75,0.25,1.8,0.0,0.0,0.0,0.0,3.51
70,0.0,0.25,0.0,0.0,0.25,2.2,0.0,0.0,0.0,0.25,4.54
71,0.0,0.25,0.0,0.0,0.25,1.8,0.0,0.0,0.0,0.0,3.27
72,0.5,0.0,0.0,0.5,0.5,2.2,0.0,0.0,0.0,0.5,0.34
73,0.0,0.0,0.0,0.0,0.25,1.8,0.0,0.0,0.0,0.25,2.59
74,0.0,0.0,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.25,2.99
75,0.0,0.25,0.0,0.0,0.25,2.0,0.0,0.0,0.0,0.0,3.5
76,0.0,0.5,0.0,0.25,0.0,2.2,0.25,0.5,0.75,0.25,0.08
77,0.0,0.25,0.0,0.0,0.25,1.6,0.0,0.0,0.25,0.25,2.48
78,0.0,0.25,0.0,0.0,0.25,1.2,0.0,0.0,0.0,0.0,2.49
79,0.0,0.25,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,2.78
80,0.0,0.25,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.25,3.09
81,0.25,0.5,0.75,1.0,0.5,2.4000000000000004,0.0,0.25,0.0,0.5,0.03
82,0.0,0.25,0.0,0.75,0.0,2.2,0.0,0.0,0.0,0.25,3.51
83,0.0,0.25,0.0,0.0,0.25,2.2,0.0,0.0,0.0,0.0,3.69
84,0.25,0.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.25,2.03
85,0.75,0.25,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.07
86,0.75,0.25,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,0.08
87,0.25,0.5,0.75,0.0,0.25,4.800000000000001,0.75,0.25,0.0,0.25,0.03
88,0.25,0.5,0.0,0.0,0.25,4.4,0.0,0.0,0.0,0.0,2.59
89,0.0,0.25,0.0,0.0,0.25,2.0,0.0,0.0,0.0,0.25,4.3
90,0.0,0.5,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.0,5.47
91,0.0,0.25,0.0,0.0,0.25,2.2,0.0,0.0,1.25,0.0,0.17
92,0.0,0.5,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.75,0.0,0.96
93,0.0,0.5,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.25,0.0,2.67
94,0.0,0.5,0.0,0.0,0.25,1.6,0.0,0.0,0.0,0.0,4.17
95,0.0,0.5,0.0,0.0,1.0,2.2,0.0,0.0,0.0,0.0,6.13
96,0.0,0.25,0.0,0.0,0.75,2.6,0.0,0.0,0.0,0.0,4.6
97,0.0,0.5,0.0,0.0,1.0,2.4000000000000004,0.0,0.0,0.0,0.0,6.52
98,0.0,0.0,0.25,0.0,0.5,2.2,0.0,0.0,0.0,0.25,0.58
99,0.0,0.25,0.0,0.0,0.75,2.4000000000000004,0.0,0.0,0.0,0.0,4.45
100,0.0,0.5,0.0,0.0,0.25,2.2,0.0,0.0,0.0,0.0,5.21
101,0.0,0.25,0.5,0.0,0.75,2.2,0.0,0.0,0.0,0.0,0.13
102,0.25,0.5,0.0,0.0,0.25,2.2,0.0,0.0,0.0,0.0,2.17
103,0.0,0.0,0.0,0.25,0.25,2.2,0.0,0.0,0.25,0.0,1.81
104,0.0,0.25,0.0,0.0,0.5,2.2,0.0,0.0,0.0,0.25,5.04
105,0.0,0.25,0.0,0.0,0.75,2.2,0.0,0.0,0.0,0.25,5.04
