iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,mean_cum_regret,std_cum_regret
88,7.72,10.57,6.54,6.79,10.57,14.7,9.87,9.79,3.84,6.63,8.702000000000002,3.031856050525999,25.509999999999998,22.659999999999997,26.689999999999998,26.439999999999998,22.659999999999997,18.529999999999998,23.36,23.439999999999998,29.389999999999997,26.599999999999998,24.527999999999995,3.0318560505259993,2535.1310000000008,164.17586485214983
89,7.72,10.57,6.54,6.79,10.57,14.7,9.87,10.26,3.84,6.63,8.749,3.0541572760201245,25.509999999999998,22.659999999999997,26.689999999999998,26.439999999999998,22.659999999999997,18.529999999999998,23.36,22.97,29.389999999999997,26.599999999999998,24.480999999999995,3.0541572760201245,2559.612000000001,167.23002212816996
90,7.72,10.57,6.54,6.79,10.57,14.7,9.87,10.26,3.84,6.63,8.749,3.0541572760201245,25.509999999999998,22.659999999999997,26.689999999999998,26.439999999999998,22.659999999999997,18.529999999999998,23.36,22.97,29.389999999999997,26.599999999999998,24.480999999999995,3.0541572760201245,2584.0930000000008,170.2841794041901
91,7.72,10.57,6.54,6.79,10.57,14.7,9.87,10.26,3.84,6.63,8.749,3.0541572760201245,25.509999999999998,22.659999999999997,26.689999999999998,26.439999999999998,22.659999999999997,18.529999999999998,23.36,22.97,29.389999999999997,26.599999999999998,24.480999999999995,3.0541572760201245,2608.5740000000005,173.33833668021023
92,7.72,10.57,6.54,6.79,10.57,14.7,9.87,10.26,3.84,6.63,8.749,3.0541572760201245,25.509999999999998,22.659999999999997,26.689999999999998,26.439999999999998,22.659999999999997,18.529999999999998,23.36,22.97,29.389999999999997,26.599999999999998,24.480999999999995,3.0541572760201245,2633.0550000000003,176.39249395623037
93,7.72,10.57,6.54,6.79,10.74,14.7,9.87,10.26,3.84,6.63,8.766000000000002,3.0658701864234237,25.509999999999998,22.659999999999997,26.689999999999998,26.439999999999998,22.489999999999995,18.529999999999998,23.36,22.97,29.389999999999997,26.599999999999998,24.46399999999999,3.065870186423424,2657.5190000000002,179.45836414265378
94,7.72,11.34,6.54,6.79,10.74,14.7,9.87,10.26,3.84,6.63,8.843,3.1253054961786444,25.509999999999998,21.889999999999997,26.689999999999998,26.439999999999998,22.489999999999995,18.529999999999998,23.36,22.97,29.389999999999997,26.599999999999998,24.386999999999993,3.1253054961786444,2681.9060000000004,182.58366963883242
95,7.72,11.34,6.54,6.79,10.74,14.7,9.87,10.26,3.84,6.63,8.843,3.1253054961786444,25.509999999999998,21.889999999999997,26.689999999999998,26.439999999999998,22.489999999999995,18.529999999999998,23.36,22.97,29.389999999999997,26.599999999999998,24.386999999999993,3.1253054961786444,2706.2930000000006,185.70897513501106
96,7.72,11.34,6.54,6.79,10.74,14.7,9.87,10.26,3.95,6.63,8.854000000000001,3.1058732892519756,25.509999999999998,21.889999999999997,26.689999999999998,26.439999999999998,22.489999999999995,18.529999999999998,23.36,22.97,29.279999999999998,26.599999999999998,24.375999999999998,3.1058732892519765,2730.669000000001,188.81484842426303
97,7.72,13.07,6.54,6.79,13.71,14.7,9.87,10.26,3.95,6.63,9.324000000000002,3.5936246016769444,25.509999999999998,20.159999999999997,26.689999999999998,26.439999999999998,19.519999999999996,18.529999999999998,23.36,22.97,29.279999999999998,26.599999999999998,23.906,3.5936246016769444,2754.5750000000007,192.40847302593997
98,7.72,13.07,6.54,6.79,13.71,14.7,9.87,10.26,3.95,6.63,9.324000000000002,3.5936246016769444,25.509999999999998,20.159999999999997,26.689999999999998,26.439999999999998,19.519999999999996,18.529999999999998,23.36,22.97,29.279999999999998,26.599999999999998,23.906,3.5936246016769444,2778.4810000000007,196.0020976276169
99,7.72,13.07,6.54,6.79,13.71,14.7,9.87,10.26,3.95,6.63,9.324000000000002,3.5936246016769444,25.509999999999998,20.159999999999997,26.689999999999998,26.439999999999998,19.519999999999996,18.529999999999998,23.36,22.97,29.279999999999998,26.599999999999998,23.906,3.5936246016769444,2802.3870000000006,199.59572222929384
100,8.49,13.07,6.54,6.79,13.71,14.7,9.87,10.26,3.95,6.63,9.401,3.5635607972301457,24.739999999999995,20.159999999999997,26.689999999999998,26.439999999999998,19.519999999999996,18.529999999999998,23.36,22.97,29.279999999999998,26.599999999999998,23.829,3.563560797230146,2826.216000000001,203.15928302652398
101,8.49,13.07,6.54,6.79,13.71,14.7,9.87,10.26,3.95,6.63,9.401,3.5635607972301457,24.739999999999995,20.159999999999997,26.689999999999998,26.439999999999998,19.519999999999996,18.529999999999998,23.36,22.97,29.279999999999998,26.599999999999998,23.829,3.563560797230146,2850.045000000001,206.72284382375412
102,8.49,13.07,8.04,6.79,13.71,14.7,9.87,10.26,3.95,6.63,9.551,3.4598119730541557,24.739999999999995,20.159999999999997,25.189999999999998,26.439999999999998,19.519999999999996,18.529999999999998,23.36,22.97,29.279999999999998,26.599999999999998,23.679,3.4598119730541557,2873.724000000001,210.18265579680826
103,8.49,13.07,8.04,6.79,13.71,14.7,9.87,10.26,3.95,6.63,9.551,3.4598119730541557,24.739999999999995,20.159999999999997,25.189999999999998,26.439999999999998,19.519999999999996,18.529999999999998,23.36,22.97,29.279999999999998,26.599999999999998,23.679,3.4598119730541557,2897.403000000001,213.6424677698624
104,8.49,13.07,8.04,6.79,13.71,14.7,9.87,10.26,3.95,6.63,9.551,3.4598119730541557,24.739999999999995,20.159999999999997,25.189999999999998,26.439999999999998,19.519999999999996,18.529999999999998,23.36,22.97,29.279999999999998,26.599999999999998,23.679,3.4598119730541557,2921.0820000000012,217.10227974291655
105,8.49,13.07,8.04,6.79,13.71,14.7,9.87,10.26,3.95,6.63,9.551,3.4598119730541557,24.739999999999995,20.159999999999997,25.189999999999998,26.439999999999998,19.519999999999996,18.529999999999998,23.36,22.97,29.279999999999998,26.599999999999998,23.679,3.4598119730541557,2944.7610000000013,220.5620917159707
