iteration,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
43,0.0,0.5,0.0,0.0,0.25,2.6,0.0,0.0,0.0,0.0,5.66
44,0.0,0.5,0.0,0.0,0.25,3.0,0.0,0.0,0.0,0.0,5.87
45,0.0,0.75,0.0,0.0,0.25,2.4000000000000004,0.0,3.25,0.0,0.0,0.0
46,0.0,0.5,0.0,0.0,0.25,3.0,0.0,2.5,0.0,0.0,0.0
47,0.0,0.5,0.0,0.0,0.25,2.6,0.0,0.5,0.0,0.0,0.09
48,0.0,0.5,0.0,0.0,0.25,3.2,0.0,2.0,0.0,0.0,0.12
49,0.0,0.5,0.0,0.0,0.25,2.6,0.0,1.75,0.0,0.0,0.03
50,0.0,0.5,0.25,0.0,0.0,3.0,0.5,0.0,0.25,0.0,0.59
51,0.0,0.75,0.0,0.0,0.25,3.4000000000000004,0.0,0.0,0.0,0.0,7.34
52,0.0,0.5,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.0,5.47
53,0.0,0.5,0.0,0.0,0.25,2.2,0.0,0.0,0.0,0.0,5.21
54,0.0,0.25,0.0,0.0,0.25,2.0,0.25,0.0,0.0,0.25,3.54
55,0.0,0.75,0.0,0.0,0.25,3.2,0.0,0.0,0.5,0.0,2.4
56,0.0,0.75,0.0,0.0,0.25,3.0,0.25,0.0,0.5,0.0,2.46
57,0.0,0.75,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.0,6.86
58,0.0,0.25,0.5,0.25,0.0,3.2,0.5,0.5,0.5,1.0,0.01
59,0.0,0.5,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.25,0.0,3.59
60,0.0,0.0,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.0,2.43
61,0.0,0.5,0.0,0.0,0.25,3.2,0.0,0.0,0.0,0.25,7.12
62,0.0,0.75,0.0,0.0,0.5,3.2,0.0,0.0,0.0,0.0,9.15
63,0.0,0.75,0.5,0.0,0.75,1.8,0.0,0.0,0.0,1.25,0.08
64,0.0,0.75,0.5,0.0,0.5,3.0,0.0,0.0,0.0,0.75,0.26
65,0.0,0.5,0.25,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.25,0.99
66,0.0,0.5,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.5,7.72
67,0.0,0.75,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.25,8.15
68,0.0,0.25,0.0,0.25,0.25,3.2,0.0,0.0,0.0,0.0,4.5
69,0.0,0.5,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.25,6.63
70,0.0,0.5,0.0,0.0,0.5,2.4000000000000004,0.0,0.0,0.0,0.0,6.31
71,0.0,0.5,0.0,0.0,0.25,3.2,0.0,0.0,0.0,0.0,5.88
72,0.0,0.5,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.25,3.58
73,0.0,0.5,0.0,0.0,0.5,2.6,0.0,0.0,0.0,0.0,6.6
74,0.0,0.75,0.0,0.0,0.25,1.2,0.25,0.0,0.0,0.25,3.63
75,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,3.31
76,0.0,0.5,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,2.98
77,0.0,0.5,0.0,0.5,0.25,3.4000000000000004,0.0,0.0,0.0,0.25,8.87
78,0.0,0.75,0.0,0.25,0.25,2.4000000000000004,0.0,0.0,0.0,0.0,7.43
79,0.0,0.5,0.0,0.0,0.5,2.4000000000000004,0.0,0.0,0.0,0.25,7.58
80,0.0,0.5,0.0,0.0,0.25,2.6,0.0,0.0,0.0,0.5,7.98
81,0.0,0.5,0.0,0.0,0.5,3.2,0.0,0.0,0.0,0.0,7.04
82,0.0,0.75,0.0,0.5,0.5,3.2,0.0,0.0,0.0,0.25,14.7
83,0.0,0.5,0.0,0.5,0.25,2.6,0.0,0.0,0.0,0.25,8.01
84,0.0,0.75,0.0,0.5,0.5,3.2,0.0,0.0,0.0,0.0,12.02
85,0.0,0.5,0.0,0.5,0.25,3.2,0.0,0.0,0.0,0.0,7.14
86,0.0,0.5,0.0,0.25,0.25,2.2,0.0,0.0,0.0,0.0,5.64
87,0.0,0.75,0.0,0.25,0.25,3.4000000000000004,0.0,0.0,0.0,0.0,8.28
88,0.0,0.5,0.0,0.25,0.25,3.2,0.0,0.0,0.0,0.0,6.56
89,0.0,0.5,0.0,0.0,0.25,3.2,0.0,0.0,0.0,0.5,8.25
90,0.25,0.5,0.75,0.25,0.25,3.2,0.0,0.0,0.0,0.25,0.07
91,0.0,0.25,0.5,0.5,0.0,2.6,0.5,0.75,0.25,0.75,0.01
92,0.0,0.5,0.5,0.25,0.5,3.2,0.0,0.0,0.0,0.0,0.4
93,0.0,0.75,0.25,0.0,0.5,1.4,0.25,1.0,0.5,0.5,0.02
94,0.0,0.5,0.0,0.25,0.25,3.0,0.0,0.0,0.0,0.25,7.97
95,0.0,0.5,0.0,0.0,0.25,3.2,0.0,0.0,0.5,0.0,1.99
96,0.0,0.25,0.0,0.0,0.5,3.2,0.5,0.0,1.0,0.25,1.33
97,0.0,0.75,0.0,0.0,0.25,3.2,0.0,0.0,1.0,0.25,0.71
98,0.0,0.5,0.0,0.5,0.5,3.2,0.0,0.0,0.0,0.25,11.21
99,0.5,0.0,0.25,0.75,0.0,1.0,0.5,0.0,0.0,0.75,0.06
100,0.0,0.5,0.25,0.5,0.25,3.0,0.0,0.0,0.0,0.25,1.28
101,0.0,0.5,0.0,0.25,0.25,1.2,0.0,0.0,0.0,0.25,4.3
102,0.0,0.5,0.25,0.0,0.25,3.2,0.25,0.0,0.0,0.0,1.07
103,0.75,0.75,0.0,0.0,0.5,1.8,0.25,0.5,0.0,0.25,0.1
104,0.25,0.5,0.0,0.25,0.25,3.0,0.0,0.0,0.0,0.0,2.76
105,0.25,0.0,0.0,0.5,0.0,3.2,1.25,0.0,0.0,0.0,0.95
