iteration,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
43,0.0,0.25,0.0,0.5,0.5,1.6,0.0,0.0,0.25,0.75,3.77
44,0.0,0.25,0.0,0.25,0.25,1.6,0.0,0.0,0.25,1.0,3.62
45,0.0,0.25,0.0,0.5,0.25,2.2,0.0,0.0,0.25,1.0,4.51
46,0.0,0.5,0.0,0.25,0.25,1.6,0.0,0.0,0.25,0.75,4.39
47,0.0,0.5,0.0,0.0,0.5,1.6,2.0,0.0,0.25,0.75,0.23
48,0.0,0.5,0.0,0.0,0.25,1.6,0.0,0.0,0.25,0.75,4.09
49,0.0,0.25,0.0,0.25,0.5,1.6,0.0,0.0,0.25,0.75,3.66
50,0.0,0.25,0.0,0.25,0.5,1.8,0.0,0.0,0.25,0.75,3.98
51,0.0,0.25,0.0,0.25,0.25,1.6,0.0,0.0,0.25,0.75,3.41
52,0.5,0.0,0.0,0.25,0.25,2.0,0.0,0.0,0.25,0.75,0.26
53,0.0,0.5,0.0,0.25,0.5,2.2,0.0,0.0,0.25,1.0,6.29
54,0.0,0.25,0.0,0.25,0.5,2.0,0.0,0.0,0.25,1.0,4.44
55,0.0,0.25,0.0,0.25,0.25,2.2,0.0,0.5,0.25,0.75,0.09
56,0.0,0.25,0.0,0.5,0.25,1.2,0.0,0.25,0.25,0.75,0.61
57,0.0,0.25,0.0,0.25,0.25,1.8,0.0,0.0,0.25,0.75,3.69
58,0.0,0.5,0.0,0.25,0.5,1.6,0.0,0.0,0.25,0.75,4.83
59,0.0,0.25,0.5,0.25,0.25,1.6,0.0,0.0,0.25,1.0,0.06
60,0.0,0.25,1.0,0.5,0.25,1.6,0.0,0.0,0.25,0.75,0.03
61,0.0,0.25,2.75,0.25,0.25,2.2,0.0,0.0,0.25,0.75,0.0
62,0.0,0.25,0.0,0.25,0.5,3.4000000000000004,0.25,0.0,0.25,0.75,4.97
63,0.0,0.25,0.0,0.25,0.5,3.4000000000000004,0.0,0.0,0.25,1.0,5.49
64,0.0,0.5,1.0,1.0,0.0,1.6,0.25,0.0,0.25,0.0,0.07
65,0.0,0.25,0.0,0.25,0.0,1.0,0.0,0.0,0.25,0.0,1.3
66,0.0,0.5,0.0,0.25,0.5,1.0,0.25,0.0,0.25,0.0,2.06
67,0.0,0.25,0.0,0.25,0.5,2.4000000000000004,0.0,0.0,0.25,0.5,4.45
68,0.0,0.25,0.0,0.0,1.0,4.4,0.0,0.25,0.25,0.5,0.9
69,0.0,0.25,0.0,0.25,0.5,2.6,0.0,0.0,0.25,0.5,4.64
70,0.0,0.25,0.0,0.0,0.5,2.2,0.0,0.0,0.25,0.5,3.8
71,0.0,0.25,0.0,0.0,0.5,2.2,0.0,0.0,0.25,0.75,4.12
72,0.0,0.5,0.0,0.0,0.5,2.6,0.0,0.0,0.25,1.0,6.18
73,0.0,0.25,0.0,0.0,0.5,2.4000000000000004,0.0,0.0,0.25,0.75,4.31
74,0.0,0.25,0.0,0.25,0.5,1.2,0.0,0.0,0.25,0.75,2.98
75,0.0,0.25,0.0,0.0,0.5,1.2,0.0,0.0,0.25,1.0,2.91
76,0.0,0.25,0.0,0.25,0.5,2.6,0.0,0.0,0.25,0.75,5.0
77,0.0,0.5,0.0,0.25,0.5,3.4000000000000004,0.0,0.0,0.25,0.75,7.6
78,0.0,0.5,0.0,0.0,0.5,2.6,0.0,0.0,0.25,0.75,6.01
79,0.0,0.25,0.0,0.0,0.5,2.0,0.0,0.0,0.25,0.75,3.9
80,0.0,0.25,0.0,0.0,0.5,3.2,0.0,0.0,0.25,0.75,4.66
81,0.25,0.5,0.0,0.5,0.25,2.2,0.0,0.75,0.0,0.75,0.21
82,0.0,0.5,0.0,0.25,0.25,2.6,0.0,0.0,0.0,0.75,9.87
83,0.0,0.5,0.0,0.0,0.25,2.6,0.0,0.0,0.0,0.75,8.91
84,0.0,0.5,0.0,0.0,0.25,3.6,0.0,0.0,0.0,0.75,8.92
85,0.0,0.5,0.0,0.0,0.25,2.2,0.0,0.0,0.0,0.75,8.29
86,0.0,0.5,0.0,0.0,0.25,3.6,0.0,0.0,0.25,0.75,5.5
87,0.0,0.5,0.0,0.0,0.25,2.0,0.0,0.0,0.0,0.0,4.9
88,0.0,0.5,0.0,0.25,0.25,2.6,0.0,0.0,0.0,0.25,7.58
89,0.0,0.5,0.0,0.25,0.25,3.4000000000000004,0.0,0.0,0.0,0.5,9.35
90,0.0,0.5,0.0,0.0,0.25,3.4000000000000004,0.0,0.0,0.25,0.5,5.12
91,0.0,0.5,0.0,0.0,0.25,2.6,0.0,0.0,0.25,0.5,4.92
92,0.0,0.5,0.0,0.0,0.25,2.6,0.0,0.0,0.0,0.5,7.98
93,0.0,0.5,0.0,0.25,0.25,2.4000000000000004,0.0,0.0,0.0,0.5,8.49
94,0.0,0.25,0.0,0.0,0.25,2.4000000000000004,0.0,0.5,0.0,0.5,0.08
95,0.0,0.25,0.0,0.0,0.25,2.6,0.0,0.0,0.0,0.5,5.77
96,0.0,0.25,0.0,0.25,0.25,3.4000000000000004,0.0,0.0,0.0,0.5,6.51
97,2.75,0.5,0.0,0.0,0.25,2.6,0.0,0.0,0.0,0.5,0.0
98,0.25,0.25,0.0,0.0,0.25,2.6,0.0,0.0,0.0,0.5,2.38
99,0.0,0.0,0.0,0.0,0.25,1.6,0.0,0.0,0.75,0.5,0.43
100,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,0.5,2.76
101,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.5,2.8
102,0.0,0.5,0.0,0.25,0.0,2.6,0.0,0.0,0.0,0.5,6.2
103,0.0,0.5,0.0,0.0,0.0,3.4000000000000004,0.0,0.0,0.0,0.5,5.7
104,0.0,0.5,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.75,6.49
105,0.0,0.5,0.75,0.0,0.25,3.0,0.0,0.0,0.0,0.5,0.06
