iteration,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
44,0.0,0.25,0.0,0.0,0.25,2.6,0.0,0.0,0.0,0.25,4.87
45,0.0,0.25,0.0,0.0,0.25,3.2,0.0,0.0,0.0,0.0,4.1
46,0.0,0.25,0.0,0.0,0.25,3.0,0.0,0.0,0.0,0.0,4.09
47,0.0,0.25,0.0,0.0,0.25,2.6,0.0,0.0,0.0,0.0,3.97
48,0.0,0.25,0.0,0.0,0.5,3.2,0.0,0.0,0.0,0.0,4.68
49,0.0,0.0,0.0,0.0,0.25,3.2,0.0,0.0,0.25,0.25,2.21
50,3.75,0.0,0.0,0.0,0.25,2.6,0.0,0.0,0.0,0.0,0.04
51,1.25,0.25,0.0,0.0,0.25,2.6,0.0,0.0,0.0,0.0,0.05
52,1.5,0.25,0.0,0.0,0.5,3.2,0.0,0.0,0.0,0.0,0.02
53,0.25,0.25,0.0,0.0,0.25,3.0,0.0,0.0,0.0,0.0,1.87
54,0.5,0.25,0.0,0.0,0.25,1.4,0.5,0.0,0.0,1.5,0.26
55,0.0,0.25,0.0,0.0,0.5,2.2,0.25,0.0,0.0,0.0,3.77
56,0.25,0.25,0.0,0.0,0.5,2.2,0.0,0.0,0.0,0.25,2.23
57,0.0,0.25,0.0,0.0,0.25,2.2,0.0,0.0,0.0,0.25,4.54
58,0.0,0.25,0.0,0.0,0.25,2.6,0.0,0.25,0.0,0.0,0.84
59,0.0,0.25,0.0,0.0,0.25,2.2,0.0,0.0,0.0,0.0,3.69
60,0.0,0.5,0.0,0.0,0.25,3.2,0.0,0.0,0.0,0.25,7.12
61,0.0,0.5,0.0,0.0,0.25,2.6,0.0,0.0,0.0,0.0,5.66
62,0.0,0.25,0.0,0.5,0.25,2.6,0.25,0.0,0.25,0.0,3.09
63,0.0,0.0,0.0,0.0,0.25,3.2,0.0,0.0,0.0,0.0,2.57
64,0.0,0.25,0.0,0.0,0.25,3.2,0.0,0.0,0.25,0.0,2.85
65,0.0,0.0,0.0,0.0,0.25,2.6,0.0,0.0,0.0,0.0,2.49
66,0.0,0.0,0.0,0.0,0.25,3.0,0.0,0.0,0.0,0.25,3.13
67,0.0,0.0,0.0,0.0,0.25,3.2,1.0,0.0,0.25,0.5,1.62
68,0.0,0.0,0.0,0.5,0.25,2.4000000000000004,0.0,0.0,0.25,0.25,2.37
69,0.0,0.25,0.0,0.0,0.25,3.0,0.0,0.0,0.25,0.0,2.83
70,0.0,0.25,0.0,0.0,0.25,2.6,0.25,0.0,0.0,0.0,3.73
71,0.0,0.5,0.0,0.0,0.25,3.2,0.0,0.0,0.0,0.0,5.88
72,0.0,0.0,0.75,0.0,0.25,1.2,0.0,0.0,0.0,0.0,0.02
73,0.0,0.5,0.5,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.07
74,0.0,0.5,0.25,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.51
75,0.0,0.25,0.0,0.0,0.5,1.8,0.0,0.0,0.0,0.0,3.65
76,0.0,0.5,0.0,0.0,0.25,2.0,0.0,0.0,0.0,0.0,4.9
77,0.0,0.25,0.0,0.0,0.5,3.0,0.0,0.0,0.0,0.0,4.67
78,0.0,0.5,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.0,5.47
79,0.0,0.25,0.0,0.0,0.25,2.2,0.0,0.0,0.0,0.75,6.17
80,0.0,0.25,0.0,0.0,0.25,3.0,0.0,0.0,0.0,0.25,5.0
81,0.5,0.5,0.0,0.75,0.25,1.0,0.5,0.25,0.75,0.25,0.12
82,0.0,0.25,0.0,0.0,0.25,2.6,0.0,0.0,0.75,0.0,0.86
83,0.0,0.5,0.0,0.0,0.25,3.2,0.0,0.0,0.25,0.0,3.91
84,0.75,0.75,0.25,0.25,0.25,3.2,0.0,0.25,0.0,0.25,0.07
85,0.0,0.5,0.0,0.0,0.25,2.2,0.0,0.0,0.0,0.25,6.32
86,0.0,0.5,0.0,0.0,0.25,2.0,0.0,0.0,0.0,0.5,6.94
87,0.0,0.5,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.5,7.72
88,0.0,0.25,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.5,5.62
89,0.0,0.25,0.0,0.0,0.25,2.0,0.0,0.0,0.0,0.5,5.12
90,0.0,0.5,0.0,0.0,0.25,2.0,0.0,0.0,0.0,0.25,5.94
91,0.0,0.5,0.25,0.25,0.5,4.800000000000001,0.5,0.25,0.5,0.25,0.29
92,0.0,0.5,0.0,0.25,0.25,2.6,0.0,0.0,0.0,0.25,7.58
93,0.0,0.25,0.0,0.0,0.5,2.4000000000000004,0.0,0.0,0.0,0.25,5.29
94,0.0,0.25,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.25,4.73
95,0.0,0.5,0.0,0.0,0.25,2.6,0.0,0.0,0.0,0.25,6.86
96,0.0,0.25,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.5,0.25,1.46
97,0.25,0.5,0.75,0.25,0.5,2.6,0.5,0.5,0.0,0.25,0.05
98,0.5,0.25,0.75,0.0,0.25,2.0,0.0,0.25,0.0,0.25,0.03
99,0.0,0.5,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.25,6.63
100,0.0,0.5,0.0,0.25,0.25,2.4000000000000004,0.0,0.0,0.0,0.5,8.49
101,0.0,0.5,0.0,0.0,0.0,1.8,0.0,0.25,0.25,0.25,0.61
102,0.0,0.5,0.0,0.25,0.0,2.4000000000000004,0.0,0.0,0.0,0.25,5.14
103,0.0,0.5,0.0,0.25,0.0,1.2,0.0,0.0,0.0,0.5,3.82
104,0.0,0.5,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,0.5,5.66
105,0.0,0.5,0.0,0.25,0.0,2.0,0.0,0.0,0.0,0.25,4.67
