iteration,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
1,0.25,0.5,0.25,0.25,0.25,3.4000000000000004,0.25,0.5,0.75,0.25,0.05
2,0.5,0.25,0.5,0.75,0.0,1.2,0.0,0.5,0.5,0.75,0.01
3,0.75,0.5,0.25,0.5,0.0,3.4000000000000004,0.0,0.75,0.25,0.25,0.05
4,0.0,0.5,0.25,0.5,0.0,3.4000000000000004,0.5,0.5,0.75,0.5,0.04
5,0.25,0.5,0.75,0.0,0.75,3.6,0.25,0.0,0.25,0.25,0.07
6,0.0,0.25,0.5,0.0,0.25,3.2,0.5,0.0,0.25,0.25,0.24
7,0.0,0.25,0.5,0.0,0.25,3.2,0.0,0.0,0.25,0.5,0.22
8,0.75,0.25,0.75,0.0,0.0,3.2,0.0,0.0,0.25,0.25,0.11
9,0.0,0.25,0.25,0.0,0.25,3.2,0.25,0.25,0.25,0.25,0.26
10,0.0,0.25,0.25,0.0,0.25,4.0,0.0,0.0,0.25,0.25,0.71
11,0.25,0.25,0.25,0.0,0.0,3.4000000000000004,0.0,0.0,0.25,0.25,0.35
12,0.0,0.25,0.25,0.0,0.0,3.2,0.0,0.0,0.25,0.25,0.53
13,0.0,0.25,0.25,0.0,0.0,3.8000000000000003,0.0,0.25,0.25,0.25,0.2
14,0.0,0.25,0.25,0.0,0.25,3.4000000000000004,0.0,0.0,0.25,0.25,0.69
15,0.0,0.25,0.25,0.0,0.25,4.0,0.0,0.25,0.25,0.25,0.25
16,0.0,0.25,0.25,0.0,0.0,3.6,0.0,0.0,0.25,0.25,0.55
17,0.0,0.25,0.25,0.0,0.0,4.0,0.0,0.0,0.25,0.25,0.56
18,0.0,0.25,0.25,0.0,0.0,3.8000000000000003,0.0,0.0,0.25,0.25,0.56
19,0.0,0.25,0.25,0.0,0.0,3.4000000000000004,0.0,0.0,0.25,0.25,0.54
20,0.0,0.25,0.25,0.0,0.0,3.6,0.0,0.0,0.5,0.25,0.32
21,0.5,0.0,0.25,0.0,0.75,1.8,0.25,1.0,0.75,0.0,0.01
22,0.0,0.0,0.25,0.0,0.25,3.8000000000000003,0.0,0.25,0.25,0.0,0.17
23,0.0,0.25,0.25,0.0,0.0,4.0,0.0,0.25,0.25,0.0,0.19
24,0.0,0.0,0.25,0.0,0.0,3.6,0.0,0.0,0.25,0.0,0.37
25,0.0,0.0,0.25,0.0,0.0,3.4000000000000004,0.0,0.75,0.25,0.0,0.03
26,0.0,0.25,0.25,0.0,0.0,4.0,0.0,0.0,0.25,0.0,0.51
27,0.0,0.25,0.25,0.0,0.0,3.8000000000000003,0.0,0.0,0.25,0.0,0.51
28,0.0,0.25,0.25,0.0,0.0,3.4000000000000004,0.0,0.0,0.25,0.0,0.49
29,0.0,0.25,0.25,0.0,0.0,3.6,0.0,0.0,0.25,0.0,0.5
30,0.25,0.25,0.25,0.0,0.0,4.0,0.0,0.0,0.25,0.25,0.38
31,0.25,0.75,0.5,0.0,0.25,1.4,0.75,0.25,0.25,0.5,0.04
32,0.0,0.25,0.25,0.0,0.0,2.0,1.0,0.0,0.25,0.25,0.26
33,0.0,0.5,0.25,0.0,0.0,4.0,0.25,0.0,0.25,0.25,0.76
34,0.25,0.0,0.25,0.0,0.25,1.8,0.0,0.0,0.25,0.25,0.22
35,0.0,0.0,0.0,0.0,0.0,4.0,0.25,0.0,0.25,0.25,1.84
36,0.0,0.25,0.0,0.0,0.0,3.2,0.0,0.0,0.25,0.25,2.5
37,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.25,0.25,1.7
38,0.0,0.25,0.0,0.0,0.0,3.4000000000000004,0.0,0.0,0.25,0.25,2.48
39,0.0,0.0,0.0,0.0,0.0,3.4000000000000004,0.0,0.0,0.25,0.25,1.7
40,0.0,0.0,0.0,0.0,0.0,3.2,0.25,0.0,0.25,0.25,1.72
41,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,0.25,1.66
42,0.0,0.25,0.0,0.0,0.5,2.6,0.0,0.0,0.25,0.25,3.65
