iteration,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
44,0.0,0.0,0.0,0.0,0.5,3.0,0.25,0.25,0.0,0.25,0.79
45,0.0,0.0,0.0,0.0,0.5,2.0,0.5,0.0,0.0,0.25,2.13
46,0.0,0.25,0.0,0.0,0.5,3.0,0.25,0.0,0.0,1.5,5.67
47,0.0,0.25,0.0,0.0,0.5,2.4000000000000004,0.25,0.0,0.0,1.25,5.27
48,0.0,0.0,0.0,0.0,0.75,3.0,0.25,0.0,0.0,1.0,3.82
49,0.0,0.0,0.0,0.0,0.5,3.2,0.25,0.0,0.0,1.25,4.02
50,0.0,0.25,0.0,0.0,0.5,2.2,0.25,0.0,0.0,0.25,4.31
51,0.0,0.0,0.0,0.0,0.5,3.2,0.25,0.0,0.0,1.5,3.74
52,0.0,0.25,0.5,0.5,0.5,3.8000000000000003,0.0,0.25,0.5,0.75,0.05
53,0.0,0.0,0.0,0.0,0.5,3.2,0.0,0.25,0.0,1.0,1.01
54,0.0,0.0,0.0,0.0,0.5,2.4000000000000004,0.0,0.0,0.0,1.0,4.47
55,0.0,0.25,0.0,0.0,0.5,3.0,0.25,0.0,0.0,1.0,6.27
56,0.0,0.0,0.0,0.0,0.5,3.0,0.25,0.0,0.0,1.0,4.07
57,0.0,0.0,0.0,0.0,0.5,2.4000000000000004,0.25,0.0,0.0,1.0,3.62
58,0.0,0.0,0.0,0.0,0.5,3.0,0.25,0.0,0.0,1.5,3.67
59,0.0,0.25,0.0,0.0,0.5,3.0,0.25,0.0,0.0,1.25,6.05
60,0.0,0.0,0.0,0.0,0.5,3.0,0.25,0.0,0.0,1.25,3.93
61,0.0,0.0,0.0,0.0,0.5,3.0,0.25,0.0,0.0,0.75,4.04
62,0.0,0.25,0.0,0.25,0.25,2.4000000000000004,0.5,0.0,0.5,0.5,1.83
63,0.0,0.25,0.0,1.5,0.25,3.2,0.0,0.0,0.0,1.25,6.39
64,0.0,0.25,0.0,0.0,0.25,3.2,0.0,0.0,0.0,1.25,7.21
65,0.0,0.25,0.0,0.75,0.25,3.0,0.0,0.0,0.0,1.0,8.15
66,0.0,0.25,0.0,0.0,0.25,3.0,0.0,0.0,0.0,1.0,7.11
67,0.0,0.25,0.0,1.0,0.25,3.0,0.0,0.0,0.0,1.0,7.84
68,0.0,0.25,0.0,1.5,0.25,3.0,0.0,0.0,0.0,1.0,6.56
69,0.0,0.25,0.0,0.75,0.25,3.0,0.25,0.0,0.0,1.25,5.99
70,0.0,0.25,0.0,1.25,0.25,3.0,0.25,0.0,0.0,1.0,6.12
71,0.0,0.25,0.0,1.0,0.25,3.0,0.25,0.0,0.0,1.25,5.81
72,0.0,0.25,0.0,0.5,0.25,2.4000000000000004,0.25,0.0,0.0,1.0,5.45
73,0.0,0.25,0.0,0.75,0.25,3.0,0.0,0.0,0.0,1.25,7.94
74,0.0,0.25,0.0,0.0,0.25,3.2,0.0,0.0,0.0,1.0,7.04
75,0.5,0.25,0.5,0.5,0.5,2.6,0.75,0.0,0.0,0.5,0.11
76,0.0,0.25,0.0,0.75,0.5,3.0,1.0,0.0,0.0,1.0,4.59
77,0.0,0.25,0.0,0.0,0.25,3.0,0.25,0.0,0.0,1.0,5.62
78,0.0,0.25,0.0,1.0,0.25,3.0,0.0,0.0,2.0,1.0,0.03
79,0.0,0.25,0.0,0.75,0.25,3.0,0.0,0.0,0.25,1.0,5.24
80,0.0,0.25,0.0,0.75,0.25,2.2,0.0,0.0,0.0,1.0,6.83
81,0.0,0.25,0.0,0.75,0.25,2.6,0.0,0.0,0.0,1.0,7.62
82,0.0,0.25,0.0,0.5,0.25,3.0,0.0,0.0,0.0,1.0,8.19
83,0.0,0.25,0.0,0.5,0.25,3.0,0.0,0.0,0.0,1.25,8.14
84,0.0,0.25,0.0,0.5,0.25,2.6,0.0,0.0,0.0,1.0,7.9
85,0.25,0.5,0.0,0.5,0.25,2.2,0.5,0.75,0.0,1.0,0.16
86,0.0,0.5,0.0,0.5,0.25,2.6,0.0,0.0,0.25,1.0,6.47
87,0.0,0.5,0.0,0.5,0.25,2.4000000000000004,0.0,0.0,0.0,0.75,9.79
88,0.0,0.25,0.0,0.5,0.25,2.4000000000000004,0.0,0.0,0.0,0.75,7.15
89,0.0,0.5,0.0,0.5,0.25,2.4000000000000004,0.0,0.0,0.0,1.0,10.26
90,0.0,0.5,0.0,0.5,0.25,2.4000000000000004,0.0,0.0,0.0,1.25,10.15
91,0.0,0.25,0.0,0.5,0.25,2.4000000000000004,0.0,0.0,0.0,1.0,7.63
92,0.0,0.25,0.0,0.75,0.25,2.4000000000000004,0.0,0.0,0.0,0.75,6.94
93,0.0,0.25,0.0,0.5,0.25,2.6,0.0,0.0,0.0,0.75,7.44
94,0.0,0.5,0.75,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.25,0.05
95,0.0,0.5,0.5,0.75,0.25,1.8,0.0,0.25,0.0,0.25,0.07
96,0.0,0.25,0.0,0.5,3.5,2.2,0.0,0.0,0.0,0.0,0.2
97,0.0,0.25,0.0,0.75,0.25,2.2,0.0,0.0,0.0,0.75,6.51
98,0.0,0.5,0.5,0.5,0.5,2.2,0.25,0.5,0.0,0.5,0.03
99,0.0,0.25,0.0,0.5,0.25,2.6,0.0,0.0,0.0,0.25,5.59
100,0.0,0.5,0.0,0.75,0.25,2.4000000000000004,0.0,0.0,0.0,1.0,9.79
101,0.0,0.0,0.0,0.5,0.25,2.4000000000000004,0.0,0.25,0.0,1.25,0.93
102,0.25,0.0,0.0,0.5,0.25,2.4000000000000004,0.0,0.5,0.0,1.0,0.09
103,0.0,0.25,0.0,0.5,0.25,2.2,0.0,0.0,0.0,0.75,6.79
104,0.0,0.25,0.0,0.5,0.25,3.0,0.0,0.0,0.0,0.75,7.78
105,0.25,0.75,0.75,0.25,0.0,4.2,0.5,0.0,0.75,0.0,0.06
